"response","n","k","shape","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
"q5_d00",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,9.28197812664552e-17,0.00344906401891256,0.109068980954978,0.00244007690013188,0.107443061870051,0.98509274524534,0.0220383653639605,0.109014432824057,0.955,0.00655553201502365,0.421169063308016,"11e_floor_sweep",1000
"q5_d04",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,1.70882866233971e-17,0.00335363921230366,0.106051383613325,0.00237256760919695,0.107443061870051,1.01312267892515,0.0226654473545089,0.105998344658463,0.947,0.00708456067798138,0.421169063308016,"11e_floor_sweep",1000
"q5_d08",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,4.95330772926073e-17,0.00365955825065392,0.115725393021278,0.00258899327560845,0.107443061870051,0.928431168518873,0.0207707400200291,0.115667515851856,0.937,0.00768316341099159,0.421169063308016,"11e_floor_sweep",1000
"q5_d12",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-1.02598837628878e-16,0.00418760918823755,0.132423829854794,0.00296256850872256,0.107443061870051,0.811357457248174,0.0181515823458389,0.132357601378607,0.882,0.0102017645532525,0.421169063308016,"11e_floor_sweep",1000
"q5_d16",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-6.23848303744901e-17,0.00507267671130797,0.160412122414256,0.00358871890960204,0.107443061870051,0.669793904930605,0.0149845411679874,0.160331896291501,0.818,0.0122014753206323,0.421169063308016,"11e_floor_sweep",1000
"q7_d00",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-1.07915995475709e-16,0.00330605631703849,0.104546680346294,0.00233890458556467,0.107443061870051,1.02770419408979,0.0229916630944071,0.104494393931247,0.958,0.00634318531969546,0.421169063308016,"11e_floor_sweep",1000
"q7_d04",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-5.68412640089902e-17,0.00326864594273736,0.103363660437184,0.00231243821971674,0.107443061870051,1.03946649543575,0.0232548077534602,0.103311965680043,0.957,0.00641490451994416,0.421169063308016,"11e_floor_sweep",1000
"q7_d08",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-9.63551714274185e-17,0.00349433385964575,0.110500539015277,0.00247210352881722,0.107443061870051,0.972330658542728,0.0217528536383731,0.110445274926291,0.934,0.00785136930732467,0.421169063308016,"11e_floor_sweep",1000
"q7_d12",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,3.57358186011542e-17,0.00415175808372869,0.131290118385987,0.00293720526481738,0.107443061870051,0.818363660501644,0.0183083242037597,0.131224456907319,0.886,0.0100500746265886,0.421169063308016,"11e_floor_sweep",1000
"q7_d16",200,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-4.58579394008412e-17,0.00487082543281185,0.154029024527609,0.00344591708301381,0.107443061870051,0.697550751876585,0.0156055136980355,0.153951990752084,0.82,0.01214907403879,0.421169063308016,"11e_floor_sweep",1000
"q2_d00",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,9.68070770573058e-17,0.00147397092019495,0.0466110531267031,0.00104277635152964,0.0478570253511981,1.02673126095452,0.0229698967622386,0.046587741770843,0.951,0.00682634602111555,0.187596092191137,"11e_floor_sweep",1000
"q2_d04",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-7.32751837993154e-17,0.00150413588240447,0.047564952987853,0.00106411687379226,0.0478570253511981,1.00614049515448,0.0225092428572989,0.0475411645627652,0.957,0.00641490451994416,0.187596092191137,"11e_floor_sweep",1000
"q2_d08",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-9.19198799107651e-17,0.00178189995314988,0.0563486241450094,0.00126062400993007,0.0478570253511981,0.84930246438744,0.0190004830560608,0.0563204427858349,0.903,0.00935900635751467,0.187596092191137,"11e_floor_sweep",1000
"q2_d12",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-1.85232688562631e-17,0.00223915361805349,0.0708082546405574,0.00158411296203822,0.0478570253511981,0.675867885660137,0.0151204274661834,0.070772841657777,0.82,0.01214907403879,0.187596092191137,"11e_floor_sweep",1000
"q2_d16",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-2.4978717011459e-17,0.00294409566806995,0.0931004796053611,0.00208283168768226,0.0478570253511981,0.514036292337663,0.011499952340073,0.0930539177221761,0.682,0.0147267104269759,0.187596092191137,"11e_floor_sweep",1000
"q3_d00",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,9.17027997659439e-17,0.00140614096799699,0.0444660817014443,0.000994789332852197,0.0478570253511981,1.07625910626714,0.0240779272050142,0.0444438430995525,0.965,0.00581162627841812,0.187596092191137,"11e_floor_sweep",1000
"q3_d04",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,3.48637304193201e-17,0.00147131396590449,0.046527032854735,0.00104089666105324,0.0478570253511981,1.02858537101679,0.0230113766687495,0.0465037635195187,0.952,0.00675988165576884,0.187596092191137,"11e_floor_sweep",1000
"q3_d08",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,9.25940520682097e-17,0.00167424181032069,0.0529441747449698,0.0011844601156132,0.0478570253511981,0.903914842033588,0.0202222639876224,0.0529176960362644,0.926,0.00827792244467173,0.187596092191137,"11e_floor_sweep",1000
"q3_d12",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-9.43699633682796e-17,0.00200016416410095,0.0632507445280578,0.00141503733956004,0.0478570253511981,0.756623905509427,0.0169270905234112,0.063219111245495,0.861,0.0109397897603199,0.187596092191137,"11e_floor_sweep",1000
"q3_d16",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-1.06575399818221e-16,0.00252280719800721,0.0797781684317019,0.00178478669389404,0.0478570253511981,0.599876210396689,0.0134203516995527,0.0797382693702258,0.769,0.0133281281506444,0.187596092191137,"11e_floor_sweep",1000
"q5_d00",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-6.55075969055278e-17,0.00144435249882605,0.0456744364044599,0.00102182248537804,0.0478570253511981,1.04778578825606,0.0234409258785084,0.0456515934740967,0.958,0.00634318531969546,0.187596092191137,"11e_floor_sweep",1000
"q5_d04",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-6.79441176714909e-17,0.00143784959233618,0.0454687964452691,0.00101722193525121,0.0478570253511981,1.05252456833344,0.0235469412432839,0.0454460563606033,0.956,0.00648567652600714,0.187596092191137,"11e_floor_sweep",1000
"q5_d08",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,1.33125457814527e-18,0.00162748406242647,0.0514655649289129,0.00115138085123501,0.0478570253511981,0.92988438808164,0.0208032512569993,0.0514398257100342,0.936,0.0077397674383666,0.187596092191137,"11e_floor_sweep",1000
"q5_d12",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-3.84131694687465e-17,0.00188834785200785,0.0597148022703138,0.00133593170432098,0.0478570253511981,0.801426506187886,0.0179294084145673,0.0596849374010939,0.881,0.0102390917565964,0.187596092191137,"11e_floor_sweep",1000
"q5_d16",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-2.1088809680752e-17,0.00218912708154309,0.0692262766523331,0.00154872115850449,0.0478570253511981,0.69131300519808,0.0154659636495632,0.0691916548563931,0.823,0.0120694241784768,0.187596092191137,"11e_floor_sweep",1000
"q7_d00",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-1.00027475993976e-17,0.00144251232047597,0.045616244855588,0.00102052063169845,0.0478570253511981,1.04912242344156,0.0234708289051205,0.0455934310282768,0.959,0.00627048642451286,0.187596092191137,"11e_floor_sweep",1000
"q7_d04",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,1.66523865280811e-17,0.00149111299465047,0.0471531331176994,0.00105490369380856,0.0478570253511981,1.01492779348812,0.0227058311401519,0.04712955065405,0.951,0.00682634602111555,0.187596092191137,"11e_floor_sweep",1000
"q7_d08",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,2.82020771753128e-17,0.00160378571719723,0.0507161574518993,0.001134615205701,0.0478570253511981,0.943624827976904,0.0211106505715664,0.0506907930304819,0.931,0.00801492358042171,0.187596092191137,"11e_floor_sweep",1000
"q7_d12",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-7.37132455227128e-17,0.00183848830191869,0.0581381048563838,0.00130065803710099,0.0478570253511981,0.823161082897652,0.0184156515067764,0.0581090285330566,0.886,0.0100500746265886,0.187596092191137,"11e_floor_sweep",1000
"q7_d16",1000,8,"congeneric","alpha","centred",1000,1000,1000,1000,0,-4.06204170506127e-17,0.00228423759109636,0.0722339350484086,0.00161600809665587,0.0478570253511981,0.662528288388636,0.0148219957500872,0.0721978090471251,0.795,0.0127661662216971,0.187596092191137,"11e_floor_sweep",1000
"q2_d00",200,8,"congeneric","omega","centred",1000,1000,1000,1000,0,-1.08138527971612e-16,0.00311201487170544,0.0984105510690589,0.00220162790823159,0.107443061870051,1.09178396729689,0.0244252473545634,0.098361333486051,0.966,0.00573096850453743,0.421169063308016,"11e_floor_sweep",1000
