"rho","n","p_exp","p_case","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.25,25,0.5,0.3,"phi (z)","population",300,300,0,0.0335562715777718,0.0122871005081577,0.212818823578346,0.00870280887932656,0.216946586485541,1.01939566640672,0.0416861887871749,0.215097424885968,0.977611940298508,0.00903699578686671,0.84766691638885,"03a_2x2_to_cor_CAT",300
0.5,25,0.5,0.3,"phi (z)","population",300,300,0,0.0702619559951911,0.0138497987625709,0.239885551313774,0.0098096496864955,0.242549324571197,1.01110435056565,0.0413471316684969,0.249579653144281,0.983870967741935,0.0092366982465175,0.94409987362636,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.3,"phi (z)","population",300,300,0,-0.0122339457426294,0.0085422257104109,0.147955689401528,0.00605035807369025,0.143782606674753,0.971795050642157,0.0397396548548289,0.148214661334928,0.945578231292517,0.013230047202243,0.563447659478543,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.3,"phi (z)","population",300,300,0,0.00848784048990409,0.00852243350706532,0.147612878383645,0.00603633948867884,0.144885483723887,0.981523328522395,0.0401374737210981,0.147610885194841,0.938566552901024,0.0140281748034356,0.567632138556076,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.3,"phi (z)","population",300,300,0,0.00149386967891377,0.00799324422178985,0.138447051094464,0.00566152093749321,0.150646699678664,1.08811779295954,0.044496445526283,0.138224186198297,0.973063973063973,0.00939418786374256,0.58951018939831,"03a_2x2_to_cor_CAT",300
0.5,50,0.5,0.3,"phi (z)","population",300,300,0,0.0443049449971979,0.00902661596174913,0.156345574661617,0.0063934459956623,0.181381303728178,1.16013071761543,0.0474412730071606,0.162251000218042,0.98046875,0.00864892069527263,0.705931471692768,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.3,"phi (z)","population",300,300,0,-0.00582521994290657,0.00594614841811616,0.102990311695225,0.00421158703931965,0.100722020371585,0.97797568250543,0.0399923996870535,0.102983400650069,0.953177257525084,0.0122174245409932,0.394804223930459,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.3,"phi (z)","population",300,300,0,0.00522833253229212,0.00596753383236088,0.103360717935353,0.00422673407688587,0.101515327374363,0.982146113167053,0.0401629412791097,0.103320675632418,0.946308724832215,0.0130575034535089,0.397859927728562,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.3,"phi (z)","population",300,300,0,0.0150794374240489,0.00608188296306265,0.105341302977121,0.00430772622221372,0.106060039001285,1.0068229270367,0.0411720512405657,0.10624118902557,0.95,0.0125830573921179,0.415328581938721,"03a_2x2_to_cor_CAT",300
0.5,100,0.5,0.3,"phi (z)","population",300,300,0,0.0451522724180673,0.00612766877107135,0.106134336434487,0.00434015577190453,0.131742673486277,1.24128230233575,0.0507598080887881,0.115176719654348,0.986206896551724,0.00684882414915171,0.51190210253516,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.3,"phi (z)","population",300,300,0,-0.00420806269716922,0.00321384643490158,0.0556654531297364,0.00227632965742274,0.0578498995254808,1.03924240750638,0.0424977823847886,0.05573169345081,0.939597315436242,0.0138003745038729,0.226766296366318,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.3,"phi (z)","population",300,300,0,0.00127432581298341,0.00353421777796138,0.0612144475644229,0.00250324491437954,0.0582590549584356,0.951720668509227,0.0389187523231074,0.0611256231182395,0.94,0.0137113092008021,0.228362857692855,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.3,"phi (z)","population",300,300,0,0.00573810831790347,0.0035248924501549,0.0610529281488423,0.00249663989429502,0.0604483588339007,0.990097619667517,0.0404881025604885,0.0612205933965894,0.936666666666667,0.0140620318852128,0.236895167932297,"03a_2x2_to_cor_CAT",300
0.5,300,0.5,0.3,"phi (z)","population",300,300,0,0.0520427637433606,0.00361932711599933,0.0626885845412257,0.00256352685821963,0.0742507906218492,1.18443878044526,0.0484353036172248,0.0813953829222336,0.946666666666667,0.0129729062394013,0.290200605607383,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.5,"phi (z)","population",300,300,0,-0.00255576413377587,0.0121650253318298,0.210704419500916,0.00861634446668607,0.205696397047949,0.976232000900462,0.039921095243681,0.210368477881553,0.978571428571429,0.00865393959731266,0.805622635289868,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.5,"phi (z)","population",300,300,0,0.00792788214150885,0.0120208217237672,0.208206739742924,0.00851420674592398,0.207924842032977,0.998646068276678,0.0408376746199961,0.208010570968672,0.979094076655052,0.00844512223688731,0.814036849170572,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.5,"phi (z)","population",300,300,0,0.015774925529759,0.0127838367849578,0.221422548272149,0.00905464134603008,0.215740645452952,0.97433909570848,0.0398436885940458,0.221615357490985,0.966292134831461,0.0110449617361946,0.843391801241858,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.5,"phi (z)","population",300,300,0,0.0890229796701886,0.0136472962450658,0.236378104823979,0.00966621953336379,0.241448486015381,1.02145029970174,0.0417702089907594,0.252217070506209,0.988235294117647,0.00826982380417419,0.940118746983534,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.5,"phi (z)","population",300,300,0,-0.00172621374120606,0.0083198349733063,0.14410376884355,0.00589284132836299,0.143675682020913,0.997029315568413,0.0407715606852013,0.143873751444843,0.965986394557823,0.0105715379799681,0.563049380761747,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.5,"phi (z)","population",300,300,0,0.0058625043869094,0.00881597311824705,0.152697133589653,0.00624425014530042,0.145168451023531,0.950695324862126,0.0388768229033018,0.152555111950276,0.949324324324324,0.0127485626601708,0.568653440109953,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.5,"phi (z)","population",300,300,0,-0.00302237328158415,0.00804032140925631,0.139262451900157,0.00569486515607633,0.150277063676472,1.07909247342716,0.0441273727645581,0.139063001841369,0.97979797979798,0.00816370768529641,0.587958968251805,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.5,"phi (z)","population",300,300,0,0.0667251312830452,0.00849544461549913,0.147145417069319,0.00601722357398363,0.183062255389763,1.24409077112829,0.0508746549182841,0.161343869824758,1,0,0.712710248000911,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.5,"phi (z)","population",300,300,0,0.00496112784155953,0.00593626494039821,0.102819124839595,0.00420458668821279,0.100726755530158,0.979649998843102,0.040060867573706,0.102767436383312,0.949832775919732,0.0126240299747679,0.394817222693957,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.5,"phi (z)","population",300,300,0,0.00148390820125801,0.00599490801417814,0.103834852672584,0.00424612288813758,0.101452914110349,0.977060317408593,0.0399549676246135,0.10367227059821,0.956521739130435,0.0117936411784159,0.397624946076006,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.5,"phi (z)","population",300,300,0,0.00953882435419223,0.0062872241665378,0.108897916950184,0.00445316698325484,0.10588873495844,0.972366946255545,0.039763041405598,0.109133937427497,0.946666666666667,0.0129729062394013,0.414520363426311,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.5,"phi (z)","population",300,300,0,0.0543337038377653,0.00611950107233136,0.105992867742501,0.00433437068688216,0.132111364656723,1.24641749459665,0.0509698017164841,0.118950372389645,0.982698961937716,0.00767003610071923,0.51337656117108,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.5,"phi (z)","population",300,300,0,0.0001374552746634,0.00342119246944847,0.0592567917955679,0.00242319041674914,0.0578648978551611,0.976510811702248,0.0399324966652312,0.0591581077278745,0.933333333333333,0.0144016459964619,0.226824966257961,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.5,"phi (z)","population",300,300,0,0.000571473932646777,0.00340545412049352,0.0589841955953957,0.00241204312915756,0.058240292706634,0.987388098095556,0.0403773019837411,0.0588885794931819,0.943333333333333,0.0133486023682326,0.228289561580659,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.5,"phi (z)","population",300,300,0,0.00582930959463456,0.00333200752628099,0.0577120632672056,0.00236002176969649,0.0604528008372819,1.04748985593162,0.0428350456314326,0.0579099371675781,0.97,0.00984885780179611,0.236919261220571,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.5,"phi (z)","population",300,300,0,0.0519209387029071,0.00347769409919451,0.0602354287298738,0.00246320985703319,0.0742124602806755,1.23204004429821,0.050381864051876,0.0794480735689366,0.963333333333333,0.0108508405545718,0.290125259246167,"03a_2x2_to_cor_CAT",300
0,25,0.5,0.5,"phi (z)","population",300,300,0,-0.0180070683782105,0.0121582685340836,0.210587388330987,0.00861155870625527,0.205634550496945,0.976480843068069,0.0399312711566449,0.21100587466205,0.966442953020134,0.0104321025533726,0.805482350579935,"03a_2x2_to_cor_CAT",300
0.1,25,0.5,0.5,"phi (z)","population",300,300,0,0.0115414831024483,0.0132058440835602,0.228731929095592,0.0093535441557678,0.208002554621727,0.909372624295045,0.0371870120145551,0.228641874778081,0.962837837837838,0.0109946448674865,0.814336978697392,"03a_2x2_to_cor_CAT",300
0.25,25,0.5,0.5,"phi (z)","population",300,300,0,0.010536443368988,0.0127315200982392,0.220516396677346,0.00901758605170665,0.21471966957053,0.973712942918717,0.0398180833023383,0.22040055861639,0.955932203389831,0.0119498707052213,0.83899152461448,"03a_2x2_to_cor_CAT",300
0.5,25,0.5,0.5,"phi (z)","population",300,300,0,0.0746145156237564,0.01595275416665,0.276309807372939,0.0112991482831169,0.245017107494475,0.88674777715643,0.0362618132127731,0.285762043012603,0.968085106382979,0.0104671612763892,0.950701069825271,"03a_2x2_to_cor_CAT",300
0.75,25,0.5,0.5,"phi (z)","population",300,288,0.04,0.284769937381225,0.0182922021840014,0.310428964971426,0.0129570546544814,0.300695354703649,0.968644645422591,0.0404304463427455,0.420862750630888,1,0,1.16606388565115,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.5,"phi (z)","population",300,300,0,0.000612503419161901,0.00925127318398848,0.160236751893675,0.00655256806577244,0.14345562836804,0.895272942522132,0.0366104331496512,0.159970640313618,0.935153583617747,0.0143863509764825,0.562195302446478,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.5,"phi (z)","population",300,300,0,0.00186250905106371,0.00806776870690205,0.139737853040686,0.00571430575441003,0.143774025549293,1.02888388808601,0.0420741910253754,0.139517194712615,0.972881355932203,0.00945698974066197,0.563419716694915,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.5,"phi (z)","population",300,300,0,0.0159913657642165,0.00851678092019234,0.147514972707063,0.0060323358278317,0.148769815199489,1.00850654323014,0.0412408994266016,0.148134585409782,0.96,0.0113137084989848,0.582515959994158,"03a_2x2_to_cor_CAT",300
0.5,50,0.5,0.5,"phi (z)","population",300,300,0,0.0537243267300326,0.010550304581483,0.182736635704553,0.00747265673706909,0.169931286568934,0.929924565557166,0.0380274433913291,0.190178001841568,0.939799331103679,0.0137556979207458,0.661578872364282,"03a_2x2_to_cor_CAT",300
0.75,50,0.5,0.5,"phi (z)","population",300,299,0.0033333333333333,0.254536163795465,0.0130760375597394,0.226105826375287,0.00926165551909855,0.233352835843666,1.03205140524044,0.0422744727394751,0.340208054934476,0.912280701754386,0.0167567344891551,0.900235139730296,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.5,"phi (z)","population",300,300,0,-0.00811006515760968,0.00557030397084864,0.0964804949111251,0.00394538083462931,0.100489071578645,1.04154805249716,0.0425920672199406,0.09666038883032,0.959459459459459,0.011463367788664,0.393900968626366,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.5,"phi (z)","population",300,300,0,-0.00781582365396695,0.0055925883240342,0.0968664712304371,0.00396116458008208,0.100928240244835,1.04193162982819,0.0426077528634672,0.0970202211081014,0.956666666666667,0.0117552194868996,0.395608461187493,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.5,"phi (z)","population",300,300,0,0.0142242902995876,0.00588286513688089,0.101894213111533,0.0041667642349907,0.10424634823476,1.02308408938447,0.0418370196192497,0.102713937700425,0.966666666666667,0.010363754503432,0.408452283837453,"03a_2x2_to_cor_CAT",300
0.5,100,0.5,0.5,"phi (z)","population",300,300,0,0.0586582831809208,0.00680374877833984,0.117844385660193,0.00481901529506745,0.117745702348741,0.999162596411367,0.0408587970261884,0.131460269358931,0.936666666666667,0.0140620318852128,0.460523244594148,"03a_2x2_to_cor_CAT",300
0.75,100,0.5,0.5,"phi (z)","population",300,300,0,0.247086260937372,0.00904362291473968,0.156640143728233,0.00640549182058236,0.161375392457612,1.03023010970671,0.042129242121313,0.292414034984281,0.718120805369127,0.0260628637463631,0.625886226859534,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.5,"phi (z)","population",300,300,0,-0.00323841398826917,0.003413788680121,0.0591285544027308,0.00241794639978542,0.0578370668462181,0.978157971735344,0.0399998540480072,0.0591186883968478,0.943333333333333,0.0133486023682326,0.226716462306552,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.5,"phi (z)","population",300,300,0,0.000137283290591973,0.00331147961691362,0.0573565094472311,0.00234548209275662,0.0581249554036533,1.01339771132916,0.0414409141642394,0.0572610000385861,0.95,0.0125830573921179,0.227840951671955,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.5,"phi (z)","population",300,300,0,0.00698880702792702,0.0035168934969628,0.0609143822154815,0.00249097432976096,0.0597898419278592,0.981539002010325,0.0401381146576827,0.0612130447249473,0.95,0.0125830573921179,0.234342052291645,"03a_2x2_to_cor_CAT",300
0.5,300,0.5,0.5,"phi (z)","population",300,300,0,0.0593132772069394,0.00394689579360999,0.0683622404671239,0.00279553990264835,0.0673144844378676,0.98467346853911,0.0402662925259746,0.0904205882988299,0.87,0.0194164878389476,0.263704670188726,"03a_2x2_to_cor_CAT",300
0.75,300,0.5,0.5,"phi (z)","population",300,300,0,0.231971892027546,0.00500796045085119,0.0867404194316981,0.00354707952865266,0.0890430222167548,1.02654590328411,0.0419785837170009,0.247608116559512,0.216666666666667,0.0237853051428974,0.34818149590292,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.0384257428569202,0.0191492274442456,0.331674348591256,0.013563172737407,0.413705642584704,1.24732480621991,0.0510069044478988,0.333343243993079,0.953333333333333,0.0121776966745069,1.60003422496972,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.124119272775602,0.0191150190573518,0.331081841949807,0.0135389433390222,0.401494640866266,1.21267490389018,0.0495899645710934,0.353065710583255,0.9,0.0173205080756888,1.5375191770393,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.180478266947355,0.0166159935443779,0.28779745037099,0.0117689129392925,0.365888830582971,1.27134145945809,0.051989018433582,0.339298815263031,0.85,0.0206155281280883,1.37676436148583,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.209774533441561,0.00955609468980278,0.165516415246776,0.00676846955576588,0.269275592280901,1.62688149014964,0.0665281314877401,0.267038798025769,0.77,0.0242967761921892,0.967688284147929,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.000340205059237427,0.0168763111058822,0.292306282797268,0.0119532928085871,0.320197346478135,1.09541725690587,0.0447949428047584,0.291818897307382,0.943333333333333,0.0133486023682326,1.24105325889837,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.0641513321061754,0.017714576161243,0.306825459458213,0.0125470260951489,0.307248507061404,1.00137878911332,0.0409494238852255,0.312959182281281,0.863333333333333,0.0198316992790909,1.18319029264638,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.191186200516426,0.0144474417909703,0.250237032213544,0.0102329532193972,0.269870271465389,1.07845856817504,0.0441014504510893,0.314582273792797,0.786666666666667,0.023651795014489,1.02191727112741,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.299839468079758,0.00589314158668208,0.102072206443304,0.00417404292360551,0.166757756249795,1.6337234401063,0.066807919627875,0.3166823532008,0.413333333333333,0.0284305521630568,0.600218919390461,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.0207768758593599,0.0131628393947668,0.227987066036052,0.00932308444013057,0.225302113631404,0.988223224890208,0.0404114528579995,0.228553102165055,0.936666666666667,0.0140620318852128,0.877856390902217,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.0614832977560699,0.0130176745413043,0.22547273701935,0.00922026588054929,0.219272628671782,0.972501738216647,0.0397685534587905,0.233342433328135,0.903333333333333,0.0170608931206451,0.85287572560735,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.224533836395839,0.0113305761594326,0.19625133587166,0.00802531392517934,0.184652819265077,0.940899680733036,0.0384762492262558,0.29799605460801,0.673333333333333,0.0270773925108232,0.709291938069211,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.347709486345532,0.00328103079099717,0.0568291203120501,0.00232391554722582,0.102457395327626,1.80290306738921,0.0737261890636465,0.352307636373474,0.1,0.0173205080756888,0.383444324260261,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.1,"tetrachoric (r)","population",300,300,0,-0.00593764891033641,0.00757611941558202,0.131222237519971,0.00536607633973455,0.130307755925611,0.993031047087417,0.040608059328257,0.131137842398489,0.946666666666667,0.0129729062394013,0.509939701635368,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.10335863871513,0.00773997798143287,0.134060351133061,0.00548213543609286,0.124129638549146,0.925923567259211,0.037863830403868,0.169101385812806,0.826666666666667,0.0218547392944787,0.484913903911094,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.234173194644507,0.00592093330586842,0.102553573139909,0.00419372747166842,0.104039861233328,1.01449279676869,0.0414856955380226,0.255576334981477,0.396666666666667,0.0282443045717316,0.405412529780464,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.1,"tetrachoric (r)","population",300,300,0,0.399353841738737,0.00166186864876077,0.0287844093515949,0.00117708203193319,0.0495441714122483,1.72121549575945,0.0703857358473528,0.400386402523616,0,0,0.19045189346024,"03a_2x2_to_cor_CAT",300
0,25,0.5,0.1,"tetrachoric (r)","population",300,300,0,-0.00843603924141066,0.0194660271946298,0.337161481226162,0.0137875582772487,0.407062036412765,1.2073207026271,0.0493710149992908,0.336704774195378,0.936666666666667,0.0140620318852128,1.57024755072339,"03a_2x2_to_cor_CAT",300
0.1,25,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.063093512126258,0.0188703422713322,0.326843915701621,0.0133656416471769,0.394703863411427,1.20762187836397,0.0493833309910484,0.332342664558972,0.936666666666667,0.0140620318852128,1.52114294202093,"03a_2x2_to_cor_CAT",300
0.25,25,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.167363071904699,0.0143549784932399,0.248635520918501,0.0101674625523383,0.359283633827325,1.44502134087708,0.0590913169462753,0.299372601772858,0.916666666666667,0.0159571184626056,1.37009129197133,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.00929377889732512,0.017055135476987,0.295403611761119,0.0120799520089133,0.300482786121833,1.01719401577534,0.0415961565976264,0.295057266512058,0.91,0.0165227116418583,1.16469731778274,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.115551282759363,0.0163947986528225,0.283966242465504,0.011612243197313,0.295684177942702,1.04126524116197,0.0425805022044138,0.306137446883659,0.91,0.0165227116418583,1.14300559190077,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.223013629077266,0.0111500866561056,0.193125165971706,0.00789747533127045,0.270692075690595,1.4016406113031,0.0573173469929589,0.2948017707772,0.843333333333333,0.0209858859095204,1.03669256861604,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.0296035577792975,0.0135310860291019,0.234365284839898,0.00958390920321815,0.214423683776706,0.914912308464052,0.0374135465464357,0.235839706330702,0.903333333333333,0.0170608931206451,0.836124454448017,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.11465088261416,0.0117296454902339,0.203163419438563,0.00830797004191396,0.209725200048682,1.03229804178456,0.0422138061525689,0.232986298521713,0.876666666666667,0.0189843990531017,0.816713956153596,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.295746987362168,0.009657918130486,0.167280048973424,0.00684058990206834,0.181325539085085,1.0839639287402,0.0443265813864304,0.339640427416605,0.546666666666667,0.028741504380844,0.699989234752586,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.1,"tetrachoric (r)","population",300,300,0,-0.000866744750286072,0.0069523249677865,0.120417800749359,0.00492425006383283,0.123665505424807,1.0269703038524,0.0419959387468429,0.120220061392917,0.963333333333333,0.0108508405545718,0.484166605319526,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.123501548283408,0.00690298556084315,0.119563217152947,0.00488930354178215,0.120253925547943,1.00577693049287,0.0411292772610073,0.171756642126901,0.813333333333333,0.0224960901952778,0.470484517413058,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.1,"tetrachoric (r)","population",300,300,0,0.307680606087233,0.0061245881627887,0.10608097873385,0.0043379738132644,0.103792228296684,0.978424497355856,0.0400107530911358,0.325396709926783,0.2,0.023094010767585,0.404729172657103,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.3,"tetrachoric (r)","population",300,300,0,-0.00244026459418606,0.0203705926098859,0.352829013806094,0.0144282513294945,0.330141626347202,0.935698634264357,0.0382635626197407,0.352248927367271,0.9,0.0173205080756888,1.28081720771256,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.0555325076031011,0.0201694525002561,0.349345164912907,0.0142857861538485,0.325969034941161,0.933085863725713,0.0381567184869661,0.35315591009433,0.84,0.0211660104885167,1.25789692670703,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.118585128847642,0.0180625711202288,0.312852908955625,0.012793506834605,0.30389046913415,0.971352544390928,0.0397215594285522,0.334085496468098,0.823333333333333,0.0220193517582115,1.15723691875892,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.160799819459056,0.0136445777641889,0.236331019353997,0.00966429406530905,0.230966326061521,0.977300088210427,0.0399647725818448,0.285521904841995,0.683333333333333,0.0268569599228263,0.83219074968236,"03a_2x2_to_cor_CAT",300
0.75,25,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.148906832444384,0.00619535456939172,0.107306688850905,0.00438809682734195,0.115254795647999,1.07406907138974,0.0439219505790549,0.183438239749852,0.416666666666667,0.0284637521276656,0.37304439432884,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.3,"tetrachoric (r)","population",300,300,0,-0.0132442884760341,0.0136906125313477,0.237128364910334,0.0096968999498399,0.244344060601399,1.03042949203396,0.0421373954709971,0.237103015060546,0.94,0.0137113092008021,0.953934041411788,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.0530338187053969,0.0139558155940052,0.24172181669879,0.00988474016218189,0.235246793900367,0.973212915214469,0.0397976356489246,0.247077432813574,0.896666666666667,0.0175741813991961,0.917025974898515,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.161782422520385,0.0124449802998959,0.215553381786134,0.00881463328024951,0.208815881695813,0.968743241073313,0.0396148570809892,0.269224692592151,0.796666666666667,0.0232371031534261,0.807395574081952,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.212599411228028,0.00846355395033223,0.146593054545757,0.0059946357906577,0.146813868927123,1.00150630861776,0.0409546385455495,0.258101533412898,0.59,0.0283960091092628,0.548297858852923,"03a_2x2_to_cor_CAT",300
0.75,50,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.172177559052678,0.00372140687042744,0.0644566577521621,0.00263582874853513,0.066970292690167,1.03899728942928,0.0424877587612104,0.183809476634972,0.246666666666667,0.0248878968056244,0.226987555658239,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.0153850150874281,0.0103087191807875,0.178552253820838,0.00730154463711578,0.171899039354604,0.962737997847342,0.0393692844235017,0.178917121435018,0.89,0.0180646985397856,0.672845080011793,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.0766995207795764,0.00992036196455886,0.171825709520898,0.00702647578523316,0.167512471046867,0.974897595441,0.0398665273465093,0.187905501139984,0.903333333333333,0.0170608931206451,0.654915885140271,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.150738666799213,0.00798680883889646,0.138335586993089,0.00565696283142504,0.150513697083945,1.08803309658464,0.0444929820339514,0.204438477742566,0.793333333333333,0.0233777355301688,0.58678584162961,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.216436759734615,0.00574480861518011,0.0995030040125135,0.00406898042325181,0.102551560550516,1.03063783418659,0.0421459152151878,0.238144317475578,0.406666666666667,0.0283601180585747,0.39294336427447,"03a_2x2_to_cor_CAT",300
0.75,100,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.177183936789029,0.00237377445724723,0.0411149796566144,0.00168131654903727,0.0433027735360171,1.05321160067875,0.0430690251739997,0.181876205708851,0.1,0.0173205080756888,0.157459894505417,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.3,"tetrachoric (r)","population",300,300,0,-0.00630511066294147,0.00619984401601064,0.107384448347323,0.00439127664961756,0.0999154848921382,0.930446507197883,0.0380487871722455,0.107390577340416,0.933333333333333,0.0144016459964619,0.391546314739326,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.0811267218117212,0.00537375070942751,0.0930760925593774,0.00380616446966015,0.096736348617276,1.03932541598224,0.0425011768537955,0.123352449515002,0.866666666666667,0.0196261352585063,0.378951995154986,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.152834762280958,0.00522886919625907,0.0905666711405256,0.00370354659667902,0.0869911534865429,0.960520602016664,0.0392786083648725,0.177576590264262,0.556666666666667,0.0286815206993916,0.340183490195111,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.221857676017962,0.00340629133530437,0.0589986965812881,0.00241263611856828,0.058269275194162,0.987636652512805,0.0403874661297177,0.229543180656105,0.07,0.0147309198626562,0.226502438216951,"03a_2x2_to_cor_CAT",300
0.75,300,0.3,0.3,"tetrachoric (r)","population",300,300,0,0.178447089274112,0.00132280865374189,0.0229117179697275,0.000936929822441979,0.0240152595161231,1.04816494109493,0.0428626519166981,0.179907088987602,0,0,0.0917808155370041,"03a_2x2_to_cor_CAT",300
