"rho","n","p_exp","p_case","dgm","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.75,100,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.160399442665387,0.00141463635974592,0.0447347295768644,0.00100079948779582,0.0450814725001533,1.00775109018359,0.0225452748775084,0.166514792260782,0.336,0.0149366662947259,0.189736502930019,"09b_or_to_cor_CAT",1000
0,300,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00553769313138747,0.00314296731923782,0.0993893534026505,0.00222352554533318,0.102804738713962,1.03436369384027,0.0231406485471481,0.0994938760499589,0.959,0.00627048642451286,0.39730196047059,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0716053441049239,0.0030808601098731,0.0974253509955559,0.00217958714173397,0.0975139938746219,1.00090985434654,0.0223922236489355,0.120869899569642,0.887,0.0100115433375679,0.377272486691623,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.149318101695986,0.00269994165040661,0.0853796516483897,0.00191010233986269,0.0847779776557121,0.992952957981658,0.0222142130097355,0.171983402468894,0.613,0.015402305022301,0.329037741267548,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.206602453173467,0.00177327004259928,0.0560757224115755,0.00125451868823432,0.0554987112550024,0.989710143146476,0.0221416651826499,0.214069885352029,0.123,0.0103860964755773,0.217493466692311,"09b_or_to_cor_CAT",1000
0.75,300,0.3,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.160968616760313,0.00076774094292623,0.0242781003261222,0.000543146468099017,0.0249533570568106,1.02781340885892,0.0229941064328612,0.162787383758749,0.007,0.00263647491928143,0.100009179850586,"09b_or_to_cor_CAT",1000
0,25,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.00559453684127887,0.01068385638688,0.337853203766777,0.00755840744938434,0.324012231774334,0.95903258622938,0.0214553509131805,0.337730575090039,0.975,0.00493710441453288,1.12654820177771,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.067248619398636,0.0106578112327474,0.337029583676089,0.00753998152901562,0.318206429010027,0.944149844471361,0.0211223961715444,0.343507973915639,0.966,0.00573096850453743,1.11337370721272,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.144123925187229,0.00914290865047566,0.289124157743594,0.0064682476392756,0.297514130749628,1.02901858174534,0.0230210684022043,0.322925520242247,0.968,0.00556560868189635,1.06833724847576,"09b_or_to_cor_CAT",1000
0.5,25,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.225691401476204,0.00531368641418421,0.168033518407149,0.00375922377859585,0.216683628906172,1.28952622643503,0.0288491111743053,0.281324788714522,0.979,0.00453420334788814,0.898967554824342,"09b_or_to_cor_CAT",1000
0,50,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00181581283729403,0.00782645918312974,0.247494370330308,0.00553691150928562,0.230250017304469,0.930324261506132,0.0208130920474119,0.24737725654981,0.944,0.00727076337120113,0.845542590176243,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0609364280028126,0.00723801649591331,0.228886178689569,0.00512061149274344,0.227211582371714,0.992683715865054,0.0222081895605063,0.236748267512267,0.962,0.00604615580348373,0.835481571686859,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.165090324834754,0.00682488310992928,0.215821753917899,0.00482833589963029,0.205763802545582,0.953396952857019,0.0213292712644196,0.27163811549335,0.917,0.00872416185085994,0.773223460007082,"09b_or_to_cor_CAT",1000
0.5,50,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.267134819852753,0.00399962077513512,0.126479114263551,0.00282957411320296,0.14035511872709,1.10970984849423,0.0248262828115846,0.295536768196971,0.877,0.0103860964755773,0.601971422047559,"09b_or_to_cor_CAT",1000
0,100,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.00369750868179508,0.00544519472982967,0.17219217649407,0.00385226073048256,0.16273660761653,0.945087116789737,0.0211433647046065,0.172145772735118,0.951,0.00682634602111555,0.616859064096978,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0593718338460604,0.00514512405863089,0.162703108694033,0.00363997255340486,0.160403608037317,0.985866891695106,0.02205568446654,0.17312089397692,0.939,0.00756828910652864,0.608634807772606,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.161439138084759,0.00448682425656978,0.141885841116522,0.00317425138048296,0.14512174580589,1.02280639607098,0.0228820902011557,0.214881492043832,0.839,0.0116223491601311,0.555621407109764,"09b_or_to_cor_CAT",1000
0.5,100,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.271355464290993,0.00311600434460295,0.0985367092792551,0.0022044503031212,0.0969969357846218,0.98437360547256,0.0220222768635257,0.288675529952037,0.463,0.0157680372906713,0.400557346190985,"09b_or_to_cor_CAT",1000
0,300,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00469579806942417,0.00304079261594503,0.0961583055860792,0.00215124096844059,0.0943482831330425,0.981176639480024,0.0219507547607189,0.0962248607843182,0.949,0.00695693898205238,0.365576529279352,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0644130301283362,0.00289838960086815,0.091655126852897,0.00205049644595771,0.0926718418704375,1.01109283301928,0.0226200359088131,0.111987946076603,0.904,0.00931579304192617,0.359278584847495,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.148511972553202,0.00264993796715142,0.0837983963435494,0.0018747267041066,0.0844518533999434,1.00779796612951,0.0225463235800066,0.170502067583252,0.62,0.0153492670834799,0.328274037282087,"09b_or_to_cor_CAT",1000
0.5,300,0.5,0.3,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.267493351724871,0.00172540184091597,0.0545619969634197,0.00122065382155228,0.0555452883519081,1.01802154325744,0.0227750441031852,0.272995838279871,0.021,0.00453420334788814,0.220386473540098,"09b_or_to_cor_CAT",1000
0,25,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.00279423300213037,0.0102263467291498,0.323385478067265,0.00723473739243757,0.327807733756712,1.0136748740725,0.0226778009917358,0.323235822574539,0.976,0.00483983470792134,1.13267190015002,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0467261861015306,0.0107290271822198,0.339281629736728,0.00759036400735626,0.324563822377986,0.956620677134323,0.0214013920000547,0.342316007104734,0.973,0.00512552436341883,1.12998736524282,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.145583568489992,0.00936245823864288,0.296066925323198,0.00662357032264208,0.297106742157629,1.00351210062825,0.0224504407605732,0.329791667663605,0.966,0.00573096850453743,1.06728286476646,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.231014515258939,0.00504238348126194,0.159454166367967,0.00356728764289885,0.21436478809128,1.34436617727879,0.0300759833435197,0.280656216395173,0.983,0.00408790900094413,0.895945816456048,"09b_or_to_cor_CAT",1000
0,50,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,-2.27940196985502e-06,0.00762721241744307,0.241193634370391,0.00539595227289217,0.230296179615729,0.954818646921972,0.0213610772170981,0.241073007399693,0.956,0.00648567652600714,0.845866355763746,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0639896276023351,0.00757749782066628,0.239621520782675,0.00536078115442953,0.227435142223689,0.949143221697356,0.0212341073502509,0.247902656681338,0.947,0.00708456067798138,0.837829638205498,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.161146615715307,0.00637658921923626,0.201645456360613,0.0045111856347607,0.206250709631905,1.02283836866155,0.0228828054877479,0.25804740056297,0.927,0.00822623850857729,0.773771896369146,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.261503138528474,0.00412413429700652,0.130416577549579,0.00291766252408965,0.141310758650122,1.08353371408171,0.0242406737744828,0.292190634135128,0.877,0.0103860964755773,0.603726794585441,"09b_or_to_cor_CAT",1000
0,100,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00928514904543014,0.00534500790804759,0.169023991010422,0.00378138250143619,0.163394221448225,0.966692482359797,0.0216267171021885,0.169194427864366,0.951,0.00682634602111555,0.619048756805804,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0522148019375398,0.00523112112553282,0.165422574729073,0.00370081208995039,0.160647475777577,0.971133934051526,0.0217260806754166,0.173388722652721,0.935,0.0077958322198467,0.609370673615971,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.147182459822323,0.0046299731007188,0.146412605035836,0.00327552354764868,0.146449342359775,1.00025091640115,0.022377481975867,0.207552139815074,0.853,0.0111978122863352,0.559963141766089,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.268030580714999,0.00319353913843995,0.10098857474362,0.00225930311488716,0.0975400927001387,0.965852750647922,0.0216079307347491,0.286406853505531,0.495,0.0158105977116616,0.40095125187605,"09b_or_to_cor_CAT",1000
0,300,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.000109354564741806,0.00289526333935951,0.0915562657836108,0.00204828473911517,0.0943138449747121,1.03011895655092,0.0230456858426635,0.0915105415395176,0.956,0.00648567652600714,0.365435945727216,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0615389996411546,0.00309955733070684,0.0980166090330538,0.00219281468880266,0.092672274286405,0.945475212830036,0.0211520471381882,0.115692250680528,0.886,0.0100500746265886,0.359257428905294,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.151681132236117,0.00269920466871798,0.0853563462410907,0.00190958095435509,0.0840943341473039,0.985214783090384,0.0220410955785828,0.174027543837795,0.583,0.0155920171882922,0.326916481300728,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.26595439725006,0.00177438663850045,0.0561110322743124,0.00125530863584048,0.055892781559997,0.996110377844264,0.0222848503917236,0.271803312915035,0.024,0.00483983470792134,0.221585253158925,"09b_or_to_cor_CAT",1000
0,25,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00362972879158404,0.0103975353642059,0.328798938030391,0.00735584660690125,0.289447306625137,0.880317036177239,0.0196943369779472,0.328654541790256,0.944,0.00727076337120113,1.03338141505452,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0579122675027556,0.00949957207016281,0.300402845386353,0.00672057295615244,0.288685277451345,0.960993818417605,0.0214992273418074,0.305786622294063,0.951,0.00682634602111555,1.02860682251592,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.118429677770086,0.008769003370867,0.277300234616339,0.00620372438583419,0.266539545866285,0.961194808345754,0.0215037238620512,0.301403572100407,0.947,0.00708456067798138,0.967922430308704,"09b_or_to_cor_CAT",1000
0.5,25,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.179725933816464,0.00609487074784065,0.192736736075102,0.0043118809159664,0.195861669375103,1.01621348043781,0.0227345943595319,0.263461027990196,0.928,0.00817410545564467,0.77312415149316,"09b_or_to_cor_CAT",1000
0.75,25,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.139384674133702,0.00269560915952766,0.0852426462571957,0.00190703727326613,0.103712882455731,1.21667835302539,0.0272193681293605,0.163361959511836,0.998,0.00141279864099595,0.513651672719696,"09b_or_to_cor_CAT",1000
0,50,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.00684714169116031,0.00680727364755516,0.215264893823166,0.00481587789881406,0.209455607637953,0.97301331358756,0.0217681259072718,0.215266158249561,0.957,0.00641490451994416,0.77872235327552,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0533287407673333,0.00662561263452904,0.209520268191006,0.00468735988954866,0.205846114667309,0.982463970882537,0.021979554769581,0.216099048197528,0.94,0.00750999334220744,0.766646079697838,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.108941427394866,0.00606899714870442,0.191918541029736,0.00429357636399828,0.189693254982508,0.988405049166754,0.0221124677917461,0.220599474766878,0.93,0.00806845710157772,0.713133453831089,"09b_or_to_cor_CAT",1000
0.5,50,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.167782589661267,0.00438141689415879,0.138552567642827,0.00309967982463112,0.137953409457658,0.995675589450544,0.0222751233629509,0.217551406752199,0.843,0.0115043904662524,0.53870238489369,"09b_or_to_cor_CAT",1000
0.75,50,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.148742657768702,0.00215634352223732,0.0681895694801989,0.0015255280819691,0.0671151105453756,0.984243060294796,0.0220193563239745,0.163614014707195,0.76,0.0135055544129073,0.295961825704493,"09b_or_to_cor_CAT",1000
0,100,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.00311643114862258,0.00482240007058195,0.152497680115957,0.0034116580471972,0.148846139877792,0.976055109589937,0.0218361765674625,0.15245326838547,0.948,0.00702111102319284,0.567594518031693,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0403389547499414,0.00474312633085115,0.14999082435407,0.00335557499972591,0.146720232769012,0.978194722249561,0.0218840437005398,0.155248128534102,0.943,0.00733150734842434,0.559917673602934,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.114797521404988,0.00422196839704682,0.133510363439181,0.00298687629520104,0.133966020562039,1.00341289703002,0.0224482213907181,0.17602744970386,0.878,0.0103496859855746,0.513907250335109,"09b_or_to_cor_CAT",1000
0.5,100,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.17707169326927,0.00301161302027476,0.095235565750871,0.00213059755418101,0.0949561099412023,0.997065636062899,0.0223062213029812,0.201035140530582,0.642,0.0151603430040352,0.371631945796861,"09b_or_to_cor_CAT",1000
0.75,100,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.149077768510489,0.00144608367076487,0.0457291808679404,0.00102304722131652,0.0456115574116333,0.997427824988888,0.0223143241460082,0.155927059514816,0.354,0.0151223014121528,0.188859301082932,"09b_or_to_cor_CAT",1000
0,300,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,-0.0022569285035747,0.00271841007559862,0.0859636745324214,0.00192316802302941,0.0863992512857658,1.00506698620916,0.0224852264563329,0.0859503188594854,0.949,0.00695693898205238,0.335487858045487,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.0528017305259245,0.00265350806152355,0.0839112926403261,0.00187725240521303,0.0848700656327758,1.01142603054108,0.0226274901599576,0.0991064411331081,0.904,0.00931579304192617,0.329666257459436,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.116889447822499,0.00239971162669593,0.0758855446794686,0.00169770142716132,0.0773675114841034,1.01952897367864,0.022808768138352,0.139341308619006,0.694,0.0145727142289966,0.301084116937605,"09b_or_to_cor_CAT",1000
0.5,300,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.175219076490965,0.00174437464362631,0.0551619696650365,0.00123407633194072,0.0545484941741408,0.988878651458225,0.0221230631599355,0.183688662744264,0.182,0.0122014753206323,0.213695288628009,"09b_or_to_cor_CAT",1000
0.75,300,0.5,0.5,"CAT","digby (r)","population",1000,1000,1000,1000,0,0.147064086798134,0.000833522230182137,0.026358287277587,0.000589684137047443,0.0259200687687484,0.983374545385912,0.0219999260226364,0.149405187910824,0.016,0.00396787096564392,0.103288862576778,"09b_or_to_cor_CAT",1000
0,25,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.0851680655847331,0.0137882041181225,0.436021298565803,0.00975461115782402,0.575635626855254,1.32020070750828,0.0295353566314008,0.444047359665218,0.986,0.00371537346709587,2.22893200991145,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.192052544093926,0.0143808261526953,0.454761652774337,0.0101738678979545,0.569238078930266,1.25172840642466,0.0280035033151771,0.493442531979319,0.989,0.00329833291224522,2.20154287117008,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.329690464817972,0.0138497968024353,0.437969030262127,0.00979818555522137,0.57447985430194,1.31169058679357,0.0293449693297913,0.548015380431216,0.98,0.00442718872423573,2.22026299851689,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.579544332740046,0.00995287984791425,0.314737695973993,0.00704127034856853,0.62108724574797,1.97334877166824,0.0441474992384765,0.659418221662744,0.98,0.00442718872423573,2.42648546777534,"09b_or_to_cor_CAT",1000
0,50,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.0145724307488469,0.0125496854650447,0.396855899882507,0.00887840800845185,0.453713156315154,1.14326927343018,0.0255770698534267,0.3969250135784,0.987,0.00358203852575597,1.73478347600009,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.14076468274129,0.0125125581852178,0.395681832206714,0.00885214192079052,0.436169213417518,1.10232307352856,0.024661026853361,0.419788332536029,0.968,0.00556560868189635,1.66242683976509,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.386983005417898,0.0124766936532559,0.394547696124558,0.00882676917749134,0.448251546802517,1.13611497723967,0.0254170148797916,0.552510690498336,0.925,0.00832916562447884,1.71213162621801,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.815733732095318,0.00716548347337628,0.226592483121635,0.00506929723710224,0.570048964551812,2.51574525641175,0.05628192207389,0.846589824491162,0.928,0.00817410545564467,2.23071323646671,"09b_or_to_cor_CAT",1000
0,100,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.0338361782877163,0.0099990535688545,0.316197837236155,0.00707393643688746,0.322662685431968,1.02044558005938,0.0228292743357746,0.317845840245971,0.975,0.00493710441453288,1.22323310603422,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.137398072355155,0.00895845566367931,0.28329124214862,0.00633775441857162,0.286299937511947,1.01062050256304,0.0226094689939542,0.314725124890184,0.935,0.0077958322198467,1.09745781833626,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.397435844295377,0.00993469542293105,0.314162653965119,0.00702840558435993,0.309408132585958,0.984866051648235,0.0220332938046147,0.506512315056643,0.762,0.0134668481835951,1.17417871216982,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,1.0448449238406,0.00558632962918707,0.17665525388715,0.00395210811105771,0.534583785870745,3.02614144842953,0.0677004385682538,1.05965880665556,0.459,0.0157581407532742,2.084812050166,"09b_or_to_cor_CAT",1000
0,300,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.00824976754799913,0.00540211029738821,0.170829727111963,0.00382178019205844,0.165268676009921,0.967446818559882,0.021643593012467,0.17094347467534,0.956,0.00648567652600714,0.641490009538988,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.147922053844581,0.00475965387738685,0.150513471265942,0.00336726758771398,0.151294331914551,1.00518797847157,0.0224879332793179,0.210980057685769,0.819,0.0121753439376471,0.590859391433826,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.366319253680289,0.00493502138444301,0.156059078764774,0.00349133318947,0.15762837806768,1.01005580268273,0.0225968356024858,0.398145547816033,0.325,0.0148113132435986,0.614294488957546,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,1.39326139243209,0.00580013013872465,0.183416219637583,0.00410336354780764,0.488639096100455,2.66409970211997,0.0596008882257232,1.40527049914182,0,0,1.88601849016117,"09b_or_to_cor_CAT",1000
0,25,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.013450367855199,0.0138441413412703,0.437790188877126,0.00979418453927249,0.56007055902831,1.27931272389821,0.0286206160385545,0.437777913585225,0.99,0.00314642654451046,2.15824068466065,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.090413918675675,0.0134503205247623,0.4253364811756,0.00951557182814765,0.567591925671058,1.33445389895142,0.0298542271561737,0.434631899182416,0.998,0.00141279864099595,2.19417073811672,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.255506753684485,0.0114834228287809,0.363137714737213,0.00812406920408211,0.591641983523109,1.62924961939372,0.0364493582503747,0.443870287407352,1,0,2.30070241845984,"09b_or_to_cor_CAT",1000
0,50,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.00614088121498245,0.0124549004736351,0.393858535273968,0.00881135136156168,0.429896513674168,1.0914998030324,0.0244188900690038,0.393709450844711,0.993,0.00263647491928143,1.63815007485939,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.170228138942727,0.0123322972011795,0.389981479378469,0.00872461437687276,0.446562061473001,1.14508530555017,0.0256176978852199,0.425336440940422,0.997,0.00172945077987204,1.70504653164249,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.444307605330777,0.0102865965505133,0.325290744708533,0.00727736176720705,0.504110061208567,1.54972150117661,0.0346701656470017,0.550561079880523,0.996,0.00199599599197994,1.94448550196022,"09b_or_to_cor_CAT",1000
0,100,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.0183816469816241,0.00942248448007167,0.297965121746139,0.00666603652341684,0.285676431495059,0.958757957377474,0.0214492069526174,0.298382833804445,0.971,0.00530650544143696,1.09205294025083,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.176899947370897,0.00934696928293981,0.295577121537206,0.00661261249674758,0.302561121896964,1.02362835230087,0.0229004788978494,0.344342939990455,0.976,0.00483983470792134,1.15328582210024,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.570993292330053,0.00947706865220407,0.29969122482747,0.00670465267458213,0.422295688675411,1.40910261526184,0.0315242584216967,0.644793265546612,0.926,0.00827792244467173,1.60101326217484,"09b_or_to_cor_CAT",1000
0,300,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.00261419608567447,0.00486992944246208,0.154000690824941,0.0034452832051434,0.149454876564033,0.970481857993252,0.0217114925155843,0.153945869002578,0.958,0.00634318531969546,0.583405563514032,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.166959250606852,0.00494520829079715,0.156381217028673,0.00349854002435108,0.15652149660272,1.00089703595299,0.0223919368775207,0.228705096833305,0.836,0.0117091417277271,0.609823837898613,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.1,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.593336746509463,0.00781441837721315,0.247113606614704,0.00552839311350783,0.249844714422593,1.01105203329474,0.0226191231427406,0.642691655615652,0.159,0.0115636931816786,0.932568999099237,"09b_or_to_cor_CAT",1000
0,25,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.0116715879751486,0.0134806751763172,0.426296379540544,0.00953704654814839,0.419995249050518,0.98521889747969,0.0220411876251593,0.426243006478731,0.965,0.00581162627841812,1.61541035428897,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.0775977655897541,0.0135188073388974,0.427502224399155,0.00956402355076525,0.406090501999374,0.949914360258885,0.0212513591607502,0.434277338735147,0.962,0.00604615580348373,1.56421744480838,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.223141464477894,0.0130935879733318,0.414055607395164,0.00926319760328617,0.407274752842589,0.983623323941358,0.0220054916637663,0.47017307147337,0.951,0.00682634602111555,1.57238173708892,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.455207039950703,0.0131224266644151,0.414967566880777,0.00928359984098214,0.44945651706577,1.08311239946832,0.0242312481793519,0.6158241085749,0.93,0.00806845710157772,1.73029019496781,"09b_or_to_cor_CAT",1000
0.75,25,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.791015061245533,0.012580986051962,0.397845711350094,0.00890055194045155,0.560261934751621,1.40823922130608,0.0315049426856487,0.885340474589803,0.925,0.00832916562447884,2.16063395077087,"09b_or_to_cor_CAT",1000
0,50,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,-0.0157573995379747,0.00869788379729948,0.275051236229407,0.00615341008964897,0.277709405302712,1.00966426877314,0.0225880762573444,0.27536489429296,0.979,0.00453420334788814,1.07490045668205,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.0712671524839879,0.00869480056485555,0.274953735858621,0.00615122882417437,0.266753856934564,0.970177241278609,0.0217046776704992,0.283906611985219,0.952,0.00675988165576884,1.03483544450362,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.3,"CAT","digby (z)","population",1000,1000,1000,1000,0,0.190576633642608,0.00814360852357248,0.257523513072501,0.00576128217195322,0.262714261101107,1.0201564042315,0.022822804932178,0.32026784839563,0.914,0.00886588969026797,1.02385798952065,"09b_or_to_cor_CAT",1000
