"rho","n","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,100,0.3,"viechtbauer","biserial_population",1000,1000,0,-0.00140289134875402,0.00418841346769339,0.132449263404352,0.00296313750474893,0.131219057887982,0.990711873477057,0.0221640757618852,0.132390455370149,0.955,0.00655553201502365,0.505756621730662,"01a_smd_to_cor_r",1000
0.1,100,0.3,"viechtbauer","biserial_population",1000,1000,0,-1.49138859826883e-05,0.00420444777352317,0.13295631267557,0.00297448114437126,0.130470928493562,0.981306760604344,0.0219536658134021,0.132889818728252,0.944,0.00727076337120113,0.502935470098492,"01a_smd_to_cor_r",1000
0.25,100,0.3,"viechtbauer","biserial_population",1000,1000,0,0.00304101154063692,0.00412836902294268,0.130550491341828,0.00292065842584113,0.125199942761938,0.959015484929269,0.0214549683251431,0.130520630974545,0.948,0.00702111102319284,0.482882555997142,"01a_smd_to_cor_r",1000
0.5,100,0.3,"viechtbauer","biserial_population",1000,1000,0,-0.000480432982413456,0.00342528217210835,0.108316932926313,0.00242325218052353,0.107518307806202,0.992626959621783,0.0222069198172949,0.108263826906568,0.952,0.00675988165576884,0.415477182196902,"01a_smd_to_cor_r",1000
0.75,100,0.3,"viechtbauer","biserial_population",1000,1000,0,9.44492522748971e-05,0.00252366142444207,0.0798051814434188,0.00178539102544015,0.0772189718778405,0.967593462995734,0.0216468737225031,0.0797653247902435,0.931,0.00801492358042171,0.298436796111107,"01a_smd_to_cor_r",1000
0,300,0.3,"viechtbauer","biserial_population",1000,1000,0,0.000552136732741227,0.0025158624178544,0.0795585552003816,0.00177987353556051,0.0760226365131629,0.95555577048486,0.0213775680485205,0.0795206828242706,0.941,0.00745110730026082,0.296305005189789,"01a_smd_to_cor_r",1000
0.1,300,0.3,"viechtbauer","biserial_population",1000,1000,0,-0.00168759308815807,0.00245561732993785,0.0776534382438478,0.00173725250951822,0.0754839013052228,0.972061289394396,0.0217468273472067,0.0776329465179005,0.937,0.00768316341099159,0.294213633242577,"01a_smd_to_cor_r",1000
0.25,300,0.3,"viechtbauer","biserial_population",1000,1000,0,0.00429690632489242,0.00229690034253717,0.072634366408384,0.00162496649438737,0.0723499731144112,0.996084590421373,0.0222842734788895,0.0727250908306668,0.94,0.00750999334220744,0.282033038300776,"01a_smd_to_cor_r",1000
0.5,300,0.3,"viechtbauer","biserial_population",1000,1000,0,0.00181189131881379,0.00199218444508792,0.0629984036563648,0.00140939200275955,0.0616966612773726,0.979336898977745,0.0219095963281146,0.0629929600395014,0.949,0.00695693898205238,0.24050664290593,"01a_smd_to_cor_r",1000
0.75,300,0.3,"viechtbauer","biserial_population",1000,1000,0,0.000415376757816592,0.00136930898685938,0.043301352190132,0.000968732157378738,0.0440401279374804,1.01706126275467,0.0227535608340473,0.0432816893413749,0.951,0.00682634602111555,0.171346258232019,"01a_smd_to_cor_r",1000
0,25,0.5,"viechtbauer","biserial_population",1000,1000,0,0.0136266822075092,0.00805478048380317,0.25471452381491,0.00569843983364446,0.246228626512787,0.966684674375735,0.0216265424229957,0.254951555440634,0.94,0.00750999334220744,0.910097627152291,"01a_smd_to_cor_r",1000
0.1,25,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00441194247627513,0.00780722319048578,0.246886074832217,0.00552330280238883,0.245661750827219,0.995040935355184,0.0222609249649819,0.246802038987782,0.949,0.00695693898205238,0.907830953219858,"01a_smd_to_cor_r",1000
0.25,25,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00861243229443988,0.00786564722861572,0.248733605138168,0.00556463550745652,0.236437046086792,0.950563338457845,0.0212658780156814,0.24875834038024,0.928,0.00817410545564467,0.87557440279047,"01a_smd_to_cor_r",1000
0.5,25,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00208825022341946,0.00670192396481904,0.211933444340944,0.00474134714905962,0.203615975039821,0.96075433338524,0.0214938696141539,0.211837744121252,0.934,0.00785136930732467,0.759314893292275,"01a_smd_to_cor_r",1000
0.75,25,0.5,"viechtbauer","biserial_population",1000,1000,0,0.0087213333919411,0.00461231727412626,0.145854278775782,0.00326303274597468,0.144850472935106,0.993117748419169,0.0222178996797348,0.146041976235258,0.913,0.00891240708226459,0.548113026591508,"01a_smd_to_cor_r",1000
0,50,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00393592711385843,0.00562317927479213,0.17782054199797,0.00397817778344591,0.175655063866626,0.987822114886093,0.0220994264626708,0.177775185370571,0.942,0.00739161687318817,0.667754689009664,"01a_smd_to_cor_r",1000
0.1,50,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00496189244552141,0.00549748132210928,0.173845623720991,0.00388925143442673,0.174619728808245,1.00445283045201,0.0224714866444912,0.173829511196156,0.952,0.00675988165576884,0.663963820091136,"01a_smd_to_cor_r",1000
0.25,50,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00224096540517526,0.00540727219710551,0.170992960713563,0.0038254320327294,0.167368643326318,0.978804288947797,0.021897680846559,0.170922134163261,0.925,0.00832916562447884,0.637232605211049,"01a_smd_to_cor_r",1000
0.5,50,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00241906133277643,0.00466494852579223,0.147518625089482,0.00330026728285511,0.143293749414039,0.971360391456468,0.0217311469507024,0.147464690218623,0.941,0.00745110730026082,0.547751661183011,"01a_smd_to_cor_r",1000
0.75,50,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00120031621617845,0.00325641810223375,0.102976982168617,0.0023037875043378,0.100753454771821,0.978407530013304,0.0218888046078475,0.102932479600551,0.932,0.00796090447122687,0.387442191750845,"01a_smd_to_cor_r",1000
0,100,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00535962499923331,0.00397395754242327,0.125667571588627,0.00281141838719164,0.124789285506073,0.993011036407789,0.022215512332648,0.12571901920778,0.947,0.00708456067798138,0.481536464957575,"01a_smd_to_cor_r",1000
0.1,100,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00246519260831764,0.00387391748773213,0.122504027287909,0.00274064399007948,0.123827999602357,1.01080758195268,0.0226136543094596,0.122467573829366,0.953,0.00669260786241059,0.47790983836539,"01a_smd_to_cor_r",1000
0.25,100,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.000310535244670509,0.00374572411299222,0.118450196836693,0.00264995222827466,0.118838324193865,1.00327671348412,0.0224451747103364,0.118391364185311,0.94,0.00750999334220744,0.458982450593329,"01a_smd_to_cor_r",1000
0.5,100,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00186000273498477,0.00334537601403723,0.105790078340531,0.00236672172199377,0.100941273042708,0.954165784033032,0.0213464714543935,0.105753528285322,0.934,0.00785136930732467,0.39054829097864,"01a_smd_to_cor_r",1000
0.75,100,0.5,"viechtbauer","biserial_population",1000,1000,0,0.0053034333187787,0.0021783999407458,0.0688870546753256,0.00154113212904014,0.0695724936663952,1.00995018576858,0.0225944727547703,0.0690565513221315,0.941,0.00745110730026082,0.269926064167983,"01a_smd_to_cor_r",1000
0,300,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00159451548169236,0.0023153777389972,0.0732186729888203,0.00163803852437274,0.0722462518935774,0.986718946744755,0.0220747465300715,0.0731994233569563,0.944,0.00727076337120113,0.281698965797569,"01a_smd_to_cor_r",1000
0.1,300,0.5,"viechtbauer","biserial_population",1000,1000,0,0.000354091449074606,0.0023478994864857,0.0742471009443454,0.00166104637936281,0.0716662611079482,0.965239857131503,0.0215942191615909,0.0742108128738359,0.944,0.00727076337120113,0.279446943981431,"01a_smd_to_cor_r",1000
0.25,300,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00135009366297376,0.00215313374451279,0.068088067396275,0.00152325729069435,0.0686717305695056,1.00857218005372,0.0225636441921154,0.0680674054870371,0.957,0.00641490451994416,0.267824857084283,"01a_smd_to_cor_r",1000
0.5,300,0.5,"viechtbauer","biserial_population",1000,1000,0,-0.00314667991688573,0.00185229133234753,0.0585745950040612,0.00131042313728949,0.0582210653560943,0.99396445424945,0.022236842071234,0.0586298029265768,0.951,0.00682634602111555,0.227158298918377,"01a_smd_to_cor_r",1000
0.75,300,0.5,"viechtbauer","biserial_population",1000,1000,0,0.00248913617801867,0.00127642943460912,0.0403642428584577,0.000903023533619444,0.0400228245499087,0.99154156539623,0.0221826375204024,0.0404207697644137,0.944,0.00727076337120113,0.155938848520904,"01a_smd_to_cor_r",1000
0,25,0.7,"viechtbauer","biserial_population",1000,999,0.001,0.00845368628555022,0.00874789154984378,0.276494269309981,0.0061887917048615,0.260154977966629,0.940905497303333,0.0210603574218789,0.27648511744126,0.938938938938939,0.00757561864675351,0.956492570866378,"01a_smd_to_cor_r",1000
0.1,25,0.7,"viechtbauer","biserial_population",1000,998,0.002,-0.00745264957087236,0.00851001946889269,0.268841199406287,0.00602050951777891,0.259129147387456,0.963874391126513,0.0215852888565294,0.268809806466349,0.939879759519038,0.00752456212918367,0.953090988029061,"01a_smd_to_cor_r",1000
0.25,25,0.7,"viechtbauer","biserial_population",1000,998,0.002,-0.0100115881627585,0.00810260983576344,0.255970665464442,0.00573228296520104,0.250917863896363,0.980260231933565,0.0219522382331634,0.256038202598166,0.937875751503006,0.00764078460791343,0.924311741344234,"01a_smd_to_cor_r",1000
0.5,25,0.7,"viechtbauer","biserial_population",1000,999,0.001,-0.000436419130643696,0.00744300836552712,0.23525087705634,0.00526563780190114,0.21849945782896,0.928793382464762,0.0207892510585234,0.235133509402436,0.914914914914915,0.0088274309353326,0.808635207705798,"01a_smd_to_cor_r",1000
0.75,25,0.7,"viechtbauer","biserial_population",1000,1000,0,0.000615914641715728,0.00542668588727692,0.171606875500868,0.00383916645362557,0.162314336135299,0.945849842330344,0.021160428300108,0.171522156441368,0.921,0.00852988862764339,0.606352740638284,"01a_smd_to_cor_r",1000
0,50,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00377660918962416,0.00608045205881636,0.192280777093198,0.0043016802615786,0.185754855149556,0.966060455744474,0.0216125774858574,0.192221716045029,0.938,0.00762600813007697,0.704262519582336,"01a_smd_to_cor_r",1000
0.1,50,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00866170020860264,0.00607390650476492,0.192073788499695,0.00429704953998227,0.183178858073683,0.953690034983476,0.0213358280592145,0.192173028645803,0.939,0.00756828910652864,0.695109835707574,"01a_smd_to_cor_r",1000
0.25,50,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00472809033438902,0.00571388734529597,0.180688983047483,0.00404235016942607,0.177883233529824,0.984471939183357,0.0220244767723734,0.18066049630273,0.94,0.00750999334220744,0.675485066592192,"01a_smd_to_cor_r",1000
0.5,50,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00284980114437716,0.00491711498026487,0.155492828545709,0.00347866511402695,0.152513396628157,0.980838782435062,0.0219431962673348,0.15544118847969,0.939,0.00756828910652864,0.581280533405835,"01a_smd_to_cor_r",1000
0.75,50,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00063054338932478,0.0035110292950564,0.111028495039536,0.00248391489156949,0.111712230455096,1.00615819763491,0.0225096388948633,0.110974758251592,0.949,0.00695693898205238,0.428146007205367,"01a_smd_to_cor_r",1000
0,100,0.7,"viechtbauer","biserial_population",1000,1000,0,0.000891537947844585,0.0042920267123651,0.135725801893581,0.00303643979298853,0.131377764981208,0.967964551679114,0.0216551756697322,0.135660851561047,0.942,0.00739161687318817,0.506361236227933,"01a_smd_to_cor_r",1000
0.1,100,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00921582978082474,0.00410926071218077,0.129946233499369,0.00290714004884522,0.130789823136896,1.0064918360064,0.0225171030086391,0.130207791992726,0.95,0.00689202437604511,0.504135630041487,"01a_smd_to_cor_r",1000
0.25,100,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00546152121826813,0.0041379090279691,0.130852172789557,0.00292740760352078,0.125755099557242,0.961047087536611,0.0215004190715333,0.130900714461924,0.937,0.00768316341099159,0.484974001144891,"01a_smd_to_cor_r",1000
0.5,100,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00322114066591498,0.00348341082060379,0.110155122191842,0.00246437590906318,0.107741471025871,0.978088616144718,0.0218816699087144,0.110147140413831,0.943,0.00733150734842434,0.416281367953994,"01a_smd_to_cor_r",1000
0.75,100,0.7,"viechtbauer","biserial_population",1000,1000,0,0.000658812088094125,0.0024513412114437,0.0775182155039852,0.00173422732416284,0.0770800503031244,0.994347584009616,0.0222454133998497,0.07748224760908,0.947,0.00708456067798138,0.29809054843125,"01a_smd_to_cor_r",1000
0,300,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00102304150133145,0.00239311797859161,0.0756770352184756,0.0016930366809175,0.0759976881596551,1.00423712345831,0.0224666608759919,0.0756461053836375,0.953,0.00669260786241059,0.296212544937462,"01a_smd_to_cor_r",1000
0.1,300,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.00527155434071931,0.0022990044650821,0.0727009046055648,0.0016264550781854,0.0755881735376492,1.03971434671617,0.023260352649715,0.0728555103894284,0.955,0.00655553201502365,0.294625814687282,"01a_smd_to_cor_r",1000
0.25,300,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00236369323957062,0.00224043943548023,0.0708489157577937,0.00158502262720638,0.0724214253578398,1.02219525285922,0.0228684177855833,0.0708529204826568,0.955,0.00655553201502365,0.282315058540443,"01a_smd_to_cor_r",1000
0.5,300,0.7,"viechtbauer","biserial_population",1000,1000,0,0.00127990572335231,0.00198601822815966,0.0628034107559648,0.00140502964723198,0.061760131154712,0.983388169707745,0.022000230824173,0.0627850483223556,0.937,0.00768316341099159,0.240756448242828,"01a_smd_to_cor_r",1000
0.75,300,0.7,"viechtbauer","biserial_population",1000,1000,0,-0.0014298516442347,0.00144379276836461,0.0456567361731207,0.00102142649812997,0.0442308106275972,0.968768561552083,0.0216731628728887,0.0456562974423955,0.938,0.00762600813007697,0.172019465707197,"01a_smd_to_cor_r",1000
0,25,0.3,"lipsey_cooper","biserial_sample",1000,995,0.005,-0.00179826630822294,0.00625529218317763,0.197314563313098,0.00442538389105607,0.190828556434861,0.967128595227182,0.0216908231913258,0.13762340145384,0.995979899497487,0.00200600588045608,0.78794768821132,"01a_smd_to_cor_r",1000
0.1,25,0.3,"lipsey_cooper","biserial_sample",1000,999,0.001,-0.033138720600988,0.00601477386162607,0.190108724423404,0.00425521765666082,0.190454234495964,1.00181743406889,0.0224237538131405,0.143571939802723,0.986986986986987,0.0035856005126579,0.786151574174538,"01a_smd_to_cor_r",1000
0.25,25,0.3,"lipsey_cooper","biserial_sample",1000,998,0.002,-0.0631959221929978,0.0059455643926167,0.187827145202332,0.00420625677122849,0.184161765575766,0.980485357307549,0.021957279757527,0.148193020498792,0.987975951903808,0.00345011259488841,0.757992070303448,"01a_smd_to_cor_r",1000
0.5,25,0.3,"lipsey_cooper","biserial_sample",1000,998,0.002,-0.128695586099827,0.00525511373761605,0.166015023279492,0.00371778964666045,0.163586707899776,0.985372917873654,0.0220667332377672,0.177700291818106,0.975951903807615,0.00484941428419,0.667483130934833,"01a_smd_to_cor_r",1000
0.75,25,0.3,"lipsey_cooper","biserial_sample",1000,999,0.001,-0.189894262399811,0.00418360678382422,0.132231097537373,0.0029597384481288,0.127771380417492,0.966273310870605,0.0216281670714872,0.216140430485155,0.821821821821822,0.0121069109310168,0.513604768645712,"01a_smd_to_cor_r",1000
0,50,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,8.0745240166068e-05,0.00459848575491935,0.14541688773384,0.00325324749109816,0.137799557396537,0.947617292214056,0.0211999694564994,0.0958679085819462,0.995,0.00223047080231955,0.5538045235693,"01a_smd_to_cor_r",1000
0.1,50,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0280219231299054,0.00434858389177344,0.137514296943232,0.00307645176906499,0.137274743362121,0.998257973269423,0.0223328961141818,0.100947931261465,0.995,0.00223047080231955,0.551578801747849,"01a_smd_to_cor_r",1000
0.25,50,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0644186497499889,0.00412475057755011,0.130436066051533,0.00291809851829277,0.132905343978844,1.0189309445007,0.0227953891082196,0.112642433729757,0.984,0.00396787096564392,0.533292357728555,"01a_smd_to_cor_r",1000
0.5,50,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.12200534456565,0.00369146380674057,0.116734335293758,0.00261156519945967,0.116438552136811,0.997466185452606,0.0223151823412584,0.15071678640458,0.918,0.00867617427210864,0.464692041685693,"01a_smd_to_cor_r",1000
0.75,50,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.188412344548268,0.00269736945692812,0.0852983117486432,0.00190828261432118,0.0892308092901461,1.04610287660899,0.0234032760004311,0.200431748590028,0.407,0.0155354755318271,0.354084865563004,"01a_smd_to_cor_r",1000
0,100,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,0.00315630774807967,0.00313726819201573,0.0992091311756818,0.00221949363736938,0.0987930317399829,0.995805835301973,0.0222780372060126,0.068253053697393,0.999,0.000999499874937461,0.392040892718389,"01a_smd_to_cor_r",1000
0.1,100,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.025671628012877,0.00314808075832526,0.0995510545445791,0.00222714310201786,0.0981057688147131,0.985481964641381,0.0220470729291092,0.0746302002304982,0.994,0.00244213021765835,0.389259859654666,"01a_smd_to_cor_r",1000
0.25,100,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0616623287134738,0.00309905009150385,0.0980005687210538,0.00219245583705178,0.0945024145250599,0.964304756169824,0.0215732992058354,0.0939069205052831,0.965,0.00581162627841812,0.374617445396116,"01a_smd_to_cor_r",1000
0.5,100,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.125741698403104,0.00261964662999924,0.0828405001558196,0.00185329677655122,0.0824751765966512,0.995590036775716,0.0222732093897592,0.140208126990456,0.738,0.0139052508067996,0.326105698170077,"01a_smd_to_cor_r",1000
0.75,100,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.182508880251388,0.00197643754584178,0.0625004429793346,0.00139825169197131,0.0627714805619386,1.00433657058549,0.0224688856940445,0.188951106124626,0.075,0.00832916562447884,0.247269331104451,"01a_smd_to_cor_r",1000
0,300,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,0.000474848888462647,0.00189780798309084,0.0600139578821736,0.00134262437433267,0.057477013497196,0.95772742751014,0.0214261520739327,0.0390629157280812,0.999,0.000999499874937461,0.226219904281816,"01a_smd_to_cor_r",1000
0.1,300,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0235504727410168,0.00185045700489269,0.0585165884767425,0.00130912542288776,0.0570978886699759,0.975755596084853,0.0218294758907106,0.0466504123189486,0.986,0.00371537346709587,0.224713848159135,"01a_smd_to_cor_r",1000
0.25,300,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0603489176232318,0.00173604690656402,0.0548986234963182,0.0012281847860823,0.0549021841826646,1.00006485930101,0.0223733195308878,0.0722602831694611,0.895,0.00969407035254026,0.216006598559368,"01a_smd_to_cor_r",1000
0.5,300,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.122019507195085,0.00153316420734616,0.0484829092226051,0.00108465326997144,0.0475330865711125,0.980409124231147,0.0219335840104938,0.127097609507299,0.2,0.0126491106406735,0.186828721454854,"01a_smd_to_cor_r",1000
0.75,300,0.3,"lipsey_cooper","biserial_sample",1000,1000,0,-0.181609081350293,0.00107592066114318,0.0340235987084668,0.000761171476445318,0.0358840488155162,1.05468116770923,0.0235951884009417,0.183749706070429,0,0,0.140907949472778,"01a_smd_to_cor_r",1000
0,25,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,0.00295046659345827,0.00610900604637519,0.193183733462858,0.00432188108274831,0.191179272967051,0.989624072069234,0.0221397396118276,0.12607596872207,0.995,0.00223047080231955,0.789478447558866,"01a_smd_to_cor_r",1000
0.1,25,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.021850780675683,0.00592485591261349,0.187360394921742,0.00419160211863393,0.190555206835554,1.01705169288924,0.0227533467382762,0.127856733286813,0.996,0.00199599599197994,0.786588002063633,"01a_smd_to_cor_r",1000
0.25,25,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.052665438472648,0.0059871054249237,0.189328897343091,0.00423564119596034,0.184064222255211,0.972192965987967,0.0217497731986435,0.129188748895715,0.998,0.00141279864099595,0.757668452958123,"01a_smd_to_cor_r",1000
0.5,25,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.114220083347658,0.00516695482125475,0.163393458023532,0.0036554169578284,0.161502249757802,0.988425434600587,0.0221129238519912,0.159123192686885,0.989,0.00329833291224522,0.658492144294067,"01a_smd_to_cor_r",1000
0.75,25,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.156986547142996,0.00364335109927218,0.115212877893783,0.00257752735456822,0.121535574529335,1.05487838470089,0.0235996005135464,0.180797830798708,0.902,0.00940191469861325,0.489588419418318,"01a_smd_to_cor_r",1000
0,50,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.00407783490837999,0.004376388056185,0.138393541823015,0.00309612211990107,0.138142321416332,0.998184738945373,0.0223312577255139,0.089302148144514,0.998,0.00141279864099595,0.555215056241818,"01a_smd_to_cor_r",1000
0.1,50,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.021709980250707,0.00428134352369028,0.135387969804724,0.00302888185791912,0.137367642899349,1.0146222230637,0.0226989949587972,0.0894264941506892,0.997,0.00172945077987204,0.551975564262555,"01a_smd_to_cor_r",1000
0.25,50,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0561803145749254,0.00421729607647971,0.133362611689675,0.00298357081248941,0.131987248538438,0.98968704096439,0.02214114834367,0.102808408796309,0.999,0.000999499874937461,0.529405250120775,"01a_smd_to_cor_r",1000
0.5,50,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.106899927633279,0.0036625677726141,0.115820562461902,0.00259112239381999,0.114444727052834,0.988120974550429,0.0221061125117834,0.134011930326799,0.959,0.00627048642451286,0.456478354151135,"01a_smd_to_cor_r",1000
0.75,50,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.159770232379584,0.00258971429399314,0.0818939565811322,0.00183212082816204,0.0846120125493405,1.03318994565265,0.0231143896070342,0.171450039093171,0.553,0.0157223089907303,0.335306675879915,"01a_smd_to_cor_r",1000
0,100,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.00103632835471889,0.0031302615077827,0.0989875603654622,0.00221453668433812,0.0987965594206,0.998070455073779,0.0223287009817661,0.0644124077040805,0.999,0.000999499874937461,0.392054528797622,"01a_smd_to_cor_r",1000
0.1,100,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0188323851265426,0.00305237910263789,0.0965247024663661,0.00215943795126779,0.098065578491312,1.01596354078877,0.0227290027425688,0.065422862025546,0.998,0.00141279864099595,0.389098164508803,"01a_smd_to_cor_r",1000
0.25,100,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0530215930569403,0.00295349872143209,0.0933978302612058,0.00208948397745533,0.0942632734097691,1.00926620186082,0.0225791707567251,0.081190494603073,0.991,0.00298646948753876,0.373681768872637,"01a_smd_to_cor_r",1000
0.5,100,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.105957195850224,0.00264715282511418,0.0837103224191019,0.00187275632584995,0.080866329879672,0.966025784428457,0.0216118018237346,0.11936135236907,0.871,0.0105999528300837,0.319518912768502,"01a_smd_to_cor_r",1000
0.75,100,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.151997242779239,0.00173416006222812,0.0548389562394019,0.00122684991805638,0.0585258286711159,1.06723090088766,0.0238759493814091,0.158586033988495,0.169,0.0118506961820815,0.23061202494169,"01a_smd_to_cor_r",1000
0,300,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,0.000151778704885749,0.00183931008266021,0.0581640918451885,0.00130123941459743,0.0574923980359247,0.9884517442299,0.0221135124475587,0.0365494007165692,0.998,0.00141279864099595,0.226281240542673,"01a_smd_to_cor_r",1000
0.1,300,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0195901772984772,0.00186528735924565,0.0589855654593699,0.00131961731427598,0.057032918996591,0.966896198288988,0.0216312746081691,0.0416490552202667,0.996,0.00199599599197994,0.22445755381733,"01a_smd_to_cor_r",1000
0.25,300,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0508847647339968,0.00171090774498674,0.0541036534058061,0.00121039981975026,0.0546961640719155,1.01095139845114,0.0226168717532523,0.0621719853435115,0.945,0.00720936890441875,0.21519545300071,"01a_smd_to_cor_r",1000
0.5,300,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.104143054022593,0.00147492421230675,0.0466411988701908,0.001043450768139,0.0467255631063031,1.00180879218708,0.0224123345681002,0.109101741870462,0.346,0.0150427391122761,0.183651430861488,"01a_smd_to_cor_r",1000
0.75,300,0.5,"lipsey_cooper","biserial_sample",1000,1000,0,-0.152286373305946,0.00101865149259965,0.0322125885854505,0.000720655796108109,0.0336098882134409,1.04337743998076,0.0233423028905598,0.154308734078648,0,0,0.131948661861651,"01a_smd_to_cor_r",1000
0,25,0.7,"lipsey_cooper","biserial_sample",1000,999,0.001,0.00582669930054154,0.00624642771225418,0.197430598705602,0.00441910371091718,0.19086651583305,0.966752454201185,0.021638891772137,0.139770684062247,0.98998998998999,0.00314956019771786,0.787928759218548,"01a_smd_to_cor_r",1000
0.1,25,0.7,"lipsey_cooper","biserial_sample",1000,998,0.002,-0.02299695380239,0.00611892127930163,0.193303686532476,0.00432890006130253,0.190172055771749,0.983799425572772,0.0220314959847177,0.14288637988527,0.991983967935872,0.00282271336049308,0.785016850447654,"01a_smd_to_cor_r",1000
0.25,25,0.7,"lipsey_cooper","biserial_sample",1000,998,0.002,-0.0645955822255986,0.00581647819924125,0.18374916545379,0.00411493328381797,0.185430243921473,1.00914876790614,0.0225991766717719,0.1457512954662,0.992985971943888,0.00264173977610012,0.763501413860799,"01a_smd_to_cor_r",1000
0.5,25,0.7,"lipsey_cooper","biserial_sample",1000,999,0.001,-0.121239749556566,0.00545808445031328,0.172513463766991,0.00386138163442773,0.164007265005745,0.950692551320317,0.02127942177669,0.174958547588965,0.981981981981982,0.00420845341245989,0.669171030278308,"01a_smd_to_cor_r",1000
0.75,25,0.7,"lipsey_cooper","biserial_sample",1000,1000,0,-0.194934335238362,0.00416364955127869,0.131666159607787,0.00294561800958475,0.129551472500423,0.983939023408421,0.0220125544507312,0.221572355711727,0.83,0.0118785521003193,0.521535695549892,"01a_smd_to_cor_r",1000
0,50,0.7,"lipsey_cooper","biserial_sample",1000,1000,0,-0.00260372988558091,0.00446705951872997,0.141260825227223,0.00316026860719269,0.13802028910356,0.977059909437377,0.0218586558175254,0.0990799221214101,0.992,0.00281709069786544,0.554666574629656,"01a_smd_to_cor_r",1000
0.1,50,0.7,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0223954747523132,0.00446706914833832,0.141261129742177,0.00316027541976119,0.136938403679404,0.969399040835493,0.0216872678725136,0.0970093213389795,0.991,0.00298646948753876,0.550167865323161,"01a_smd_to_cor_r",1000
0.25,50,0.7,"lipsey_cooper","biserial_sample",1000,1000,0,-0.0624260397461523,0.00421558818419679,0.133308603393553,0.00298236254599026,0.132970509030129,0.997463821877833,0.0223151294636744,0.118013203364466,0.988,0.00344325427466518,0.533496520348697,"01a_smd_to_cor_r",1000
