"delta","n","r_cov","r_cov_guess","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,300,0.3,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.00202896422526363,0.00166386174734571,0.0526159283324006,0.00117711663003326,0.0534286340835974,1.01544600232201,0.022717424440043,0.0526287390519043,0.958,0.00634318531969546,0.210293198833978,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.16443728018009,0.00167810350405199,0.0530662922231387,0.00118719211177721,0.0537151754813151,1.01222778586919,0.0226454269247331,0.172779728127946,0.141,0.0110054077616415,0.21141921185727,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.43850143935431,0.00182434418244452,0.0576908285260245,0.00129065162985184,0.0554377683031824,0.96094595483534,0.0214981565440387,0.442276402015894,0,0,0.218187115736382,"07b_ancova_to_smd_g",1000
0,50,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,0.00522505317817266,0.00429381326380995,0.135782297610809,0.00303770370774557,0.130733987362279,0.962820556601574,0.0215400948882561,0.135814935455717,0.953,0.00669260786241059,0.525991679523869,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.149575799118168,0.00424426659869278,0.13421549448845,0.00300265139431559,0.131579446489335,0.980359585089917,0.0219324757273402,0.200919647729277,0.809,0.0124305671632472,0.529354582128143,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.392474033126718,0.00440183743539613,0.13919832185646,0.00311412655298647,0.13697175105773,0.984004327286168,0.0220140154204971,0.416404446798542,0.211,0.0129026741414329,0.550834291781876,"07b_ancova_to_smd_g",1000
0,100,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.000138176389695035,0.00307385811505665,0.0972039284777092,0.00217463350628018,0.0922378495932496,0.948910718298815,0.0212289058147913,0.0971554126155757,0.943,0.00733150734842434,0.366130623219523,"07b_ancova_to_smd_g",1000
0.3,100,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.148373791165234,0.00290505426113958,0.0918658819157867,0.00205521143051189,0.0928317406236249,1.01051379127589,0.0226070816630698,0.174486913046937,0.651,0.0150731217735411,0.368476825308939,"07b_ancova_to_smd_g",1000
0.8,100,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.395761555216642,0.00300664053033625,0.0950783218123913,0.0021270797134658,0.0965547661420485,1.01552871676228,0.0227192749166243,0.407011125129126,0.033,0.00564898220921256,0.383183506434731,"07b_ancova_to_smd_g",1000
0,300,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,0.00171156892619062,0.00170911418437416,0.0540469360392331,0.00120913094628321,0.0534309938072978,0.988603567989716,0.0221169090287496,0.0540470137206749,0.948,0.00702111102319284,0.210302496921842,"07b_ancova_to_smd_g",1000
0.3,300,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.147343310164768,0.00166224469494528,0.0525647926455885,0.00117597262917188,0.0537907355587229,1.02332251020945,0.0228936366387962,0.156430001658119,0.218,0.0130566458173606,0.211716228129564,"07b_ancova_to_smd_g",1000
0.8,300,0.5,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.395801366642907,0.00176715904600205,0.0558824757313676,0.00125019539891527,0.0559240235095749,1.00074348492373,0.022388501654085,0.399722966664621,0,0,0.220098785615823,"07b_ancova_to_smd_g",1000
0,50,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,0.00192384977211172,0.00431084432184064,0.136320866954203,0.00304975251027797,0.130738683833728,0.959051147155989,0.02145576615579,0.136266270904887,0.947,0.00708456067798138,0.526008762183213,"07b_ancova_to_smd_g",1000
0.3,50,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.117452667011536,0.00440959132341309,0.139443521325015,0.003119612123255,0.132039404285096,0.946902394822189,0.0211839758660524,0.182264039601901,0.85,0.0112915897906362,0.531177098983855,"07b_ancova_to_smd_g",1000
0.8,50,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.309608605961998,0.00457448274223535,0.144657845825966,0.0032362663053438,0.139716875655176,0.965843745684323,0.0216077292768876,0.341705217040042,0.404,0.0155172162451904,0.561744516295397,"07b_ancova_to_smd_g",1000
0,100,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,0.00316448235424136,0.00306150745393125,0.0968133662800576,0.00216589590015046,0.0922360687130593,0.952720396543622,0.0213141354355386,0.0968166773399935,0.945,0.00720936890441875,0.366123638352991,"07b_ancova_to_smd_g",1000
0.3,100,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.121241025765287,0.00294104740123581,0.0930040849442428,0.00208067515899893,0.0930784853293937,1.00079996900346,0.0223897653084894,0.152775967956739,0.738,0.0139052508067996,0.369449662845234,"07b_ancova_to_smd_g",1000
0.8,100,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.313039257554839,0.00311371347085982,0.0984642654906537,0.00220282960020845,0.0984617003297897,0.999973948306514,0.0223712856820731,0.328144927033041,0.117,0.010164201887015,0.390714260015567,"07b_ancova_to_smd_g",1000
0,300,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,0.00250201042221892,0.00171119503261779,0.0541127382383835,0.00121060306443009,0.0534311566434876,0.987404414984632,0.0220900817353999,0.0541435158386399,0.952,0.00675988165576884,0.210303087787305,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.116792252392614,0.0016957883536186,0.053625536270218,0.00119970344606187,0.0539512045135027,1.00607300674148,0.0225077330153975,0.128503901345711,0.429,0.0156511660907422,0.212346707382131,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0.9,0.33,"ancova_md_sd","population",1000,1000,0,-0.310936018934541,0.00184882655992245,0.0584650292796873,0.00130797194731091,0.0570467629656261,0.975741629970345,0.0218291634426333,0.31637943890191,0.001,0.000999499874937461,0.22450991195698,"07b_ancova_to_smd_g",1000
0,50,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.0041497666836441,0.00921794793605895,0.291497108307944,0.00652133497727517,0.279822285670377,0.959948753161443,0.0214758472793152,0.291380874717731,0.954,0.00662449998113065,1.12582845110547,"07b_ancova_to_smd_g",1000
0.3,50,0,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0084354355833417,0.00874360980804632,0.27649721965214,0.00618575944064587,0.281365509992155,1.01760701372021,0.0227657703028859,0.276487645901891,0.956,0.00648567652600714,1.13197530224465,"07b_ancova_to_smd_g",1000
0.8,50,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.0054318743395932,0.00932943398312374,0.295022606668479,0.00660020696301917,0.290919888423784,0.986093546216594,0.0220607551516912,0.294925084327969,0.957,0.00641490451994416,1.17005175906438,"07b_ancova_to_smd_g",1000
0,100,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00398130380593708,0.00625269420087511,0.197727551872917,0.00442353479073845,0.198940563272815,1.00613476163745,0.0225091145878098,0.197668761732558,0.956,0.00648567652600714,0.789678546732609,"07b_ancova_to_smd_g",1000
0.3,100,0,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00155284283339125,0.00644439512298351,0.203789667307088,0.00455915564010679,0.200110212370454,0.981944840554208,0.0219679408541375,0.203693666061313,0.946,0.00714730718522718,0.794296810538336,"07b_ancova_to_smd_g",1000
0.8,100,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00497044300800293,0.00644262815129083,0.203733790755989,0.00455790557725297,0.206759939908886,1.01485344744074,0.0227041678801561,0.203692551022381,0.952,0.00675988165576884,0.820570382216458,"07b_ancova_to_smd_g",1000
0,300,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00119037118937056,0.00376262262647161,0.118984574753353,0.00266190726075928,0.115280469164454,0.968869026959358,0.0216754104717698,0.118931024900046,0.943,0.00733150734842434,0.453739794284144,"07b_ancova_to_smd_g",1000
0.3,300,0,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00158708597300389,0.00358995656288372,0.11352439439782,0.00253975282382008,0.11591327592483,1.02104289161533,0.0228426373113623,0.113478716846615,0.954,0.00662449998113065,0.456226689427281,"07b_ancova_to_smd_g",1000
0.8,300,0,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00551014425830312,0.0037951011240085,0.12001163502532,0.00268488451811263,0.119880790343533,0.998909733362444,0.022347477205281,0.120078105575731,0.953,0.00669260786241059,0.471816938067286,"07b_ancova_to_smd_g",1000
0,50,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00216439924398657,0.00914996472863784,0.289347290527001,0.0064732395365656,0.279799770531232,0.967003250735892,0.0216336695714346,0.289210679790475,0.947,0.00708456067798138,1.12573441355836,"07b_ancova_to_smd_g",1000
0.3,50,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0306346438692974,0.00940676661303383,0.297468079148146,0.0066549167517721,0.281830913496173,0.947432458310305,0.021195834376709,0.298893379416431,0.946,0.00714730718522718,1.13380271631435,"07b_ancova_to_smd_g",1000
0.8,50,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0529858866881797,0.00946455092815097,0.299295379636177,0.00669579687801335,0.292612737437465,0.977672083655833,0.0218723512986442,0.303801992645579,0.957,0.00641490451994416,1.17674458918506,"07b_ancova_to_smd_g",1000
0,100,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.0080605365398642,0.00612473609368184,0.19368116123477,0.00433300947145333,0.19892129669508,1.02705547316477,0.0229771499951748,0.193752037600492,0.965,0.00581162627841812,0.789602658109455,"07b_ancova_to_smd_g",1000
0.3,100,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.014089726813615,0.00632826160625584,0.200117203051641,0.00447699575268678,0.20018810914048,1.00035432280563,0.0223797953703507,0.200512763842945,0.956,0.00648567652600714,0.794604849208334,"07b_ancova_to_smd_g",1000
0.8,100,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0336145175777242,0.00672007741143064,0.212507506727693,0.00475418999729087,0.207562328573704,0.976729395445188,0.0218512616019524,0.215044685512542,0.943,0.00733150734842434,0.823721256324752,"07b_ancova_to_smd_g",1000
0,300,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00268881236166987,0.00378449069678111,0.11967610385546,0.00267737805890047,0.115281703021759,0.963280883216187,0.0215503932547486,0.119646467461873,0.951,0.00682634602111555,0.453744624428208,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00950505161891855,0.0036961561746675,0.116882720996444,0.0026148848648885,0.115967298836474,0.992168028326461,0.0221966526667021,0.117210302035885,0.94,0.00750999334220744,0.456438376122093,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0345865641822959,0.00391003400985472,0.123646131998622,0.00276619500648892,0.120217962915199,0.972274352395743,0.0217515939646566,0.12833280178582,0.941,0.00745110730026082,0.473140248679164,"07b_ancova_to_smd_g",1000
0,50,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00404389205939577,0.00907436673604849,0.286956672095812,0.00641975693537232,0.279775382802344,0.974974307999116,0.0218119970163903,0.286841664671699,0.948,0.00702111102319284,1.12564019136909,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0334870171300209,0.00928595909171898,0.293647809889804,0.00656945019026262,0.281824497505793,0.959736418982836,0.0214710969669918,0.295405124419147,0.953,0.00669260786241059,1.13379686975251,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.124417666333042,0.00948805473670689,0.30003863532343,0.00671242489651574,0.294781775606309,0.982479390657628,0.0219798997387617,0.324673551740544,0.936,0.0077397674383666,1.18538655885239,"07b_ancova_to_smd_g",1000
0,100,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00063605908470014,0.00612565933980967,0.193710356840819,0.00433366263171283,0.198920627222421,1.02689722153516,0.022973609610526,0.193614522224469,0.96,0.00619677335393187,0.78960057122393,"07b_ancova_to_smd_g",1000
0.3,100,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0444973357223208,0.00634969039529765,0.200794840860355,0.00449215577663878,0.200441428696314,0.998239934041497,0.0223324925429466,0.205568145475908,0.954,0.00662449998113065,0.795608657737369,"07b_ancova_to_smd_g",1000
0.8,100,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.131947000161019,0.00664448572178343,0.210117087613035,0.0047007118551808,0.209630947812121,0.997686338572287,0.0223201075779033,0.248022281595765,0.919,0.00862780389206894,0.831902342119157,"07b_ancova_to_smd_g",1000
0,300,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.000282918197444853,0.00375169038178804,0.118638866821969,0.00265417312837649,0.11527986626297,0.971687182716945,0.0217384578818111,0.118579870057217,0.946,0.00714730718522718,0.453737361428653,"07b_ancova_to_smd_g",1000
0.3,300,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.045963229968283,0.0037094322438545,0.117302547166493,0.00262427716076069,0.116139600179815,0.990085918722401,0.0221500719844227,0.125931513900584,0.933,0.00790638982089803,0.457115701477945,"07b_ancova_to_smd_g",1000
0.8,300,0.5,0,0.5,"ancova_md_sd","population",1000,1000,0,0.120803238472371,0.00385030498841344,0.121757334496947,0.00272393907714485,0.121259336282605,0.995909911986821,0.0222803655959207,0.17147433067579,0.839,0.0116223491601311,0.47723394064717,"07b_ancova_to_smd_g",1000
0,50,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.0129516866583103,0.00909447786687281,0.287592641893076,0.00643398476805123,0.279784611906352,0.9728503833223,0.0217644808528015,0.287740446115355,0.963,0.00596917079668525,1.12567985217966,"07b_ancova_to_smd_g",1000
0.3,50,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.116072850608188,0.00909165666687355,0.287503427715751,0.00643198888020714,0.282857570543352,0.983840689450866,0.022010354536363,0.30991687494499,0.941,0.00745110730026082,1.13791539729255,"07b_ancova_to_smd_g",1000
0.8,50,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.319918663449368,0.00949092336090415,0.300129349185574,0.00671445433511141,0.301485550283703,1.00451872201705,0.02247296076192,0.438560713971901,0.848,0.0113532374237483,1.21215086352433,"07b_ancova_to_smd_g",1000
0,100,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.00603182655217923,0.00597111815474084,0.188823335469628,0.004224330832205,0.198897606627047,1.05335289270451,0.0235654724071947,0.188825264987007,0.959,0.00627048642451286,0.789509159425557,"07b_ancova_to_smd_g",1000
0.3,100,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.12886374056586,0.00645853555192852,0.204236826932668,0.00456915943645196,0.201270858303708,0.985477797155859,0.0220469796946711,0.24140594944341,0.907,0.00918428004799505,0.798876213208748,"07b_ancova_to_smd_g",1000
0.8,100,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.31841950067714,0.00695598086685702,0.219967428998206,0.00492108239740024,0.214191457198242,0.973741695185191,0.021784421164597,0.386947364071317,0.713,0.0143049292203771,0.849901176755255,"07b_ancova_to_smd_g",1000
0,300,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,-0.00258972690908556,0.00362270817814878,0.114560091410692,0.00256292330120526,0.115273045064007,1.00622340332079,0.0225110976678937,0.114532079414222,0.958,0.00634318531969546,0.453710616155007,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.117007642961554,0.00360646395566051,0.114046403991877,0.00255143115381777,0.11652250357586,1.02171133413517,0.0228575916195207,0.163353494583475,0.834,0.0117662228433767,0.458620877377131,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0,0.5,"ancova_md_sd","population",1000,1000,0,0.319878127128976,0.00381435166147661,0.120620390471136,0.00269850351489943,0.124017936221089,1.02816725875851,0.0230020227162859,0.341843159262188,0.266,0.0139729739139526,0.488077642099231,"07b_ancova_to_smd_g",1000
0,50,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0101751741071267,0.00883969293806212,0.27953563500782,0.0062537344694532,0.26695038033533,0.954977995302322,0.0213646421381101,0.279581053070655,0.946,0.00714730718522718,1.07403951295748,"07b_ancova_to_smd_g",1000
0.3,50,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0124337463457092,0.00888142448527489,0.280855302402572,0.00628325789488175,0.268506613741806,0.956031847876363,0.0213882187893225,0.280990069637598,0.955,0.00655553201502365,1.08023709337375,"07b_ancova_to_smd_g",1000
0.8,50,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0645639297762724,0.00914029710103342,0.289041573298998,0.00646640007094036,0.276991203656936,0.958309216544443,0.021439167781707,0.29602362590209,0.939,0.00756828910652864,1.11398330237737,"07b_ancova_to_smd_g",1000
0,100,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00937765287855096,0.00607669424478803,0.19216194457967,0.00429902175621157,0.189795918508126,0.987687332802969,0.0220964111356301,0.192294636184179,0.957,0.00641490451994416,0.753379277708358,"07b_ancova_to_smd_g",1000
0.3,100,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0081101644762298,0.00613524977456163,0.194013633016493,0.00434044748643637,0.190923076577348,0.984070416129558,0.0220154939514113,0.194086123342947,0.947,0.00708456067798138,0.757828502351498,"07b_ancova_to_smd_g",1000
0.8,100,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0330731874105632,0.00660935619117299,0.209006194314419,0.00467585909637871,0.19747579029978,0.944832237855625,0.0211376625866073,0.211503525734275,0.933,0.00790638982089803,0.783697064252469,"07b_ancova_to_smd_g",1000
0,300,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00169033404920778,0.0035859089550796,0.11339639780046,0.00253688930077456,0.109970385661035,0.969787293019189,0.0216959537993149,0.113352289435564,0.949,0.00695693898205238,0.432839522042666,"07b_ancova_to_smd_g",1000
0.3,300,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0108984260976446,0.00355843641042039,0.112527639658022,0.00251745355784743,0.110600423591653,0.982873398284856,0.0219887144255889,0.112998154448311,0.947,0.00708456067798138,0.435314908850659,"07b_ancova_to_smd_g",1000
0.8,300,0,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.0319955227279872,0.00366784431282834,0.115987421314327,0.0025948553381257,0.114356993649076,0.985943064801546,0.022057388601261,0.120263636631699,0.94,0.00750999334220744,0.450075449818154,"07b_ancova_to_smd_g",1000
0,50,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.018063990948211,0.00893749468142221,0.282628397689352,0.00632292534948819,0.266987082665433,0.944657666562188,0.0211337571005854,0.283064021271243,0.949,0.00695693898205238,1.07418371674423,"07b_ancova_to_smd_g",1000
0.3,50,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.00228283720689608,0.00866804465645652,0.274107639744543,0.00613230007316582,0.26859858092923,0.979901841406364,0.0219222351458418,0.273980062256127,0.959,0.00627048642451286,1.08060193774569,"07b_ancova_to_smd_g",1000
0.8,50,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.014498448615621,0.00894863516795092,0.282980690806083,0.00633080680477167,0.278300119859956,0.983459751501794,0.022001832242657,0.283210519419704,0.958,0.00634318531969546,1.11924733431622,"07b_ancova_to_smd_g",1000
0,100,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.003121281279161,0.00599144064723594,0.18946598910979,0.00423870819493833,0.189781349392249,1.00166446908989,0.0224091057907474,0.189396953684967,0.947,0.00708456067798138,0.753322113845695,"07b_ancova_to_smd_g",1000
0.3,100,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00250707422041288,0.00649569647229184,0.20541195841563,0.00459544932346739,0.191025846796184,0.929964585653101,0.0208050454265227,0.205324533382232,0.939,0.00756828910652864,0.758231593620222,"07b_ancova_to_smd_g",1000
0.8,100,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00050743995528085,0.00635894418602461,0.201087471417232,0.00449870246897841,0.198079592562183,0.9850419380489,0.0220372287120426,0.200987543109327,0.955,0.00655553201502365,0.786088807594426,"07b_ancova_to_smd_g",1000
0,300,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.00588656438790822,0.00359300559275057,0.113620813188152,0.00254190989231899,0.109971012264463,0.967877356082244,0.0216532249413046,0.113716450615733,0.937,0.00768316341099159,0.432841947096705,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00136510694287263,0.00360690360036097,0.114060306778024,0.00255174218512133,0.110645245681274,0.970059162620036,0.0217020360302761,0.114011435153146,0.942,0.00739161687318817,0.435490988067345,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.00179454576214489,0.00378901073601212,0.119819040046293,0.0026805758085667,0.114749433050967,0.957689470777202,0.0214253029108945,0.119772560086816,0.941,0.00745110730026082,0.451615873419964,"07b_ancova_to_smd_g",1000
0,50,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0146155540915838,0.00894880606628573,0.282986095085946,0.00633092770861015,0.266988757332308,0.943469527190798,0.0211071762028006,0.283221932949029,0.94,0.00750999334220744,1.07419058405089,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0245379073254409,0.00927065547788568,0.293163867128355,0.0065586234864385,0.269058896008095,0.917776459437593,0.020532374269481,0.294042882642267,0.938,0.00762600813007697,1.08240811565153,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.068840333776866,0.00937380516925422,0.296425746775035,0.00663159782898012,0.280904768055064,0.947639572848068,0.0212004679159137,0.304169930601788,0.948,0.00702111102319284,1.12957320183179,"07b_ancova_to_smd_g",1000
0,100,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.000440979097453184,0.00621968816100832,0.196683809247703,0.00440018431797188,0.189817898788883,0.965091633698363,0.0215909031264351,0.196585937345302,0.945,0.00720936890441875,0.753466466214352,"07b_ancova_to_smd_g",1000
0.3,100,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0304605862735481,0.00600388853029446,0.189859625734913,0.00424751458175519,0.191216313886269,1.00714574331485,0.0225317321369597,0.192193855580363,0.952,0.00675988165576884,0.758991580199877,"07b_ancova_to_smd_g",1000
0.8,100,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0870080867621195,0.00650421668763515,0.20568139128203,0.00460147704012599,0.199957080210102,0.972169037576767,0.0217492378753746,0.223232921064516,0.928,0.00817410545564467,0.793504852162619,"07b_ancova_to_smd_g",1000
0,300,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.00539756841334412,0.00340939900810317,0.107814663179249,0.00241201546778711,0.109961237134436,1.01990985170188,0.0228172890914052,0.107895835599133,0.959,0.00627048642451286,0.432803511207924,"07b_ancova_to_smd_g",1000
0.3,300,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0340306573563644,0.00367796709172969,0.116307531690113,0.00260201680536054,0.110817666209572,0.952798710446645,0.0213158874638793,0.121128031958028,0.925,0.00832916562447884,0.436168113472246,"07b_ancova_to_smd_g",1000
0.8,300,0.5,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0827692506012048,0.00365782677589025,0.115670638981635,0.00258776832543331,0.115728781775714,1.00050265819046,0.022383113910075,0.142186728884176,0.892,0.00981509042240569,0.455467527178569,"07b_ancova_to_smd_g",1000
0,50,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.0178608729908624,0.00856540490145314,0.27086188570162,0.00605968649051104,0.266865074459554,0.985244098734257,0.0220417514243127,0.271314956736092,0.947,0.00708456067798138,1.07369822788384,"07b_ancova_to_smd_g",1000
0.3,50,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.102757915078577,0.00912738282355714,0.288633187987393,0.00645726372844889,0.270065265021821,0.935669480370416,0.0209326745809855,0.306243362706613,0.927,0.00822623850857729,1.0864382838277,"07b_ancova_to_smd_g",1000
0.8,50,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.247985247441579,0.00942056903286967,0.297904549987178,0.00666468141999012,0.286967183550994,0.96328566839058,0.0215505003080409,0.387498460294775,0.877,0.0103860964755773,1.15372551215971,"07b_ancova_to_smd_g",1000
0,100,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00115524198481808,0.00622281922270486,0.196782822112259,0.00440239942075823,0.189818426391471,0.964608721198158,0.02158009947148,0.19668779876604,0.948,0.00702111102319284,0.753468559513894,"07b_ancova_to_smd_g",1000
0.3,100,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.107140630243836,0.00623690387111649,0.197228217802494,0.0044123637545738,0.191991464303578,0.973448254224151,0.021777856342002,0.224363957837922,0.919,0.00862780389206894,0.762052856593385,"07b_ancova_to_smd_g",1000
0.8,100,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.263813511489448,0.00683539153033678,0.216154059348882,0.00483577019303645,0.204277947309377,0.945057187104057,0.021142695121614,0.340988890786811,0.763,0.0134473417447464,0.810552746634441,"07b_ancova_to_smd_g",1000
0,300,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,-0.00050344418465415,0.00351326039131755,0.111099048498179,0.00248549330426898,0.109966461561214,0.989805610828582,0.0221438009730806,0.11104462632055,0.944,0.00727076337120113,0.432824017114813,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.104112102297429,0.00346338571261903,0.109521872675615,0.00245020893415394,0.111194516716719,1.01527223741013,0.0227135369942833,0.151070762884714,0.857,0.0110702755159933,0.437649829876272,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0.3,0.5,"ancova_md_sd","population",1000,1000,0,0.267755429068377,0.00395278850986594,0.124998148001193,0.00279644213071798,0.118314223297634,0.946527810128075,0.0211755957065309,0.295468919283086,0.399,0.0154854447788883,0.465621042441712,"07b_ancova_to_smd_g",1000
0,50,0,0.5,0.5,"ancova_md_sd","population",1000,1000,0,-0.00171842398056982,0.0081156174823884,0.256638358630288,0.00574147961316354,0.24237701196845,0.944430182853598,0.0211286678649694,0.256515763364174,0.95,0.00689202437604511,0.975168022290909,"07b_ancova_to_smd_g",1000
0.3,50,0,0.5,0.5,"ancova_md_sd","population",1000,1000,0,-0.0497582368985773,0.00808753466540794,0.255750301982569,0.00572161212661388,0.243656007620753,0.952710537316823,0.0213139148662131,0.260420219811108,0.941,0.00745110730026082,0.98025550575918,"07b_ancova_to_smd_g",1000
0.8,50,0,0.5,0.5,"ancova_md_sd","population",1000,1000,0,-0.103065610103714,0.00832417757556232,0.263233607864753,0.00588902766180877,0.252265761458396,0.958334171326662,0.0214397260668134,0.282568859507264,0.921,0.00852988862764339,1.0145118619457,"07b_ancova_to_smd_g",1000
