"rho","n","p_split","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.1,25,0.3,"pb_exact_p","population",1000,1000,0,0.0675372879272174,0.0147965708386449,0.467908654101457,0.0104679908829079,0.450384168839092,0.962547208501586,0.0215339795805065,0.47252603667419,0.966,0.00573096850453743,1.86200693010153,"02b_cor_to_smd_CONT",1000
0.25,25,0.3,"pb_exact_p","population",1000,1000,0,0.156729369400235,0.0155851134835235,0.492844562001353,0.0110258537355504,0.464097070001982,0.941670266416998,0.0210669233773591,0.516930325831834,0.968,0.00556560868189635,1.9164358143945,"02b_cor_to_smd_CONT",1000
0.5,25,0.3,"pb_exact_p","population",1000,1000,0,0.397078829572336,0.0169865430854799,0.537161657227007,0.0120173099625569,0.521997954495458,0.971770690391737,0.0217403261045309,0.667776684411342,0.944,0.00727076337120113,2.14662055875259,"02b_cor_to_smd_CONT",1000
0.75,25,0.3,"pb_exact_p","population",1000,1000,0,1.04671489500609,0.0228490661906616,0.722550915704376,0.0161648140758477,0.696299635923359,0.963668609075907,0.021559067406699,1.27167991939287,0.792,0.0128349522788361,2.84271757258428,"02b_cor_to_smd_CONT",1000
0,50,0.3,"pb_exact_p","population",1000,1000,0,-0.00552218303697848,0.0103934817020194,0.328670749976649,0.00735297880061875,0.315253435264032,0.959177034422535,0.0214585824891638,0.328552784090801,0.942,0.00739161687318817,1.2675570399893,"02b_cor_to_smd_CONT",1000
0.1,50,0.3,"pb_exact_p","population",1000,1000,0,0.0637016493152153,0.0102224201132758,0.323261307570678,0.00723195946641546,0.316842920173724,0.980144894403884,0.0219276726955426,0.329319412159094,0.958,0.00634318531969546,1.27384813505128,"02b_cor_to_smd_CONT",1000
0.25,50,0.3,"pb_exact_p","population",1000,1000,0,0.147154008103219,0.0106309471972789,0.336180068283846,0.00752097628236557,0.32570988106044,0.968855419427885,0.0216751060458649,0.366821923245956,0.943,0.00733150734842434,1.30881060003848,"02b_cor_to_smd_CONT",1000
0.5,50,0.3,"pb_exact_p","population",1000,1000,0,0.39098743758705,0.0117421876228503,0.371320576012452,0.00830713510054388,0.365689035323322,0.984833749991432,0.0220325711561961,0.539084657128114,0.868,0.0107040179372047,1.46639113398003,"02b_cor_to_smd_CONT",1000
0.75,50,0.3,"pb_exact_p","population",1000,1000,0,1.0010443689523,0.0152567173301554,0.482459763806543,0.010793526395863,0.4802264685745,0.995371022830127,0.0222683096385672,1.11113657345966,0.471,0.0157847711418316,1.91972507534681,"02b_cor_to_smd_CONT",1000
0,100,0.3,"pb_exact_p","population",1000,1000,0,-0.00566900370865734,0.00701898196443443,0.221959698632558,0.0049656531916907,0.220448435098881,0.993191270564038,0.0222195445074921,0.221921110560234,0.946,0.00714730718522718,0.874919988596695,"02b_cor_to_smd_CONT",1000
0.1,100,0.3,"pb_exact_p","population",1000,1000,0,0.0666935165466516,0.00690869647502799,0.21847216523865,0.00488763055318797,0.221650262604891,1.01454692117309,0.0226973103148022,0.228320787591578,0.948,0.00702111102319284,0.879642959331949,"02b_cor_to_smd_CONT",1000
0.25,100,0.3,"pb_exact_p","population",1000,1000,0,0.148378501298677,0.00703384402850888,0.222429678364624,0.00497616751645751,0.227773039051046,1.02402269663701,0.0229093011174842,0.26728573943107,0.922,0.00848033018225116,0.903708697119475,"02b_cor_to_smd_CONT",1000
0.5,100,0.3,"pb_exact_p","population",1000,1000,0,0.379945377094514,0.00820517438220578,0.259470396466352,0.0058048375912392,0.25532588976177,0.984027053717784,0.0220145238532369,0.460017446768333,0.728,0.0140718158032288,1.01198009835896,"02b_cor_to_smd_CONT",1000
0.75,100,0.3,"pb_exact_p","population",1000,1000,0,0.993500277057697,0.0112102656729829,0.354499727022263,0.00793082127875702,0.335680128529577,0.946912234176406,0.0211841959907912,1.05479248523874,0.15,0.0112915897906362,1.32805156163321,"02b_cor_to_smd_CONT",1000
0,300,0.3,"pb_exact_p","population",1000,1000,0,0.00986085240098309,0.00415310334128496,0.131332659165161,0.00293815698153524,0.126428070120589,0.962655221665741,0.021536396036812,0.13163683187506,0.938,0.00762600813007697,0.497608175184022,"02b_cor_to_smd_CONT",1000
0.1,300,0.3,"pb_exact_p","population",1000,1000,0,0.0554489256056055,0.00386591801160381,0.122251061641373,0.00273498467589834,0.127043765397718,1.0392037802535,0.023248930323948,0.134182562582425,0.934,0.00785136930732467,0.500023445160775,"02b_cor_to_smd_CONT",1000
0.25,300,0.3,"pb_exact_p","population",1000,1000,0,0.139050318959842,0.00408569755563932,0.129201101064028,0.00289047004398137,0.130510698798073,1.01013611899016,0.0225986324283547,0.189766231965739,0.822,0.0120961150788177,0.513625921652392,"02b_cor_to_smd_CONT",1000
0.5,300,0.3,"pb_exact_p","population",1000,1000,0,0.358989378866477,0.00459244167322145,0.145225757088545,0.00324897154143393,0.145785461659218,1.00385403100589,0.0224580903820203,0.387224488043252,0.303,0.0145324120503102,0.573561188553041,"02b_cor_to_smd_CONT",1000
0.75,300,0.3,"pb_exact_p","population",1000,1000,0,0.977737034617585,0.00606544070053053,0.191806076263637,0.00429106031703944,0.191700374715919,0.999448914498554,0.0223595396947596,0.996354600623467,0,0,0.753799531709625,"02b_cor_to_smd_CONT",1000
0,25,0.5,"pb_exact_p","population",1000,1000,0,0.00726165314074094,0.0136930302098975,0.433011635327697,0.00968727936761035,0.418019864224449,0.965377902393079,0.0215973074920309,0.432855990901331,0.97,0.00539444158370447,1.72866120771534,"02b_cor_to_smd_CONT",1000
0.1,25,0.5,"pb_exact_p","population",1000,1000,0,0.0487762070318267,0.0137962331811242,0.436275199831429,0.00976029140355241,0.420327388406151,0.963445523762432,0.0215540765714001,0.438776517501082,0.958,0.00634318531969546,1.73763958386857,"02b_cor_to_smd_CONT",1000
0.25,25,0.5,"pb_exact_p","population",1000,1000,0,0.156859469565807,0.014406448136079,0.455571891030971,0.0101919944416913,0.434548372171421,0.953852467034404,0.0213394619676992,0.481604708596276,0.954,0.00662449998113065,1.79369826554203,"02b_cor_to_smd_CONT",1000
0.5,25,0.5,"pb_exact_p","population",1000,1000,0,0.378700637905657,0.0161309879400736,0.510106627993402,0.011412038406086,0.492717183891864,0.965910178093661,0.0216092154940139,0.635108444520326,0.949,0.00695693898205238,2.02588833927099,"02b_cor_to_smd_CONT",1000
0.75,25,0.5,"pb_exact_p","population",1000,1000,0,0.868591913262602,0.0205747381324318,0.650630347600037,0.014555816583259,0.645849107649907,0.992651372676103,0.022207465982936,1.08505688383334,0.838,0.0116514376795312,2.6391692202763,"02b_cor_to_smd_CONT",1000
0,50,0.5,"pb_exact_p","population",1000,1000,0,0.00669539945710333,0.00942339819322936,0.297994015893203,0.00666668293947557,0.288866767589027,0.969371034928948,0.021686641328055,0.297920226652271,0.955,0.00655553201502365,1.16147703319078,"02b_cor_to_smd_CONT",1000
0.1,50,0.5,"pb_exact_p","population",1000,1000,0,0.0539476937320367,0.00903731621049352,0.285785031603212,0.00639354514833423,0.290228706069748,1.01554901053287,0.0227197289261916,0.290691872716053,0.962,0.00604615580348373,1.16685323087103,"02b_cor_to_smd_CONT",1000
0.25,50,0.5,"pb_exact_p","population",1000,1000,0,0.115192912605373,0.0094448893534995,0.298673626053336,0.00668188708861419,0.29836054239765,0.998951753257147,0.02234841726884,0.319978336890886,0.953,0.00669260786241059,1.19890000887187,"02b_cor_to_smd_CONT",1000
0.5,50,0.5,"pb_exact_p","population",1000,1000,0,0.331741459514121,0.0108420507022334,0.342855747260855,0.00767032369463507,0.336910257423387,0.982658917387363,0.0219839160871529,0.476953781122373,0.879,0.0103130499853341,1.3507742076964,"02b_cor_to_smd_CONT",1000
0.75,50,0.5,"pb_exact_p","population",1000,1000,0,0.829561162419224,0.0147603021508619,0.466761737490059,0.0104423322152891,0.442989174945254,0.949069170338086,0.0212324506829786,0.951745961514673,0.582,0.0155973074599432,1.76970347530582,"02b_cor_to_smd_CONT",1000
0,100,0.5,"pb_exact_p","population",1000,1000,0,0.0102628859603019,0.00642339360006557,0.203125540839559,0.00454429789010312,0.20204320100553,0.994671571927611,0.0222526616149489,0.203283182246481,0.947,0.00708456067798138,0.801871901990863,"02b_cor_to_smd_CONT",1000
0.1,100,0.5,"pb_exact_p","population",1000,1000,0,0.0451343549377586,0.00666062199346729,0.210627361327678,0.00471212763162744,0.203167728112369,0.964583740838381,0.0215795406141558,0.215305902032824,0.942,0.00739161687318817,0.80628764901817,"02b_cor_to_smd_CONT",1000
0.25,100,0.5,"pb_exact_p","population",1000,1000,0,0.106663092026262,0.00678071202691033,0.214424941627336,0.00479708659873667,0.208649075104107,0.973063457639795,0.0217692477234148,0.239393176044969,0.928,0.00817410545564467,0.827814466634014,"02b_cor_to_smd_CONT",1000
0.5,100,0.5,"pb_exact_p","population",1000,1000,0,0.299931266268588,0.00753668198760463,0.238330810811955,0.00533190556068373,0.234106477588437,0.982275337338355,0.0219753346847345,0.38301897902373,0.781,0.0130781879478772,0.927905233876605,"02b_cor_to_smd_CONT",1000
0.75,100,0.5,"pb_exact_p","population",1000,1000,0,0.805963567540303,0.0099774909071199,0.315515966001184,0.0070586817032799,0.307949191974625,0.976017777729415,0.0218353413839877,0.865464064348804,0.235,0.0134080199880519,1.21853296651169,"02b_cor_to_smd_CONT",1000
0,300,0.5,"pb_exact_p","population",1000,1000,0,-0.00307708014182156,0.0035683963994288,0.11284260216539,0.00252449985764695,0.11584689163049,1.02662371664114,0.022967490795001,0.112828134048171,0.955,0.00655553201502365,0.455962057502567,"02b_cor_to_smd_CONT",1000
0.1,300,0.5,"pb_exact_p","population",1000,1000,0,0.0404499740340923,0.0036670861545962,0.115963446245923,0.00259431897104792,0.116436057227862,1.00407551687397,0.0224630454347372,0.122761043265869,0.947,0.00708456067798138,0.458273684961834,"02b_cor_to_smd_CONT",1000
0.25,300,0.5,"pb_exact_p","population",1000,1000,0,0.110944991563565,0.00362289007994374,0.114565843650517,0.00256305198955826,0.119663793948853,1.04449799465439,0.0233673717923732,0.159439638584208,0.87,0.0106348483769163,0.470940757537633,"02b_cor_to_smd_CONT",1000
0.5,300,0.5,"pb_exact_p","population",1000,1000,0,0.288978533522748,0.00427065259716712,0.135049893023617,0.00302131844862688,0.133911357140837,0.991569516589099,0.0221832628408139,0.318949569632948,0.432,0.0156644821171975,0.526838959766857,"02b_cor_to_smd_CONT",1000
0.75,300,0.5,"pb_exact_p","population",1000,1000,0,0.767545304754367,0.0053967919012547,0.170661544659154,0.00381801763633899,0.174865950737794,1.02463593123476,0.022923020321269,0.786270966215272,0.002,0.00141279864099595,0.687644768646619,"02b_cor_to_smd_CONT",1000
0,25,0.15,"viechtbauer","population",1000,1000,0,-0.0124701695640208,0.0112309622858469,0.355154211387273,0.00794546331691099,0.335816010033115,0.945549846421304,0.0211537168310783,0.35519555808203,0.952,0.00675988165576884,1.3893483765618,"02b_cor_to_smd_CONT",1000
0.1,25,0.15,"viechtbauer","population",1000,1000,0,-0.00144143425509884,0.0108002155567213,0.341532803800228,0.00764072697749156,0.335599342873091,0.982626966250047,0.0219832012805102,0.341365037970038,0.957,0.00641490451994416,1.38844710291424,"02b_cor_to_smd_CONT",1000
0.25,25,0.15,"viechtbauer","population",1000,1000,0,-0.0544764454389603,0.0110048667681124,0.348004443339313,0.00778550964628552,0.333971648040015,0.959676390437303,0.0214697540162645,0.352070544918181,0.944,0.00727076337120113,1.38159924449801,"02b_cor_to_smd_CONT",1000
0.5,25,0.15,"viechtbauer","population",1000,1000,0,-0.0479627403342225,0.0106575711840921,0.337021992671088,0.00753981170404991,0.32327982310614,0.959224709770323,0.0214596490757756,0.340250884173451,0.947,0.00708456067798138,1.33631580745028,"02b_cor_to_smd_CONT",1000
0.75,25,0.15,"viechtbauer","population",1000,1000,0,-0.0181364999398761,0.00934289741212316,0.29544835767602,0.00660973180857667,0.281161695165823,0.951644129544076,0.0212900573317462,0.295857017749239,0.945,0.00720936890441875,1.15552958643369,"02b_cor_to_smd_CONT",1000
0,50,0.15,"viechtbauer","population",1000,1000,0,0.0115363426017378,0.00762917647647902,0.241255743370517,0.00539734176727611,0.231322521336248,0.958827002849778,0.0214507516288448,0.24141088744333,0.946,0.00714730718522718,0.930208210888843,"02b_cor_to_smd_CONT",1000
0.1,50,0.15,"viechtbauer","population",1000,1000,0,-0.0166847139189531,0.00740988130447967,0.234321021136554,0.00524219907332439,0.231180540900904,0.986597530941026,0.0220720302316759,0.234797389857912,0.945,0.00720936890441875,0.929634437651044,"02b_cor_to_smd_CONT",1000
0.25,50,0.15,"viechtbauer","population",1000,1000,0,-0.0457272086725997,0.00776502814576556,0.245551750359331,0.00549345147073558,0.230153267896324,0.937290276121129,0.0209689348103974,0.249652446523991,0.937,0.00768316341099159,0.925479155657074,"02b_cor_to_smd_CONT",1000
0.5,50,0.15,"viechtbauer","population",1000,1000,0,-0.0758504924595036,0.00694268185722219,0.2195468773875,0.00491167387206506,0.224062741196864,1.0205690186219,0.0228320358870641,0.232176501277758,0.952,0.00675988165576884,0.900752230634357,"02b_cor_to_smd_CONT",1000
0.75,50,0.15,"viechtbauer","population",1000,1000,0,-0.0385449548017355,0.00645413427537537,0.204097646347466,0.00456604570670107,0.194530011591092,0.953122268053573,0.021323126052116,0.207605170783385,0.939,0.00756828910652864,0.779721068579236,"02b_cor_to_smd_CONT",1000
0,100,0.15,"viechtbauer","population",1000,1000,0,-0.0041307285047235,0.00499718690773616,0.1580249252202,0.00353531284787602,0.161543977068437,1.02226896702108,0.0228700669091194,0.1579998988349,0.956,0.00648567652600714,0.641157361074153,"02b_cor_to_smd_CONT",1000
0.1,100,0.15,"viechtbauer","population",1000,1000,0,-0.0166147274431396,0.00528671825075845,0.167180710199779,0.00374014486551875,0.161435663754625,0.965635709776036,0.0216030751249026,0.167921081586111,0.945,0.00720936890441875,0.640726882270484,"02b_cor_to_smd_CONT",1000
0.25,100,0.15,"viechtbauer","population",1000,1000,0,-0.0519558934094606,0.00515301747530102,0.162952720446017,0.00364555683469808,0.16084765650161,0.987081750223962,0.0220828631218023,0.170957451933609,0.94,0.00750999334220744,0.638388402922803,"02b_cor_to_smd_CONT",1000
0.5,100,0.15,"viechtbauer","population",1000,1000,0,-0.0900405447509262,0.00508355441177842,0.160756105506173,0.00359641445410308,0.156736356721246,0.974994736453277,0.0218124540390806,0.184184642766703,0.911,0.00900438781928011,0.621991526319508,"02b_cor_to_smd_CONT",1000
0.75,100,0.15,"viechtbauer","population",1000,1000,0,-0.0745682872409335,0.00458454766390699,0.144976126595502,0.00324338684086821,0.137198897497038,0.946355104932802,0.0211717319686118,0.162964685338262,0.922,0.00848033018225116,0.54369362546946,"02b_cor_to_smd_CONT",1000
0,300,0.15,"viechtbauer","population",1000,1000,0,-0.00287180069911497,0.00295831291594483,0.0935500684587992,0.00209288983039365,0.0925039410722749,0.988817459957444,0.0221216941917263,0.0935473726653658,0.943,0.00733150734842434,0.364087453654358,"02b_cor_to_smd_CONT",1000
0.1,300,0.15,"viechtbauer","population",1000,1000,0,-0.0226310353188139,0.00299947334506318,0.0948516755136381,0.00212200921227247,0.0924568320092081,0.974751700573959,0.021807016872346,0.0974679807269964,0.929,0.00812151463706124,0.363901965941353,"02b_cor_to_smd_CONT",1000
0.25,300,0.15,"viechtbauer","population",1000,1000,0,-0.0552393239066006,0.00299526908586723,0.0947187251643089,0.0021190348645393,0.0921475818018961,0.972854962332393,0.0217645832938132,0.109608613555293,0.89,0.00989444288477123,0.362683984429732,"02b_cor_to_smd_CONT",1000
0.5,300,0.15,"viechtbauer","population",1000,1000,0,-0.100427230025911,0.00289130865886471,0.0914312078057926,0.00204548695847965,0.0899539108076436,0.983842529989466,0.0220103957126505,0.135782674247278,0.81,0.0124056438768812,0.354037373054587,"02b_cor_to_smd_CONT",1000
0.75,300,0.15,"viechtbauer","population",1000,1000,0,-0.0707053970172935,0.00251916936727989,0.0796631301232971,0.00178221307198512,0.0784448068882009,0.984706560824179,0.0220297256968708,0.106485310039054,0.868,0.0107040179372047,0.30860487041567,"02b_cor_to_smd_CONT",1000
0,25,0.3,"viechtbauer","population",1000,1000,0,-0.00322506565207912,0.0112289457407214,0.35509044263126,0.00794403669068661,0.335831725741032,0.945763910885578,0.0211585058531251,0.354927505660066,0.948,0.00702111102319284,1.38941583792532,"02b_cor_to_smd_CONT",1000
0.1,25,0.3,"viechtbauer","population",1000,1000,0,0.0092448924224404,0.0110339431659896,0.348923919773764,0.00780608005217246,0.335552780306563,0.961678925664166,0.0215145544710408,0.348871927681778,0.952,0.00675988165576884,1.38824960764623,"02b_cor_to_smd_CONT",1000
0.25,25,0.3,"viechtbauer","population",1000,1000,0,0.00730915933063542,0.0112626727537154,0.356156984428611,0.00796789722353432,0.333712660133763,0.936981934157894,0.0209620366245406,0.356053891384219,0.952,0.00675988165576884,1.38053271594869,"02b_cor_to_smd_CONT",1000
0.5,25,0.3,"viechtbauer","population",1000,1000,0,0.0177561987830882,0.010593621156459,0.334999715233573,0.00749456957913287,0.323426242520688,0.9654522908928,0.0215989717017652,0.335302649844275,0.942,0.00739161687318817,1.33699991361766,"02b_cor_to_smd_CONT",1000
0.75,25,0.3,"viechtbauer","population",1000,1000,0,0.0489722244403844,0.00930775319306056,0.294336999887763,0.00658486865827339,0.280312469331656,0.952352131871102,0.0213058966667092,0.298238015685569,0.907,0.00918428004799505,1.15189195125029,"02b_cor_to_smd_CONT",1000
0,50,0.3,"viechtbauer","population",1000,1000,0,-0.00403843858218375,0.00762451050324634,0.241108192341351,0.0053940407750535,0.231321232516619,0.959408431004802,0.0214637592630753,0.241021443527089,0.936,0.0077397674383666,0.930202941760794,"02b_cor_to_smd_CONT",1000
0.1,50,0.3,"viechtbauer","population",1000,1000,0,0.0023405594208641,0.00746960318870946,0.236209592939784,0.00528444995337254,0.231174688385454,0.978684589005607,0.0218950029351921,0.236103060216051,0.954,0.00662449998113065,0.929612071570084,"02b_cor_to_smd_CONT",1000
0.25,50,0.3,"viechtbauer","population",1000,1000,0,-0.00905730245217256,0.00754302318955288,0.238531337224551,0.00533639171121853,0.230217380892971,0.965145223984749,0.0215921020412753,0.238584023704448,0.946,0.00714730718522718,0.925743398538631,"02b_cor_to_smd_CONT",1000
0.5,50,0.3,"viechtbauer","population",1000,1000,0,-0.00562265060049457,0.00716904801334241,0.226705203772672,0.00507181900868527,0.223853291575315,0.987420173203362,0.0220904342761972,0.22666157232307,0.945,0.00720936890441875,0.899877055777063,"02b_cor_to_smd_CONT",1000
0.75,50,0.3,"viechtbauer","population",1000,1000,0,0.00470139588277531,0.00622080316829666,0.196719068874092,0.00440097314169705,0.195574565141018,0.994182039699431,0.0222417098643101,0.196676884228619,0.942,0.00739161687318817,0.784186418393179,"02b_cor_to_smd_CONT",1000
0,100,0.3,"viechtbauer","population",1000,1000,0,-0.00421149032700507,0.00514116552901761,0.162577928996401,0.00363717204966968,0.161538108648513,0.993604172753911,0.0222287819009903,0.162551185983175,0.943,0.00733150734842434,0.641134006868713,"02b_cor_to_smd_CONT",1000
0.1,100,0.3,"viechtbauer","population",1000,1000,0,0.00416194952887846,0.00503026316928007,0.159070888449821,0.00355871299971241,0.161439742222549,1.01489181204564,0.0227050261680521,0.159045797896531,0.956,0.00648567652600714,0.640743048019771,"02b_cor_to_smd_CONT",1000
0.25,100,0.3,"viechtbauer","population",1000,1000,0,-0.00892446954134682,0.00496012920011539,0.156853057610738,0.00350909597980936,0.160853014262169,1.02550129855523,0.0229423802051729,0.157028420856703,0.955,0.00655553201502365,0.638409446368228,"02b_cor_to_smd_CONT",1000
0.5,100,0.3,"viechtbauer","population",1000,1000,0,-0.0140826707684474,0.00501090327352282,0.158458674791258,0.00354501663624476,0.156691971705823,0.98885070137206,0.0221224378642831,0.159004289504898,0.95,0.00689202437604511,0.621810490284419,"02b_cor_to_smd_CONT",1000
0.75,100,0.3,"viechtbauer","population",1000,1000,0,-0.00256960106320798,0.00461026292865232,0.145789314667797,0.00326157937749315,0.13671522511727,0.937758884653493,0.0209794184588647,0.145739056524525,0.942,0.00739161687318817,0.54176058787567,"02b_cor_to_smd_CONT",1000
0,300,0.3,"viechtbauer","population",1000,1000,0,0.00720941461976617,0.00303851469400539,0.0960862713694662,0.0021496294284185,0.0925030572151438,0.962708365063471,0.0215375849539181,0.096308434902145,0.937,0.00768316341099159,0.364083974745746,"02b_cor_to_smd_CONT",1000
0.1,300,0.3,"viechtbauer","population",1000,1000,0,-0.00424953025649812,0.00281208123206846,0.0889258165874888,0.00198943667558483,0.0924581858640912,1.03972265211787,0.0232605384570698,0.0889828722974081,0.96,0.00619677335393187,0.363907297033786,"02b_cor_to_smd_CONT",1000
0.25,300,0.3,"viechtbauer","population",1000,1000,0,-0.0161474060841506,0.00288616706740337,0.0912686164076336,0.00204184948509964,0.0921560299750302,1.00972309652897,0.0225893923441623,0.0926410767633303,0.949,0.00695693898205238,0.362717361320153,"02b_cor_to_smd_CONT",1000
0.5,300,0.3,"viechtbauer","population",1000,1000,0,-0.0278789032219391,0.00283244108314452,0.0895696516097105,0.00200384046804226,0.0899574845004873,1.00432995868363,0.0224687377734455,0.0937653081467431,0.947,0.00708456067798138,0.354051484535183,"02b_cor_to_smd_CONT",1000
0.75,300,0.3,"viechtbauer","population",1000,1000,0,-0.00986369435568768,0.0024749350762001,0.0782643190183471,0.00175091905387886,0.0785141769057096,1.00319248784754,0.02244329042547,0.0788445990167788,0.949,0.00695693898205238,0.308880326335568,"02b_cor_to_smd_CONT",1000
0,25,0.5,"viechtbauer","population",1000,1000,0,0.00598346017030731,0.0110158145180783,0.348350641590775,0.00779325474804464,0.335883741458339,0.964211634359263,0.0215712158969343,0.348227832205896,0.957,0.00641490451994416,1.38963721445053,"02b_cor_to_smd_CONT",1000
0.1,25,0.5,"viechtbauer","population",1000,1000,0,0.00756885603742358,0.0109923824312868,0.347609653944857,0.00777667746986475,0.335553991746641,0.965318390725338,0.0215959761048256,0.34751823927078,0.94,0.00750999334220744,1.38825138482047,"02b_cor_to_smd_CONT",1000
0.25,25,0.5,"viechtbauer","population",1000,1000,0,0.0390363102811435,0.0110065744648727,0.348058445452468,0.00778671777446013,0.333472483511276,0.958093354343895,0.0214343385409407,0.350067665301586,0.941,0.00745110730026082,1.37948434343644,"02b_cor_to_smd_CONT",1000
0.5,25,0.5,"viechtbauer","population",1000,1000,0,0.0685888292694573,0.0107253385569006,0.339164985162295,0.00758775445027496,0.322249884173499,0.950127219115201,0.0212561212110943,0.345864542521396,0.938,0.00762600813007697,1.33204239019309,"02b_cor_to_smd_CONT",1000
0.75,25,0.5,"viechtbauer","population",1000,1000,0,0.0545165026333141,0.00909973758645146,0.2877589688303,0.00643770581241998,0.281288377487988,0.977513849981414,0.0218688113156866,0.29273617469917,0.919,0.00862780389206894,1.15654322355992,"02b_cor_to_smd_CONT",1000
0,50,0.5,"viechtbauer","population",1000,1000,0,0.00534725219617888,0.00754830094653191,0.238698234554457,0.00534012551633737,0.231330061106229,0.969131847740805,0.0216812902637332,0.238638771867198,0.945,0.00720936890441875,0.930238675858927,"02b_cor_to_smd_CONT",1000
0.1,50,0.5,"viechtbauer","population",1000,1000,0,0.0111935946316059,0.00720266421036321,0.227768241261259,0.00509560114359809,0.231190802879412,1.01502650939921,0.0227080395995344,0.227929352906326,0.954,0.00662449998113065,0.929676832639644,"02b_cor_to_smd_CONT",1000
0.25,50,0.5,"viechtbauer","population",1000,1000,0,0.00635919392876163,0.00729239040682574,0.230605632727312,0.0051590788923799,0.230233565896359,0.998386566596172,0.0223357729871787,0.2305780090016,0.949,0.00695693898205238,0.925808183638485,"02b_cor_to_smd_CONT",1000
0.5,50,0.5,"viechtbauer","population",1000,1000,0,0.0345557877069673,0.00713079814652089,0.225495636779131,0.0050447587349552,0.223482060239442,0.991070441235805,0.0221720975926348,0.228016526568291,0.94,0.00750999334220744,0.898348432432503,"02b_cor_to_smd_CONT",1000
0.75,50,0.5,"viechtbauer","population",1000,1000,0,0.0288499138034823,0.0064922635709473,0.205303400543316,0.00459302068102257,0.194836995927782,0.949019818532788,0.0212313465908798,0.207218856079371,0.935,0.0077958322198467,0.780924799624773,"02b_cor_to_smd_CONT",1000
0,100,0.5,"viechtbauer","population",1000,1000,0,0.00818379596969028,0.00513257212143427,0.162306181588146,0.00363109255238504,0.161537970980729,0.995266904809784,0.0222659803239069,0.162431301791299,0.942,0.00739161687318817,0.641133443618247,"02b_cor_to_smd_CONT",1000
0.1,100,0.5,"viechtbauer","population",1000,1000,0,0.00361871723414968,0.00529014762005889,0.167289156379051,0.00374257100918154,0.161436845681292,0.965016795921313,0.0215892288655275,0.167244645040113,0.94,0.00750999334220744,0.640731418721782,"02b_cor_to_smd_CONT",1000
0.25,100,0.5,"viechtbauer","population",1000,1000,0,-0.00132169445173596,0.00522441214796033,0.165210418230073,0.00369606575265182,0.160861282600372,0.973675173295404,0.0217829329456258,0.165133081742235,0.944,0.00727076337120113,0.638441858632048,"02b_cor_to_smd_CONT",1000
0.5,100,0.5,"viechtbauer","population",1000,1000,0,0.0117294474433579,0.00505253438819094,0.159775166230087,0.00357446900960501,0.156670710883626,0.980569850623782,0.0219371797602154,0.160125437009348,0.944,0.00727076337120113,0.621730931298824,"02b_cor_to_smd_CONT",1000
0.75,100,0.5,"viechtbauer","population",1000,1000,0,0.0166473350580422,0.00443030872780882,0.140098663175988,0.00313426887059848,0.136611722038625,0.975110817917061,0.0218150509983245,0.141014685592707,0.928,0.00817410545564467,0.541388212929775,"02b_cor_to_smd_CONT",1000
0,300,0.5,"viechtbauer","population",1000,1000,0,-0.00245936495475443,0.00284916848616757,0.0900986185386346,0.00201567444662077,0.092505083363609,1.02670923110705,0.0229694039133877,0.0900871343616196,0.955,0.00655553201502365,0.364091952211102,"02b_cor_to_smd_CONT",1000
0.1,300,0.5,"viechtbauer","population",1000,1000,0,-0.000258319760449522,0.00291264667798639,0.0921059752176002,0.00206058276628951,0.0924584017560196,1.00382631569327,0.0224574703386909,0.0920602731324051,0.953,0.00669260786241059,0.363908152347379,"02b_cor_to_smd_CONT",1000
0.25,300,0.5,"viechtbauer","population",1000,1000,0,0.00162552827364433,0.00279191543814003,0.0882881181910943,0.00197517017091348,0.0921514968030472,1.04375876042109,0.0233508337413099,0.0882589336219249,0.967,0.00564898220921256,0.362699559518949,"02b_cor_to_smd_CONT",1000
0.5,300,0.5,"viechtbauer","population",1000,1000,0,0.00344408899859501,0.00287185084006745,0.0908158975488109,0.00203172131831936,0.0898972961969443,0.989885015986624,0.0221455774148351,0.0908357939877159,0.943,0.00733150734842434,0.353814085907208,"02b_cor_to_smd_CONT",1000
0.75,300,0.5,"viechtbauer","population",1000,1000,0,-0.0018807265778566,0.00244305486463608,0.0772561782100434,0.00172836506027881,0.0787675795727105,1.01956350155657,0.0228095405914969,0.0772404407484255,0.952,0.00675988165576884,0.309889599624237,"02b_cor_to_smd_CONT",1000
0,25,0.15,"viechtbauer_g","population",1000,1000,0,-0.0120583063144184,0.0108600274240984,0.343424221120422,0.00768304151707105,0.324724719537771,0.945549846421304,0.0211537168310783,0.343464202221555,0.952,0.00675988165576884,1.34346114669994,"02b_cor_to_smd_CONT",1000
0.1,25,0.15,"viechtbauer_g","population",1000,1000,0,-0.00738625832526421,0.0104435073457575,0.330252699732933,0.00738836997255122,0.324515208434459,0.982626966250048,0.0219832012805102,0.330170161654952,0.957,0.00641490451994416,1.34258964020922,"02b_cor_to_smd_CONT",1000
