"delta","n","p_exp","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
1.2,100,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,-0.297364278045144,0.00454122414395745,0.143606116602539,0.00321273715745218,0.153381604236131,1.06807152692978,0.0238947557566871,0.33019328864507,0.532,0.0157789733506334,0.60867693601378,"02a_cor_to_smd_GROUPS",1000
0,300,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,0.0010089735412085,0.00280038060553299,0.0885558102884578,0.00198115894331609,0.09196429305241,1.03848965700669,0.0232329540525725,0.0885172719412225,0.949,0.00695693898205238,0.361963449595468,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,-0.0378904981061771,0.00285791037195993,0.0903750612401239,0.00202185898638825,0.0919158231349791,1.01704852946945,0.0227532759666646,0.0979549584717191,0.933,0.00790638982089803,0.361772598316373,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,-0.107105591707487,0.00285322213293999,0.0902268061049412,0.00201854224199843,0.091637616848184,1.0156362704627,0.0227216810938677,0.140015511420591,0.797,0.0127197091161709,0.360677019955117,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,-0.169053665514254,0.00278397275632557,0.0880369485384573,0.0019695510364717,0.0909051761120477,1.03257981587512,0.023100739863879,0.1905830412903,0.567,0.0156687906361659,0.357791437991844,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.5,"metafor_rtod_np","population",1000,1000,1000,1000,0,-0.297796097799308,0.00255973475885295,0.0809459204387719,0.00181091148824515,0.0890812057938622,1.10050272220011,0.0246203021928041,0.308590676557377,0.061,0.00756828910652864,0.35060253829464,"02a_cor_to_smd_GROUPS",1000
0,25,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,-0.0519170821419991,0.0186396101841056,0.589436228794442,0.0131867898039303,0.569731632972693,0.966570436530428,0.021623986708942,0.591424565067885,0.972,0.0052168956286282,2.35607758341065,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.00179716595142708,0.0180459024775768,0.570661542624184,0.0127667649936666,0.570326194248171,0.999412351541212,0.0223587217130857,0.570378971771786,0.971,0.00530650544143696,2.3581952971879,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0602907720549549,0.0193471137862237,0.61180945714911,0.013687320726761,0.581962858235156,0.951215858850838,0.0212804761161116,0.614468451785943,0.963,0.00596917079668525,2.40423553001997,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0667007395678291,0.0189917411695442,0.600571588281497,0.0134359086021544,0.59693564382531,0.993945860032122,0.022236426083849,0.603965673757379,0.965,0.00581162627841812,2.46382138228455,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0908918129430898,0.0195155068227317,0.617134512523879,0.0138064521653985,0.628733913470238,1.01879557974958,0.022792360745807,0.623486546127195,0.973,0.00512552436341883,2.5911336789235,"02a_cor_to_smd_GROUPS",1000
0,50,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0150639215660802,0.0131019788066227,0.414320948841826,0.00926913378724039,0.394145764474577,0.951305420535346,0.0212824797783407,0.414387630767969,0.954,0.00662449998113065,1.58478450875572,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,-0.000196521477682401,0.0125143348475044,0.395738015201297,0.00885339883935768,0.3947835777192,0.997588208750651,0.022317912230437,0.39554014552189,0.961,0.00612200947402077,1.58728892814934,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0242873866631657,0.0130717483568818,0.4133649780831,0.0092477469351295,0.401173106022529,0.970505793410199,0.0217120279955849,0.413871491711452,0.954,0.00662449998113065,1.61228795164698,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0126979050301956,0.0132089246531397,0.41770287345471,0.00934479375998086,0.410953477929826,0.983841634918474,0.02201037568824,0.41768702588659,0.954,0.00662449998113065,1.65093769346541,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0496305023417636,0.0135954330574905,0.429925342380168,0.00961823322761374,0.432993932819934,1.00713749606566,0.0225315476305853,0.432566932373916,0.962,0.00604615580348373,1.73809570803021,"02a_cor_to_smd_GROUPS",1000
0,100,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00902223855418202,0.00936529620341748,0.296156669649268,0.0066255780709042,0.283036202843581,0.955697547446,0.0213807398640525,0.296146019715438,0.946,0.00714730718522718,1.1233219235661,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0165222974652563,0.00899238481679127,0.284364176177763,0.00636175795758845,0.283748381954414,0.997834487340754,0.022323421942671,0.284701787880047,0.952,0.00675988165576884,1.12611438448929,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.00922512013546288,0.00928159857737822,0.293509918318938,0.00656636529817096,0.287597316019149,0.979855528107352,0.0219211990308062,0.293508137742298,0.951,0.00682634602111555,1.14122579892555,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0248894410964148,0.00923314883093539,0.291977802810768,0.00653208901148444,0.294884768304581,1.00995611812209,0.0225946054726031,0.29289122652439,0.961,0.00612200947402077,1.16988603022306,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0265862378235746,0.0095285837181548,0.301320274249651,0.00674109755404679,0.308766757897703,1.02471285301527,0.0229247412052279,0.302340770998261,0.957,0.00641490451994416,1.2244939315959,"02a_cor_to_smd_GROUPS",1000
0,300,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00766607742556768,0.005157864618963,0.163106000587196,0.00364898599786129,0.162235356796798,0.994662098345473,0.0222524496732151,0.163204572862459,0.957,0.00641490451994416,0.638542692817804,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.00383951628204816,0.00515138623706345,0.162901136163646,0.00364440279791585,0.162661785135344,0.998530697612439,0.0223389974673224,0.162864929522975,0.954,0.00662449998113065,0.640215524190836,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00212491396140676,0.00522376958448688,0.165190098588899,0.00369561116431138,0.164776907426614,0.997498692925212,0.022315909594161,0.16512115601122,0.952,0.00675988165576884,0.648512532408874,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.00452056967930944,0.00522608855551351,0.16526343089162,0.00369725174494517,0.168781540260944,1.02128788777011,0.0228481183331217,0.165242625066006,0.957,0.00641490451994416,0.664227310890956,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.15,"pb_exact_p","population",1000,1000,1000,1000,0,0.0151558217712372,0.00536692356645367,0.169717024980276,0.00379688696628075,0.176821774022665,1.04186232373101,0.0233084069090474,0.170307849593462,0.968,0.00556560868189635,0.69578664998715,"02a_cor_to_smd_GROUPS",1000
0,25,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,-0.0328336656133379,0.0143312748275538,0.453194702289067,0.0101388122877408,0.447299598406591,0.986992116517029,0.022080857848297,0.454156473412305,0.973,0.00512552436341883,1.84970459564785,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,4.89086850948412e-05,0.014401479706779,0.455414775501156,0.0101884794737179,0.449203137802772,0.986360482723583,0.0220667270201254,0.455187013785634,0.97,0.00539444158370447,1.85709756369781,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0548947674163054,0.0157481231224381,0.49799937939667,0.0111411766324967,0.463287699342954,0.930297744355084,0.0208124988091954,0.500768223819443,0.956,0.00648567652600714,1.91261698031524,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0678889289044826,0.0151927307516593,0.480436330529254,0.0107482584126505,0.482156945265848,1.00358135850113,0.0224519901885984,0.484971293266437,0.975,0.00493710441453288,1.98826353171648,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0977594145757037,0.0166221051168482,0.525637116759797,0.0117594844586193,0.522644948696614,0.994307540377612,0.0222445175489799,0.534392166180626,0.973,0.00512552436341883,2.14873660541486,"02a_cor_to_smd_GROUPS",1000
0,50,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.00313723428635494,0.0101915942944671,0.322286509588929,0.00721015141414674,0.315118355795813,0.977758442938679,0.0218742833171643,0.322140602699689,0.956,0.00648567652600714,1.26703916768723,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.017433200991641,0.0101146381252478,0.319852941841584,0.00715570795649994,0.316594943598641,0.989814074480026,0.0221439903207778,0.320167948110247,0.958,0.00634318531969546,1.27281066990746,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0116546878028839,0.0100994452386098,0.319372500581498,0.00714495958780389,0.323425292663481,1.01268985925402,0.0226557643697391,0.319425464046519,0.962,0.00604615580348373,1.29979482471177,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0477374939614902,0.0101235486478627,0.32013471730764,0.00716201180017508,0.337546591539913,1.05438920957623,0.0235886567519806,0.323516026369854,0.966,0.00573096850453743,1.35570342603787,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0422231892727846,0.0112116922686549,0.354544839938499,0.00793183053898702,0.362266097805827,1.0217779445575,0.0228590818191301,0.356874122339872,0.963,0.00596917079668525,1.45318381813211,"02a_cor_to_smd_GROUPS",1000
0,100,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0117591406808994,0.00696067795274501,0.220115963895921,0.00492440540060064,0.220432211477285,1.00143673169254,0.0224040108796398,0.220319912658438,0.951,0.00682634602111555,0.874857920130389,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00659066904320197,0.00690890835709369,0.21847886553788,0.00488778045140129,0.221268090349298,1.01276656579368,0.0226574804383581,0.218469033481794,0.968,0.00556560868189635,0.878146251243813,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.00866759638472191,0.0073122627783202,0.231234052291627,0.00517313781224007,0.226391615722361,0.979058289550021,0.0219033633146327,0.2312808789748,0.946,0.00714730718522718,0.898250457624767,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.0180377839918326,0.00705077417906748,0.222965056733571,0.00498814493092916,0.235289511780772,1.05527527599057,0.0236084797132907,0.223582344470704,0.967,0.00564898220921256,0.933320617040271,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.00791152671706321,0.00728797765138018,0.23046608914766,0.0051559570417649,0.251741741198666,1.09231575946679,0.0244371445390614,0.230486650120489,0.967,0.00564898220921256,0.998134939152504,"02a_cor_to_smd_GROUPS",1000
0,300,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00164808001566624,0.00405357392677425,0.128185262724792,0.0028677438422315,0.126416026409136,0.986197818079484,0.0220630879080968,0.128131753620959,0.956,0.00648567652600714,0.497560883804819,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,-0.00234599672326638,0.0041364921209074,0.13080736625408,0.00292640519760081,0.126940658764424,0.970439680880473,0.0217105489347632,0.130762992470684,0.952,0.00675988165576884,0.499618633142997,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.000241843078907013,0.0041582080749819,0.13149408501847,0.00294176837949914,0.129695038070998,0.986318419210876,0.0220657859807501,0.131428544040192,0.95,0.00689202437604511,0.510424757536234,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.00760907026836351,0.00414543877188001,0.13109028419912,0.00293273460066556,0.134777218014603,1.0281251493046,0.0230010806491202,0.131245479537939,0.962,0.00604615580348373,0.530368415836831,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.3,"pb_exact_p","population",1000,1000,1000,1000,0,0.00985485250647701,0.00418399242345939,0.132309457710194,0.00296000979014268,0.144499387378123,1.09213196001929,0.0244330326019902,0.132609972946571,0.959,0.00627048642451286,0.568548476884639,"02a_cor_to_smd_GROUPS",1000
0,25,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0237657153768384,0.0138894944094937,0.439224378821756,0.009826270048128,0.418315082729426,0.952394955515855,0.0213068547116586,0.439647524869388,0.958,0.00634318531969546,1.72981940712884,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0261162170547749,0.0138283824583261,0.437291849242291,0.00978303575049005,0.420741990282129,0.962153744715714,0.0215251770604267,0.437852708162894,0.968,0.00556560868189635,1.73923949739236,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0627835324264404,0.0132011980868618,0.417458537975405,0.00933932751876624,0.43287955022526,1.03694022482962,0.0231982903596463,0.421946834614951,0.968,0.00556560868189635,1.78758072443636,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0747206004863403,0.014688295318391,0.464484681513036,0.0103913902183877,0.455845215811144,0.981399891006632,0.0219557493145161,0.470227010578876,0.972,0.0052168956286282,1.87847445481097,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.09327116228427,0.0154830317377472,0.489616453759559,0.0109536349224382,0.496590252921715,1.01424339216668,0.0226905198037826,0.498180747554694,0.971,0.00530650544143696,2.04161538528353,"02a_cor_to_smd_GROUPS",1000
0,50,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0149955331904458,0.00949906629543582,0.300386851385151,0.00672021514046064,0.288923649763387,0.961838537309791,0.0215181252817889,0.300610868466636,0.951,0.00682634602111555,1.16167116627853,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0124453467939449,0.00936059242814154,0.296007923214533,0.00662225033522539,0.290413712475257,0.981101145271637,0.0219490658142158,0.296121523317702,0.95,0.00689202437604511,1.16757115737225,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0329087992117553,0.00901500907304141,0.285079617978941,0.0063777637274889,0.298471647936676,1.04697645539403,0.0234228195901406,0.286831147653095,0.97,0.00539444158370447,1.19939422299307,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0250705705789743,0.00938911963835346,0.296910032810134,0.00664243221247719,0.311965750947574,1.05070801412449,0.0235063015313852,0.297818645361379,0.969,0.00548078461536303,1.25279398205241,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0401996972801827,0.0102632169117775,0.324551415615764,0.00726082159396013,0.339366864788301,1.04564900493325,0.0233931220429823,0.326870468868383,0.974,0.00503229569878401,1.36111805774371,"02a_cor_to_smd_GROUPS",1000
0,100,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00285801249055832,0.00632158928983272,0.199906205879977,0.00447227535170693,0.202008368085872,1.01051574260359,0.0226071253179166,0.199826667123221,0.954,0.00662449998113065,0.801734349600998,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00403275846991673,0.0066011490772431,0.20874666258407,0.00467005288663391,0.203136043395201,0.973122352619129,0.0217705653141482,0.208681233252356,0.953,0.00669260786241059,0.806162609680645,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0112883447251973,0.0065815384468971,0.20812652000162,0.00465617913832366,0.208522680091261,1.00190345800063,0.0224144524192331,0.208328486785393,0.955,0.00655553201502365,0.827342652723075,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0141528159766911,0.00661145208513904,0.209072472301088,0.00467734185878139,0.218037907813735,1.04288195099992,0.0233312178762336,0.209446627032963,0.956,0.00648567652600714,0.864787107084754,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.0244372468280286,0.00702029535592401,0.222001231718223,0.00496658236442191,0.236738824547426,1.06638518496109,0.0238570291359053,0.223231810838101,0.963,0.00596917079668525,0.938444470517507,"02a_cor_to_smd_GROUPS",1000
0,300,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00126408397817962,0.00352758154116077,0.11155192302035,0.00249562495352923,0.115842601460196,1.03846350940147,0.0232323690817868,0.111503298634222,0.949,0.00695693898205238,0.455945282608768,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00461273570200977,0.00362276019442668,0.114561736309827,0.00256296010067244,0.116455133517409,1.01652730893028,0.0227416152892992,0.114597313954354,0.961,0.00612200947402077,0.458347775033652,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00055219087464748,0.00371475294546265,0.117470802524812,0.00262804134751262,0.119423616957041,1.0166238281365,0.022743774604289,0.117413350906699,0.948,0.00702111102319284,0.46999621423916,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.01866792991865,0.00383041920819352,0.121128490911502,0.00270987067113972,0.125173787134343,1.03339673591572,0.0231190158916082,0.122498697163011,0.963,0.00596917079668525,0.492562379314941,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.5,"pb_exact_p","population",1000,1000,1000,1000,0,0.00951106778743889,0.00389174329474911,0.123067728800952,0.00275325504620655,0.135355935377202,1.0998491375113,0.0246056802820877,0.123373338354807,0.969,0.00548078461536303,0.532550955878664,"02a_cor_to_smd_GROUPS",1000
0,25,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.0303342541091214,0.0110106680658764,0.348187896482503,0.00778961383588219,0.335881792502401,0.9646567152264,0.021581173187569,0.349333284154273,0.954,0.00662449998113065,1.3896310225347,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.081117853187397,0.0106068961477322,0.335419507316994,0.00750396111242351,0.335802045546722,1.00114047698891,0.0223973831083655,0.344925855436525,0.952,0.00675988165576884,1.3892876118325,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.172210271628116,0.0111113136503406,0.351370589315961,0.0078608166214509,0.334626916779913,0.95234754118538,0.0213057939644918,0.391144739705698,0.924,0.00837997613361756,1.38435658015187,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.297447552403539,0.0105742839902921,0.334388220347768,0.00748088929595486,0.332964001468421,0.995740822215969,0.0222765827418013,0.447413357932344,0.899,0.00952885092757778,1.37737457861088,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.46631741587123,0.0102473984421286,0.324051191683874,0.00724963064993175,0.32889098451257,1.01493527242886,0.0227059984580309,0.567764121798594,0.761,0.0134862522592453,1.36022910380423,"02a_cor_to_smd_GROUPS",1000
0,50,0.15,"viechtbauer","population",1000,1000,1000,1000,0,0.00883720240211086,0.00769649990053948,0.243384696969641,0.00544497043725351,0.231319434702346,0.950427194406555,0.0212628322188679,0.243423439205392,0.945,0.00720936890441875,0.93019603956721,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.0827156791594313,0.00733517540331531,0.231958613113206,0.00518934759166584,0.231270266994216,0.997032461482023,0.0223054791256201,0.24615620442721,0.94,0.00750999334220744,0.929997409659801,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.194401061213927,0.00748108141632142,0.23657256636734,0.00529257034716541,0.23073196730439,0.975311596130375,0.0218195427821119,0.306108453296496,0.87,0.0106348483769163,0.92781763147427,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.330213905174941,0.00737548277028826,0.233233243974394,0.00521786346568747,0.229835211765654,0.985430755278127,0.0220459272799681,0.404208574277697,0.714,0.0142899965010493,0.924189890114003,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.492264769212858,0.00716425222753606,0.226553547709488,0.00506842617918142,0.227306522721605,1.0033236072431,0.022446223811346,0.541848490334673,0.448,0.0157256478403912,0.913947374722391,"02a_cor_to_smd_GROUPS",1000
0,100,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.00512810910013207,0.00534755673807706,0.16910459209304,0.00378318569825804,0.161531935839512,0.955219097483993,0.0213700360444152,0.169097794801793,0.942,0.00739161687318817,0.641109533124471,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.0765093753399726,0.00511690091002656,0.161810614370722,0.00362000578776039,0.161485994049726,0.997993825545628,0.0223269866360386,0.178913880856183,0.931,0.00801492358042171,0.640926905370673,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.211051303836515,0.00519971641286029,0.16442947051599,0.00367859449308141,0.161220372886528,0.980483439985597,0.0219352465927803,0.26749330192453,0.744,0.0138008695378226,0.639870609103712,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.336223132637227,0.00502713613534763,0.15897200295435,0.00355650074641046,0.160631475332282,1.01043877127477,0.0226054033254693,0.3718774267766,0.449,0.0157289224042844,0.637527755610003,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.522750988630029,0.0049055705384012,0.155127761239663,0.00347049787625984,0.159203870943997,1.02627582369371,0.0229597077797266,0.545260629239445,0.084,0.00877177291087725,0.631840714512387,"02a_cor_to_smd_GROUPS",1000
0,300,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.0043710930301098,0.00294148041556371,0.0930177780595994,0.00208098149957514,0.0925042014621376,0.994478726452349,0.0222483473013342,0.0930739554461269,0.957,0.00641490451994416,0.364088482105594,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.08388045062094,0.0029293358164187,0.0926337321139196,0.0020723896741777,0.092480365778224,0.998344379178127,0.0223348291758095,0.124933411517496,0.847,0.0113838042850358,0.363994633631873,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.217735371709697,0.00292793924157699,0.0925895685396925,0.00207140165250228,0.0923503565397669,0.997416426021869,0.0223140691298169,0.236586025512337,0.337,0.0149476085043729,0.363482687818966,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.347970231731902,0.00285123722982229,0.090164037957074,0.00201713800124791,0.0920536751519342,1.02095777027821,0.022840732988001,0.359450561772461,0.032,0.00556560868189635,0.362314203123037,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.15,"viechtbauer","population",1000,1000,1000,1000,0,-0.529612912872947,0.00277533821809905,0.0877639004650615,0.00196344244087756,0.0912723228911031,1.0399756894059,0.023266199374005,0.536828312595735,0,0,0.359235814401865,"02a_cor_to_smd_GROUPS",1000
0,25,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.0246734947165774,0.0107532739543588,0.340048379995392,0.0076075176433209,0.335912932674318,0.987838650132283,0.0220997963870243,0.340772723641846,0.958,0.00634318531969546,1.38975748919734,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.0498720140660912,0.0107183534038722,0.338944095228546,0.00758281272972259,0.335665377155886,0.990326670035515,0.0221554580411426,0.342425808574085,0.957,0.00641490451994416,1.38871247894955,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.0897406877307609,0.0113102534220228,0.357661617273056,0.00800155867168175,0.333771073032636,0.933203499937817,0.0208775059910062,0.368574689408128,0.935,0.0077958322198467,1.38073738709268,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.166465998254625,0.010423606852225,0.329623390871693,0.0073742911574572,0.330921939546397,1.00393949188882,0.0224600023016557,0.369125800784573,0.932,0.00796090447122687,1.36877619127235,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.284750103445599,0.0101237571503153,0.320141310734121,0.00716215930744533,0.323414285809545,1.01022353243922,0.0226005880305427,0.428334670312831,0.896,0.00965318600255895,1.33681679141594,"02a_cor_to_smd_GROUPS",1000
0,50,0.3,"viechtbauer","population",1000,1000,1000,1000,0,0.0022565349614124,0.00748562551989504,0.236716263539504,0.00529578512140589,0.231336567946292,0.977273654489254,0.02186343769372,0.2366086363274,0.947,0.00708456067798138,0.930265044271636,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.0406945612630872,0.00737260604183854,0.233142273833284,0.0052158282936525,0.231189419776763,0.991623766790924,0.0221844765191956,0.236552344830275,0.941,0.00745110730026082,0.929669437451493,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.127732510145205,0.00719796481458355,0.227619633318356,0.00509227650624035,0.230483229468824,1.012580620172,0.0226533204873604,0.260910867773854,0.919,0.00862780389206894,0.926817073896293,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.193075979356783,0.00688348638326671,0.217674952138776,0.00486979540654541,0.228684170304333,1.05057641247827,0.0235033573566605,0.290883715956068,0.892,0.00981509042240569,0.91954209944271,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.3,"viechtbauer","population",1000,1000,1000,1000,0,-0.336956587653325,0.00694730272219274,0.219693001968171,0.00491494295196948,0.224526776022097,1.02200240340212,0.0228641033828872,0.402189622021311,0.705,0.0144213383567546,0.902645241851556,"02a_cor_to_smd_GROUPS",1000
