rr	n	br	br_guess	method	bias_ci	bias_es	bias_var
RR=0.25	n=75	br=0.15	guessed br=0.15	dipietrantonj (br)	1	0.029431894906904	1.46416786119662
RR=0.25	n=75	br=0.15	guessed br=0.15	dipietrantonj (random)	1	0.029431894906904	1.46416786119662
RR=0.25	n=75	br=0.15	guessed br=0.15	Grant	1	-0.0194468294956164	1.61067432146839
RR=0.25	n=75	br=0.15	guessed br=0.15	metaumbrella (cases)	1	-1.3221636312617e-06	1.83130555796285
RR=0.25	n=75	br=0.15	guessed br=0.15	metaumbrella (exp)	0.857039020657996	0.211152987802206	1.24764248835371
RR=0.25	n=75	br=0.15	guessed br=0.15	OR = RR	1	-0.126614081227318	1.67371518498748
RR=0.25	n=75	br=0.15	guessed br=0.5	dipietrantonj (br)	1	0.0293947564605192	1.46212656591573
RR=0.25	n=75	br=0.15	guessed br=0.5	dipietrantonj (random)	1	0.0293947564605192	1.46212656591573
RR=0.25	n=75	br=0.15	guessed br=0.5	Grant	0.9971	0.308325971992569	1.6215969380144
RR=0.25	n=75	br=0.15	guessed br=0.5	metaumbrella (cases)	1	-5.74830018050607e-06	1.85793800654147
RR=0.25	n=75	br=0.15	guessed br=0.5	metaumbrella (exp)	0.855389336401995	0.21030203929785	1.25467714188889
RR=0.25	n=75	br=0.15	guessed br=0.5	OR = RR	1	-0.127406962301499	1.6657273211354
RR=0.25	n=75	br=0.5	guessed br=0.01	dipietrantonj (br)	1	0.00798765710394611	1.0586466035767
RR=0.25	n=75	br=0.5	guessed br=0.01	dipietrantonj (random)	1	0.00787298235778787	1.05860517619322
RR=0.25	n=75	br=0.5	guessed br=0.01	Grant	0.9974	-0.566719201298431	1.0000937077253
RR=0.25	n=75	br=0.5	guessed br=0.01	metaumbrella (cases)	1	-9.69624295486039e-07	1.12243051778964
RR=0.25	n=75	br=0.5	guessed br=0.01	metaumbrella (exp)	1	1.85039184636685e-06	1.12231562240697
RR=0.25	n=75	br=0.5	guessed br=0.01	OR = RR	0.997233333333333	-0.575178039444674	1.00073758029776
RR=0.25	n=75	br=0.5	guessed br=0.05	dipietrantonj (br)	1	0.00769026504661698	1.06837954785629
RR=0.25	n=75	br=0.5	guessed br=0.05	dipietrantonj (random)	1	0.00758471257852143	1.06840578956985
RR=0.25	n=75	br=0.5	guessed br=0.05	Grant	0.9981	-0.530760998178126	1.01039263445853
RR=0.25	n=75	br=0.5	guessed br=0.05	metaumbrella (cases)	1	1.29055716495254e-06	1.13283132522352
RR=0.25	n=75	br=0.5	guessed br=0.05	metaumbrella (exp)	0.999966008361943	5.54109128506209e-05	1.13251748185461
RR=0.25	n=75	br=0.5	guessed br=0.05	OR = RR	0.997733333333333	-0.573821805659713	1.01365569672246
RR=0.25	n=75	br=0.5	guessed br=0.15	dipietrantonj (br)	1	0.00797405885439547	1.06519147776409
RR=0.25	n=75	br=0.5	guessed br=0.15	dipietrantonj (random)	1	0.00790542250170658	1.06521942755687
RR=0.25	n=75	br=0.5	guessed br=0.15	Grant	0.999366666666667	-0.436982209352762	0.998566387707916
RR=0.25	n=75	br=0.5	guessed br=0.15	metaumbrella (cases)	1	0	1.13489010975099
RR=0.25	n=75	br=0.5	guessed br=0.15	metaumbrella (exp)	1	2.36346588053557e-06	1.13480712374421
RR=0.25	n=75	br=0.5	guessed br=0.15	OR = RR	0.997533333333333	-0.57210327628239	1.00831434933778
RR=0.25	n=75	br=0.5	guessed br=0.5	dipietrantonj (br)	1	0.00706443565263399	1.05530242743301
RR=0.25	n=75	br=0.5	guessed br=0.5	dipietrantonj (random)	1	0.00687302474125458	1.05523408207396
RR=0.25	n=75	br=0.5	guessed br=0.5	Grant	1	-0.0228007938832521	0.980829921256129
RR=0.25	n=75	br=0.5	guessed br=0.5	metaumbrella (cases)	1	5.46645951747558e-07	1.11282533719307
RR=0.25	n=75	br=0.5	guessed br=0.5	metaumbrella (exp)	1	4.45173113811173e-06	1.11266552467949
RR=0.25	n=75	br=0.5	guessed br=0.5	OR = RR	0.997466666666667	-0.572368144020649	1.00880351158472
RR=0.25	n=100	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.0392758776696177	3.33140806086468
RR=0.25	n=100	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.0392758776696177	3.33140806086468
RR=0.25	n=100	br=0.01	guessed br=0.01	Grant	1	-0.00769955020044878	4.06064723502428
RR=0.25	n=100	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.65423067626753
RR=0.25	n=100	br=0.01	guessed br=0.01	metaumbrella (exp)	0.681352766567722	0.180435807038044	1.56438570687611
RR=0.25	n=100	br=0.01	guessed br=0.01	OR = RR	1	-0.00743642945469348	4.36349260124654
RR=0.25	n=100	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0370492950313105	3.31864196305963
RR=0.25	n=100	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0370492950313105	3.31864196305963
RR=0.25	n=100	br=0.01	guessed br=0.05	Grant	1	-0.0075204981636347	3.61298738410907
RR=0.25	n=100	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.6584118005695
RR=0.25	n=100	br=0.01	guessed br=0.05	metaumbrella (exp)	0.688552469238721	0.177617650008772	1.56838389606423
RR=0.25	n=100	br=0.01	guessed br=0.05	OR = RR	1	-0.00743541509040478	4.39595427556279
RR=0.25	n=100	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0376067812483931	3.28974203447236
RR=0.25	n=100	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0376067812483931	3.28974203447236
RR=0.25	n=100	br=0.01	guessed br=0.15	Grant	1	-0.00314558410609633	3.25443916105223
RR=0.25	n=100	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.73337809128794
RR=0.25	n=100	br=0.01	guessed br=0.15	metaumbrella (exp)	0.68828786767158	0.178720912117548	1.55508313056893
RR=0.25	n=100	br=0.01	guessed br=0.15	OR = RR	1	-0.00746155604128445	4.29103826218609
RR=0.25	n=100	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0362198009074348	3.30914362927218
RR=0.25	n=100	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0362198009074348	3.30914362927218
RR=0.25	n=100	br=0.01	guessed br=0.5	Grant	0.9859	0.0655690916631395	3.79113800462346
RR=0.25	n=100	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.55865328854564
RR=0.25	n=100	br=0.01	guessed br=0.5	metaumbrella (exp)	0.687612567540524	0.1812973624501	1.5456487828061
RR=0.25	n=100	br=0.01	guessed br=0.5	OR = RR	1	-0.00761281688223814	4.29695149315821
RR=0.25	n=100	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0182511300797912	1.53291946628349
RR=0.25	n=100	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0182511300797912	1.53291946628349
RR=0.25	n=100	br=0.05	guessed br=0.01	Grant	1	-0.0347246277830075	2.20785276087184
RR=0.25	n=100	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	2.44211859311093
RR=0.25	n=100	br=0.05	guessed br=0.01	metaumbrella (exp)	0.52067483798253	0.495197159001167	0.976319946342936
RR=0.25	n=100	br=0.05	guessed br=0.01	OR = RR	1	-0.0390312160443992	2.25655089994895
RR=0.25	n=100	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0181890830014513	1.53921149624877
RR=0.25	n=100	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0181890830014513	1.53921149624877
RR=0.25	n=100	br=0.05	guessed br=0.05	Grant	1	-0.0167841647739694	2.12017183891861
RR=0.25	n=100	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	2.44567313337287
RR=0.25	n=100	br=0.05	guessed br=0.05	metaumbrella (exp)	0.52348615460399	0.497513113855298	0.983113489418589
RR=0.25	n=100	br=0.05	guessed br=0.05	OR = RR	1	-0.0394483862387894	2.26459822057042
RR=0.25	n=100	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0188167045573214	1.56771619071976
RR=0.25	n=100	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0188167045573214	1.56771619071976
RR=0.25	n=100	br=0.05	guessed br=0.15	Grant	0.999966666666667	0.0346671859561039	2.06075142513246
RR=0.25	n=100	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	2.50149937123771
RR=0.25	n=100	br=0.05	guessed br=0.15	metaumbrella (exp)	0.520424979838003	0.504012984646786	0.999557592897822
RR=0.25	n=100	br=0.05	guessed br=0.15	OR = RR	1	-0.0392139376315792	2.30168897878509
RR=0.25	n=100	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0170209940602463	1.52687672593955
RR=0.25	n=100	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0170209940602463	1.52687672593955
RR=0.25	n=100	br=0.05	guessed br=0.5	Grant	0.989933333333333	0.278217089409732	2.14401293972504
RR=0.25	n=100	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.42125512416508
RR=0.25	n=100	br=0.05	guessed br=0.5	metaumbrella (exp)	0.521518809163529	0.503422207268036	0.975335396021862
RR=0.25	n=100	br=0.05	guessed br=0.5	OR = RR	1	-0.0395976655580803	2.26951316074179
RR=0.25	n=100	br=0.15	guessed br=0.01	dipietrantonj (br)	1	0.018270314584984	1.32313222264538
RR=0.25	n=100	br=0.15	guessed br=0.01	dipietrantonj (random)	1	0.018270314584984	1.32313222264538
RR=0.25	n=100	br=0.15	guessed br=0.01	Grant	1	-0.119155760890372	1.49173133109384
RR=0.25	n=100	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	1.65510963419115
RR=0.25	n=100	br=0.15	guessed br=0.01	metaumbrella (exp)	0.724537654909438	0.370653202866673	0.878066431472387
RR=0.25	n=100	br=0.15	guessed br=0.01	OR = RR	1	-0.126245786035521	1.49641931490711
RR=0.25	n=100	br=0.15	guessed br=0.05	dipietrantonj (br)	1	0.0191068980821955	1.33412552076784
RR=0.25	n=100	br=0.15	guessed br=0.05	dipietrantonj (random)	1	0.0191068980821955	1.33412552076784
RR=0.25	n=100	br=0.15	guessed br=0.05	Grant	1	-0.0903727676964109	1.49013763374632
RR=0.25	n=100	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	1.66902773846854
RR=0.25	n=100	br=0.15	guessed br=0.05	metaumbrella (exp)	0.724036289859511	0.375014048543318	0.88160489901169
RR=0.25	n=100	br=0.15	guessed br=0.05	OR = RR	1	-0.126631676061935	1.50835465945493
RR=0.25	n=100	br=0.15	guessed br=0.15	dipietrantonj (br)	1	0.0188864776657011	1.32067318334095
RR=0.25	n=100	br=0.15	guessed br=0.15	dipietrantonj (random)	1	0.0188864776657011	1.32067318334095
RR=0.25	n=100	br=0.15	guessed br=0.15	Grant	1	-0.0132216220414297	1.45503195607653
RR=0.25	n=100	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.65239521638804
RR=0.25	n=100	br=0.15	guessed br=0.15	metaumbrella (exp)	0.722721192432639	0.376583207179838	0.873130786973375
RR=0.25	n=100	br=0.15	guessed br=0.15	OR = RR	1	-0.126867811641035	1.49483574586234
RR=0.25	n=100	br=0.15	guessed br=0.5	dipietrantonj (br)	1	0.0185895090518338	1.30557860760349
RR=0.25	n=100	br=0.15	guessed br=0.5	dipietrantonj (random)	1	0.0185895090518338	1.30557860760349
RR=0.25	n=100	br=0.15	guessed br=0.5	Grant	0.9982	0.329487893369816	1.44654025321141
RR=0.25	n=100	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.61983570786916
RR=0.25	n=100	br=0.15	guessed br=0.5	metaumbrella (exp)	0.724153705397987	0.3762590449882	0.864514489743798
RR=0.25	n=100	br=0.15	guessed br=0.5	OR = RR	1	-0.125993765616413	1.47624895428735
RR=0.25	n=100	br=0.5	guessed br=0.01	dipietrantonj (br)	1	0.00266585647799716	0.975910985000501
RR=0.25	n=100	br=0.5	guessed br=0.01	dipietrantonj (random)	1	0.00264869562444793	0.975948729896991
RR=0.25	n=100	br=0.5	guessed br=0.01	Grant	0.993633333333333	-0.559863663573445	0.95648226784929
RR=0.25	n=100	br=0.5	guessed br=0.01	metaumbrella (cases)	0.999060245007552	0.000705710161229617	1.01843462082973
RR=0.25	n=100	br=0.5	guessed br=0.01	metaumbrella (exp)	0.736298036583319	0.23029725132187	0.536829931939537
RR=0.25	n=100	br=0.5	guessed br=0.01	OR = RR	0.9933	-0.568354968104918	0.957015859825274
RR=0.25	n=100	br=0.5	guessed br=0.05	dipietrantonj (br)	1	0.00228818963237048	0.994151253143467
RR=0.25	n=100	br=0.5	guessed br=0.05	dipietrantonj (random)	1	0.00224564522455207	0.994054827514262
RR=0.25	n=100	br=0.5	guessed br=0.05	Grant	0.997233333333333	-0.525887427628674	0.968783133549852
RR=0.25	n=100	br=0.5	guessed br=0.05	metaumbrella (cases)	0.999530610876417	0.000422538900396432	1.03130202730695
RR=0.25	n=100	br=0.5	guessed br=0.05	metaumbrella (exp)	0.736840340642393	0.230009595091511	0.541068702524242
RR=0.25	n=100	br=0.5	guessed br=0.05	OR = RR	0.993533333333333	-0.569128510549885	0.971369055324833
RR=0.25	n=100	br=0.5	guessed br=0.15	dipietrantonj (br)	1	0.00231464048068737	0.980778563893241
RR=0.25	n=100	br=0.5	guessed br=0.15	dipietrantonj (random)	1	0.00226465927063523	0.980765532702731
RR=0.25	n=100	br=0.5	guessed br=0.15	Grant	0.999	-0.433235568567923	0.9507579911221
RR=0.25	n=100	br=0.5	guessed br=0.15	metaumbrella (cases)	0.999195225001677	0.000670421334994803	1.01810511716256
RR=0.25	n=100	br=0.5	guessed br=0.15	metaumbrella (exp)	0.73539668700959	0.230087964209465	0.5349025271762
RR=0.25	n=100	br=0.5	guessed br=0.15	OR = RR	0.9936	-0.569013356142538	0.958639567639694
RR=0.25	n=100	br=0.5	guessed br=0.5	dipietrantonj (br)	1	0.00271246598053783	0.970687243648756
RR=0.25	n=100	br=0.5	guessed br=0.5	dipietrantonj (random)	1	0.00268402919495066	0.970658078874953
RR=0.25	n=100	br=0.5	guessed br=0.5	Grant	1	-0.0165425199504129	0.925472061772265
RR=0.25	n=100	br=0.5	guessed br=0.5	metaumbrella (cases)	0.999328701372806	0.000618250096316166	1.01359939576867
RR=0.25	n=100	br=0.5	guessed br=0.5	metaumbrella (exp)	0.736615983620314	0.232080293404209	0.539628612299861
RR=0.25	n=100	br=0.5	guessed br=0.5	OR = RR	0.993633333333333	-0.568378730682	0.950878064086121
RR=0.25	n=300	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.0433895402784771	1.80965320507057
RR=0.25	n=300	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.0433895402784771	1.80965320507057
RR=0.25	n=300	br=0.01	guessed br=0.01	Grant	1	-0.0050421751219669	2.63850216820935
RR=0.25	n=300	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	2.84363480374054
RR=0.25	n=300	br=0.01	guessed br=0.01	metaumbrella (exp)	0.496861601783571	0.41465607608232	1.02132144848179
RR=0.25	n=300	br=0.01	guessed br=0.01	OR = RR	1	-0.00760719217005597	2.74210060883006
RR=0.25	n=300	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0444332355234936	1.82304186362493
RR=0.25	n=300	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0444332355234936	1.82304186362493
RR=0.25	n=300	br=0.01	guessed br=0.05	Grant	1	0.00660451989609131	2.50414173371135
RR=0.25	n=300	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	2.87730312959304
RR=0.25	n=300	br=0.01	guessed br=0.05	metaumbrella (exp)	0.499364894091799	0.41104363389607	1.04381506885193
RR=0.25	n=300	br=0.01	guessed br=0.05	OR = RR	1	-0.00762966235528784	2.79964976413182
RR=0.25	n=300	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0419481977703056	1.83441707948037
RR=0.25	n=300	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0419481977703056	1.83441707948037
RR=0.25	n=300	br=0.01	guessed br=0.15	Grant	0.9999	0.0407747476719925	2.36751436437745
RR=0.25	n=300	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	2.84124198680331
RR=0.25	n=300	br=0.01	guessed br=0.15	metaumbrella (exp)	0.503974235987392	0.411132318463902	1.04609866886682
RR=0.25	n=300	br=0.01	guessed br=0.15	OR = RR	1	-0.00758942081909448	2.79664940958321
RR=0.25	n=300	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0421180682820619	1.81884245714022
RR=0.25	n=300	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0421180682820619	1.81884245714022
RR=0.25	n=300	br=0.01	guessed br=0.5	Grant	0.9854	0.220015902845483	2.55217689126459
RR=0.25	n=300	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	2.84762219973056
RR=0.25	n=300	br=0.01	guessed br=0.5	metaumbrella (exp)	0.498247181743195	0.416190375199213	1.04213021060974
RR=0.25	n=300	br=0.01	guessed br=0.5	OR = RR	1	-0.00769616164321472	2.78206601215415
RR=0.25	n=300	br=0.05	guessed br=0.01	dipietrantonj (br)	1	0.00222228865009828	1.25532527050943
RR=0.25	n=300	br=0.05	guessed br=0.01	dipietrantonj (random)	1	0.00222228865009828	1.25532527050943
RR=0.25	n=300	br=0.05	guessed br=0.01	Grant	1	-0.032307929102356	1.52152678812173
RR=0.25	n=300	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.63798375680536
RR=0.25	n=300	br=0.05	guessed br=0.01	metaumbrella (exp)	0.728992185934682	0.314101101963801	0.869058045318956
RR=0.25	n=300	br=0.05	guessed br=0.01	OR = RR	1	-0.0391732267872091	1.52660727414806
RR=0.25	n=300	br=0.05	guessed br=0.05	dipietrantonj (br)	1	0.00226083931434853	1.25929892425952
RR=0.25	n=300	br=0.05	guessed br=0.05	dipietrantonj (random)	1	0.00226083931434853	1.25929892425952
RR=0.25	n=300	br=0.05	guessed br=0.05	Grant	1	-0.00422567564217532	1.50637978244213
RR=0.25	n=300	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	1.62266606319278
RR=0.25	n=300	br=0.05	guessed br=0.05	metaumbrella (exp)	0.731268413090214	0.312314241767524	0.868768848936089
RR=0.25	n=300	br=0.05	guessed br=0.05	OR = RR	1	-0.0391791515310475	1.52607693041332
RR=0.25	n=300	br=0.05	guessed br=0.15	dipietrantonj (br)	1	0.00203834533494385	1.2453822463686
RR=0.25	n=300	br=0.05	guessed br=0.15	dipietrantonj (random)	1	0.00203834533494385	1.2453822463686
RR=0.25	n=300	br=0.05	guessed br=0.15	Grant	1	0.0699285546011614	1.46365102963413
RR=0.25	n=300	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	1.60815458476283
RR=0.25	n=300	br=0.05	guessed br=0.15	metaumbrella (exp)	0.7306	0.307329474509098	0.864771755146534
RR=0.25	n=300	br=0.05	guessed br=0.15	OR = RR	1	-0.038977318207104	1.50268535805626
RR=0.25	n=300	br=0.05	guessed br=0.5	dipietrantonj (br)	1	0.00237575835548969	1.24722002359934
RR=0.25	n=300	br=0.05	guessed br=0.5	dipietrantonj (random)	1	0.00237575835548969	1.24722002359934
RR=0.25	n=300	br=0.05	guessed br=0.5	Grant	0.998166666666667	0.401779140772321	1.48381241755862
RR=0.25	n=300	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	1.61142712682062
RR=0.25	n=300	br=0.05	guessed br=0.5	metaumbrella (exp)	0.733750697822793	0.308756613092417	0.863980476884888
RR=0.25	n=300	br=0.05	guessed br=0.5	OR = RR	1	-0.0393495426367892	1.51021103081571
RR=0.25	n=300	br=0.15	guessed br=0.01	dipietrantonj (br)	1	0.00156911361153477	0.96401468509544
RR=0.25	n=300	br=0.15	guessed br=0.01	dipietrantonj (random)	1	0.00156911361153477	0.96401468509544
RR=0.25	n=300	br=0.15	guessed br=0.01	Grant	1	-0.117195360891106	0.977805888390421
RR=0.25	n=300	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	1.05016808512758
RR=0.25	n=300	br=0.15	guessed br=0.01	metaumbrella (exp)	0.733166914046687	0.35825759154503	0.404516899361456
RR=0.25	n=300	br=0.15	guessed br=0.01	OR = RR	1	-0.124867736612628	0.978499364969873
RR=0.25	n=300	br=0.15	guessed br=0.05	dipietrantonj (br)	1	0.00161297878469009	0.967826879235507
RR=0.25	n=300	br=0.15	guessed br=0.05	dipietrantonj (random)	1	0.00161297878469009	0.967826879235507
RR=0.25	n=300	br=0.15	guessed br=0.05	Grant	1	-0.0857531764187573	0.98017876325578
RR=0.25	n=300	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	1.05938549464959
RR=0.25	n=300	br=0.15	guessed br=0.05	metaumbrella (exp)	0.73159866356181	0.361112453428874	0.404047535477747
RR=0.25	n=300	br=0.15	guessed br=0.05	OR = RR	1	-0.124762602289296	0.983582183188224
RR=0.25	n=300	br=0.15	guessed br=0.15	dipietrantonj (br)	1	0.00148296502188471	0.977887666497106
RR=0.25	n=300	br=0.15	guessed br=0.15	dipietrantonj (random)	1	0.00148296502188471	0.977887666497106
RR=0.25	n=300	br=0.15	guessed br=0.15	Grant	1	-0.00260973940105893	0.981641876311882
RR=0.25	n=300	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.05971028444304
RR=0.25	n=300	br=0.15	guessed br=0.15	metaumbrella (exp)	0.731079122138691	0.363360226359608	0.406678346335238
RR=0.25	n=300	br=0.15	guessed br=0.15	OR = RR	1	-0.12470243130711	0.991715950255634
RR=0.25	n=300	br=0.15	guessed br=0.5	dipietrantonj (br)	1	0.00148857394566055	0.971966892935043
RR=0.25	n=300	br=0.15	guessed br=0.5	dipietrantonj (random)	1	0.00148857394566055	0.971966892935043
RR=0.25	n=300	br=0.15	guessed br=0.5	Grant	1	0.362223417894236	0.961882094732978
RR=0.25	n=300	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.05380580499626
RR=0.25	n=300	br=0.15	guessed br=0.5	metaumbrella (exp)	0.732461315443482	0.360296847303197	0.405084909944846
RR=0.25	n=300	br=0.15	guessed br=0.5	OR = RR	1	-0.124955591563177	0.98550527276876
RR=0.25	n=300	br=0.5	guessed br=0.01	dipietrantonj (br)	1	0	0.973637408441718
RR=0.25	n=300	br=0.5	guessed br=0.01	dipietrantonj (random)	1	0	0.973637408441718
RR=0.25	n=300	br=0.5	guessed br=0.01	Grant	0.754333333333333	-0.55467378645705	0.975783036793682
RR=0.25	n=300	br=0.5	guessed br=0.01	metaumbrella (cases)	1	0	0.973509912148214
RR=0.25	n=300	br=0.5	guessed br=0.01	metaumbrella (exp)	0.7343	0.222047713552264	0.265326496658741
RR=0.25	n=300	br=0.5	guessed br=0.01	OR = RR	0.7262	-0.563248282102714	0.975978650743028
RR=0.25	n=300	br=0.5	guessed br=0.05	dipietrantonj (br)	1	0	0.967566726406725
RR=0.25	n=300	br=0.5	guessed br=0.05	dipietrantonj (random)	1	0	0.967566726406725
RR=0.25	n=300	br=0.5	guessed br=0.05	Grant	0.8329	-0.519480860421647	0.975184541844126
RR=0.25	n=300	br=0.5	guessed br=0.05	metaumbrella (cases)	0.999966666666667	1.38628681365473e-05	0.967088367174202
RR=0.25	n=300	br=0.5	guessed br=0.05	metaumbrella (exp)	0.737033333333333	0.220203611804001	0.267385701808316
RR=0.25	n=300	br=0.5	guessed br=0.05	OR = RR	0.725866666666667	-0.563107877163094	0.97616915607518
RR=0.25	n=300	br=0.5	guessed br=0.15	dipietrantonj (br)	1	0	0.962957724605018
RR=0.25	n=300	br=0.5	guessed br=0.15	dipietrantonj (random)	1	0	0.962957724605018
RR=0.25	n=300	br=0.5	guessed br=0.15	Grant	0.962566666666667	-0.425772826758297	0.961156198034765
RR=0.25	n=300	br=0.5	guessed br=0.15	metaumbrella (cases)	1	0	0.962833933525526
RR=0.25	n=300	br=0.5	guessed br=0.15	metaumbrella (exp)	0.7379	0.219634298377922	0.26717586916025
RR=0.25	n=300	br=0.5	guessed br=0.15	OR = RR	0.727866666666667	-0.562830079178176	0.964215991245663
RR=0.25	n=300	br=0.5	guessed br=0.5	dipietrantonj (br)	1	0	0.968979001398256
RR=0.25	n=300	br=0.5	guessed br=0.5	dipietrantonj (random)	1	0	0.968979001398256
RR=0.25	n=300	br=0.5	guessed br=0.5	Grant	1	-0.00536152674052954	0.963703698155311
RR=0.25	n=300	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0	0.96910693413816
RR=0.25	n=300	br=0.5	guessed br=0.5	metaumbrella (exp)	0.7353	0.221238490984557	0.265336583510818
RR=0.25	n=300	br=0.5	guessed br=0.5	OR = RR	0.727733333333333	-0.562765816644416	0.974314136884266
RR=0.5	n=25	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.00687521390084686	6.9712891460626
RR=0.5	n=25	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.00687521390084686	6.9712891460626
RR=0.5	n=25	br=0.01	guessed br=0.01	Grant	1	-0.00735879328402775	6.0016605455203
RR=0.5	n=25	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.60508410762498
