"rho","n","p_exp","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.75,25,0.3,"viechtbauer","fisherz_biserial",1000,998,998,998,0.002,-0.263829947906776,0.00734347771056685,0.231988817738746,0.00519522635778619,0.204124145231932,0.879887863654731,0.0197044696624262,0.351242261556646,0.696392785571142,0.0145551908588477,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.00018697539393225,0.00477444751852042,0.150981287274635,0.00337773350594597,0.142857142857143,0.94619105079748,0.0211680617710683,0.150905893582049,0.925,0.00832916562447884,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0165959962082432,0.00456879646151797,0.144478029841146,0.00323224348577593,0.142857142857143,0.988781083284528,0.0221208803775831,0.145356301190614,0.952,0.00675988165576884,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0593368945792664,0.00449631960366457,0.142186110356456,0.0031809689644355,0.142857142857143,1.00471939557953,0.0224774502044725,0.154005000394893,0.93,0.00806845710157772,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.125683445166779,0.00492952096195777,0.155885140133308,0.00348744185727854,0.142857142857143,0.916425662734601,0.0205021544232618,0.200180431427394,0.846,0.0114142016803629,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.279600664855705,0.00512628409520291,0.162107336739366,0.00362664402157482,0.142857142857143,0.88125032296858,0.0197152163473226,0.323154826087833,0.466,0.0157747900144503,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.000374342666343184,0.00322052694787098,0.101842004212226,0.00227839592673893,0.100503781525921,0.986859815881897,0.0220778980358844,0.101791758804792,0.951,0.00682634602111555,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0217653471980081,0.00336182776536245,0.106310328397395,0.00237836068785676,0.100503781525921,0.945381159488398,0.0211499429891965,0.10846342414237,0.943,0.00733150734842434,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0589975932487878,0.00333706440842516,0.105527242293059,0.0023608415885008,0.100503781525921,0.952396550331647,0.0213068903906678,0.120853543085262,0.901,0.00944452222190196,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.1380120542133,0.00342353804069084,0.108261778648133,0.00242201827626449,0.100503781525921,0.928340387354744,0.0207687090757623,0.175374511293734,0.706,0.0144070815920505,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.28298129104533,0.00343011354188479,0.108469714253433,0.00242667018428422,0.100503781525921,0.926560765995014,0.0207288956207099,0.30303848652109,0.207,0.0128121426779442,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.000184707507954809,0.00183620621652575,0.0580659389798169,0.00129904355159974,0.057831493196624,0.995962421562246,0.0222815403332375,0.058037192671611,0.955,0.00655553201502365,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.020929498896667,0.00189502002487462,0.0599257949023272,0.00134065200374035,0.057831493196624,0.965051749265626,0.0215900108371504,0.0634472514601436,0.924,0.00837997613361756,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.058170147275655,0.00186919538020747,0.0591091479332001,0.00132238208513029,0.057831493196624,0.978384822294851,0.0218882965937562,0.0829105753935584,0.821,0.0121226647235664,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.141705406037349,0.00188774476751268,0.059695731064051,0.00133550504580219,0.057831493196624,0.968771001976227,0.0216732174697367,0.153754475795582,0.309,0.0146122893483533,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.3,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.288510392915476,0.00199788022198498,0.0631785199367535,0.0014134215405004,0.057831493196624,0.915366381715142,0.0204784563275823,0.295340110171747,0.006,0.00244213021765835,0.226695287675112,"01b_smd_to_cor_z",1000
0,25,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.00310015697528932,0.00657585362181617,0.207946750048066,0.00465215734856122,0.204124145231932,0.981617386108458,0.0219606150863352,0.207865870161431,0.937,0.00768316341099159,0.800151946059218,"01b_smd_to_cor_z",1000
0.1,25,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0175776875980309,0.00668520923475855,0.211404878166283,0.0047295221361028,0.204124145231932,0.965560241572928,0.0216013867601862,0.212029020634635,0.942,0.00739161687318817,0.800151946059218,"01b_smd_to_cor_z",1000
0.25,25,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0375653543297003,0.00670498749007272,0.212030321515654,0.00474351447247359,0.204124145231932,0.962712048789971,0.0215376673657629,0.215227916940869,0.936,0.0077397674383666,0.800151946059218,"01b_smd_to_cor_z",1000
0.5,25,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0930969302908945,0.00677741265699223,0.214320606389489,0.00479475242451491,0.204124145231932,0.952424261346911,0.0213075103378575,0.233568892257559,0.92,0.00857904423581089,0.800151946059218,"01b_smd_to_cor_z",1000
0.75,25,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.206049895971403,0.00734967548657003,0.232417146006676,0.00519960582926474,0.204124145231932,0.878266292909683,0.0196484580192236,0.310516137516163,0.787,0.0129472390879291,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.00917052310870859,0.00457117891245448,0.144553369554876,0.00323392897594485,0.142857142857143,0.988265740861274,0.0221093512046539,0.144771818621948,0.945,0.00720936890441875,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0197680826839447,0.00469693441397761,0.148530107685975,0.0033228960385011,0.142857142857143,0.961805960305196,0.0215173964733257,0.149766180392361,0.944,0.00727076337120113,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0514211760720261,0.00446637920235317,0.141239311734421,0.00315978731016059,0.142857142857143,1.01145453842032,0.0226281279344836,0.150242244341144,0.941,0.00745110730026082,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.110340659991525,0.00470078132046177,0.148651757550331,0.00332561757327038,0.142857142857143,0.961018861877728,0.0214997876108043,0.185068389859384,0.869,0.0106695360723885,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.232887203578188,0.00478440356346789,0.151296125059845,0.00338477701547777,0.142857142857143,0.94422208632664,0.0211240123568315,0.277676208075403,0.606,0.0154519901630826,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.00287657474108281,0.00322576541097716,0.102007658960769,0.00228210193299092,0.100503781525921,0.98525721058429,0.0220420447608975,0.101997213718861,0.953,0.00669260786241059,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0164650679475486,0.00321063030045476,0.101529044741878,0.00227139443862023,0.100503781525921,0.989901774230584,0.0221459523280654,0.102805336640611,0.943,0.00733150734842434,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0495975449391991,0.00325295171619719,0.102867365417368,0.00230133517279267,0.100503781525921,0.977022995759087,0.0218578299895686,0.114153535368109,0.919,0.00862780389206894,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.115323204724616,0.00323935604648085,0.102437432591177,0.00229171677213824,0.100503781525921,0.981123589137837,0.0219495679254392,0.154215354994994,0.774,0.0132258837133857,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.238086361836762,0.00317304877147212,0.10034061244651,0.00224480698757863,0.100503781525921,1.00162615191828,0.0224082485640225,0.25834721976499,0.345,0.0150324648677454,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.00168058756417348,0.0018646175862978,0.0589643853790663,0.00131914347630445,0.057831493196624,0.980786839798987,0.0219420342135106,0.0589588527614706,0.943,0.00733150734842434,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0208945435802444,0.00179715364344215,0.0568309881854731,0.0012714153948159,0.057831493196624,1.01760492018695,0.0227657234666352,0.060523659905412,0.943,0.00733150734842434,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0544806538881298,0.00184689896285518,0.0584040733082508,0.00130660824833321,0.057831493196624,0.990196229831356,0.0221525398500471,0.0798483962975758,0.858,0.0110379345894058,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.116604807980093,0.00182473438994291,0.0577031679705745,0.00129092768628277,0.057831493196624,1.0022238852833,0.0224216209762671,0.130088459066594,0.481,0.0157999683543987,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.5,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.247701971350746,0.00186303490830496,0.0589143367064662,0.00131802379398209,0.057831493196624,0.98162003392761,0.021960674322997,0.254604977919794,0.013,0.00358203852575597,0.226695287675112,"01b_smd_to_cor_z",1000
0,25,0.7,"viechtbauer","fisherz_biserial",1000,997,997,997,0.003,-0.00361467505904968,0.00688687041088335,0.217455046168471,0.00487219681038259,0.204124145231932,0.938695830832957,0.0210319829936735,0.217376019827068,0.932798395185557,0.00792932352976759,0.800151946059218,"01b_smd_to_cor_z",1000
0.1,25,0.7,"viechtbauer","fisherz_biserial",1000,999,999,999,0.001,-0.0221226384481141,0.00693931840711875,0.219330768054602,0.00490929682320263,0.204124145231932,0.930668082013532,0.0208312125973484,0.220334388617329,0.930930930930931,0.00802264891807337,0.800151946059218,"01b_smd_to_cor_z",1000
0.25,25,0.7,"viechtbauer","fisherz_biserial",1000,998,998,998,0.002,-0.0458037116797685,0.00707326148864684,0.22345237978281,0.00500405883556437,0.204124145231932,0.913501773533741,0.020457229525138,0.227988848425,0.906813627254509,0.0092017398742551,0.800151946059218,"01b_smd_to_cor_z",1000
0.5,25,0.7,"viechtbauer","fisherz_biserial",1000,998,998,998,0.002,-0.119878080363733,0.00717316457963959,0.226608432116775,0.00507473640714643,0.204124145231932,0.900779125141925,0.0201723147654083,0.256262914539014,0.882765531062124,0.0101832187504231,0.800151946059218,"01b_smd_to_cor_z",1000
0.75,25,0.7,"viechtbauer","fisherz_biserial",1000,998,998,998,0.002,-0.262926889468115,0.00736144665288363,0.232556477075151,0.00520793868924889,0.204124145231932,0.87774009908986,0.0196563719860533,0.350939985379495,0.721442885771543,0.0141903410776828,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.00319655599504087,0.00467898150527677,0.147962386864778,0.00331019506294052,0.142857142857143,0.965496339199365,0.0215999571446876,0.147922929355204,0.942,0.00739161687318817,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0283073852407014,0.00467075834112313,0.147702347581788,0.00330437749829478,0.142857142857143,0.967196156296961,0.0216379852292812,0.150317914956453,0.929,0.00812151463706124,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0593235268468062,0.0046993044548098,0.148605054957748,0.00332457274901018,0.142857142857143,0.961320884392262,0.0215065444187856,0.159939550250024,0.914,0.00886588969026797,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.129311263402455,0.00484975241526904,0.153362637201529,0.00343100875337993,0.142857142857143,0.931498997825778,0.0208393730938855,0.20054421266558,0.839,0.0116223491601311,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.275967239957836,0.004933315657979,0.156005138957859,0.0034901264552024,0.142857142857143,0.915720750043578,0.0204863842092292,0.316971896716137,0.489,0.0158075614817719,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.000670444349496891,0.00313323162740416,0.0990814837947321,0.00221663792694749,0.100503781525921,1.01435482874011,0.0226930128481503,0.0990342000834084,0.95,0.00689202437604511,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0235288498504241,0.00342849237790711,0.108418448547132,0.00242552327464393,0.100503781525921,0.926998890619891,0.0207386972872074,0.110889188835817,0.92,0.00857904423581089,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0600508097098325,0.00314747162404019,0.0995317920271619,0.00222671216351109,0.100503781525921,1.0097656183915,0.0225903436376796,0.116201423370459,0.91,0.00904986187739901,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.139064834340483,0.0032773482624776,0.103638851950246,0.00231859476806124,0.100503781525921,0.969750046769821,0.0216951205311216,0.173405013687833,0.714,0.0142899965010493,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.288229696146007,0.00342481011138304,0.108302005055454,0.00242291821615958,0.100503781525921,0.92799557565403,0.0207609949937342,0.307886265876138,0.184,0.0122533260790693,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,0.00211227694975069,0.00180123561510026,0.0569600714633121,0.00127430322893418,0.057831493196624,1.01529881741587,0.0227141316386765,0.0569707557021756,0.955,0.00655553201502365,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0220833067660928,0.00193145525091063,0.061077977915696,0.00136642849061159,0.057831493196624,0.946846886065007,0.0211827340314358,0.0649188824966153,0.916,0.00877177291087725,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.0626712537715662,0.00185335585650898,0.0586082582138057,0.00131117624619143,0.057831493196624,0.986746492032778,0.0220753627696332,0.0857856576137603,0.808,0.0124553602918583,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.143403332575093,0.00187410922678255,0.0592645374056989,0.00132585843797643,0.057831493196624,0.975819532695161,0.0218309062721492,0.155155692458125,0.308,0.0145991780590552,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.7,"viechtbauer","fisherz_biserial",1000,1000,1000,1000,0,-0.288405060416245,0.00189467476770278,0.0599148769119121,0.00134040774789443,0.057831493196624,0.965227605852364,0.021593945077585,0.294556754389697,0.002,0.00141279864099595,0.226695287675112,"01b_smd_to_cor_z",1000
0,25,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,-0.00215855102389795,0.00638534562375977,0.201720334764243,0.00451738497692952,0.198104550454023,0.982075261205343,0.021992884536743,0.201630801618171,0.944889779559118,0.00722339524888972,0.776493164822241,"01b_smd_to_cor_z",1000
0.1,25,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,999,999,999,0.001,-0.0128262363277169,0.00659530606496943,0.208457583283823,0.00466592152329946,0.197821417587757,0.948976834862447,0.0212410187681616,0.208747642632859,0.925925925925926,0.0082858772248645,0.775358727672919,"01b_smd_to_cor_z",1000
0.25,25,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,0.00284982507808571,0.00653320688179475,0.206391440171364,0.00462199109617101,0.196421798982181,0.951695471571373,0.0213125505215573,0.206307695655846,0.928857715430862,0.00813716700634812,0.769779954537448,"01b_smd_to_cor_z",1000
0.5,25,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0118816680156453,0.00615380330533588,0.19460034717534,0.00435357337844936,0.19137768576707,0.983439590653112,0.0220013812068013,0.194865594347684,0.941,0.00745110730026082,0.749781912990074,"01b_smd_to_cor_z",1000
0.75,25,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,-0.0086022861742174,0.00609185245681882,0.192448551625982,0.0043097499167008,0.183330148573039,0.952619009205825,0.021333232497127,0.192544368092151,0.939879759519038,0.00752456212918367,0.718032993165079,"01b_smd_to_cor_z",1000
0,50,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000217900993239973,0.00464412606112154,0.146860160940904,0.00328553620950646,0.140689747504135,0.957984429560496,0.0214319016900093,0.146786874227771,0.925,0.00832916562447884,0.551478746742297,"01b_smd_to_cor_z",1000
0.1,50,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00545318147967796,0.00444170852820226,0.140459156517134,0.00314233378022429,0.14052688328331,1.00048218121093,0.0223826558017817,0.140494779487017,0.954,0.00662449998113065,0.550838504358138,"01b_smd_to_cor_z",1000
0.25,50,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00188035358292064,0.00432220805214526,0.136680219658988,0.0030577919017371,0.139611507948835,1.02144632410717,0.0228516628500212,0.136624802628147,0.95,0.00689202437604511,0.547218059425171,"01b_smd_to_cor_z",1000
0.5,50,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0048570058365432,0.00451524142004985,0.142784470728906,0.00319435540400783,0.135771385758149,0.950883419359574,0.0212730388235265,0.142795686846448,0.939,0.00756828910652864,0.53205550046871,"01b_smd_to_cor_z",1000
0.75,50,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00707999087106686,0.0042107601451728,0.133155927394073,0.0029789468986057,0.129653409562741,0.97369611777802,0.0217834015128369,0.133277517871207,0.949,0.00695693898205238,0.508011153245865,"01b_smd_to_cor_z",1000
0,100,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000378292169555481,0.00317851757769821,0.100513551284075,0.00224867595251242,0.0997519412516169,0.992422812419531,0.02220235266293,0.100463994160646,0.951,0.00682634602111555,0.391018342468484,"01b_smd_to_cor_z",1000
0.1,100,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00144555439308955,0.00330899120967078,0.104639489800354,0.00234098090646714,0.0995885370078073,0.951729955849516,0.021291977426566,0.104597146377691,0.945,0.00720936890441875,0.390374139091695,"01b_smd_to_cor_z",1000
0.25,100,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000975180189608434,0.00325310951186203,0.102872355354426,0.00230144680700839,0.0988613605859441,0.961009984123894,0.0214995889988628,0.102825530638423,0.941,0.00745110730026082,0.387510894767172,"01b_smd_to_cor_z",1000
0.5,100,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00103691560613247,0.00318634212151438,0.100760985085185,0.00225421150897505,0.0962249241675569,0.954981971307716,0.02136473108878,0.100715929887956,0.935,0.0077958322198467,0.377138166898022,"01b_smd_to_cor_z",1000
0.75,100,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000678009202891783,0.00289110276089039,0.0914246967401479,0.0020453412937752,0.0915536476911607,1.00141046080119,0.0224034231507129,0.091381488253,0.944,0.00727076337120113,0.358807823273848,"01b_smd_to_cor_z",1000
0,300,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000184878374549803,0.0018282043497526,0.0578128977344531,0.00129338254613158,0.0576871152214517,0.997824317445925,0.0223231944231211,0.0577842798114093,0.954,0.00662449998113065,0.226129193462157,"01b_smd_to_cor_z",1000
0.1,300,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00297916921873856,0.00188265562121942,0.0595347981277261,0.00133190467531226,0.057595668672428,0.967428638102746,0.0216431862816705,0.0595795539187301,0.939,0.00756828910652864,0.225770090397199,"01b_smd_to_cor_z",1000
0.25,300,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0035457646123545,0.00183785150052227,0.058117967428085,0.00130020752520302,0.0571524373871798,0.983386720430305,0.0220001984011287,0.058197017849029,0.944,0.00727076337120113,0.224030020703736,"01b_smd_to_cor_z",1000
0.5,300,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00071549161229592,0.00177969316404652,0.0562788393461867,0.00125906279358702,0.0556029080708121,0.987989601718387,0.0221031734560596,0.0562552431213572,0.942,0.00739161687318817,0.217948947209388,"01b_smd_to_cor_z",1000
0.75,300,0.3,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000595766241475573,0.00169931965792684,0.05373720591747,0.00120220170472643,0.0528467874988533,0.983430131816227,0.0220011695949462,0.0537136346743659,0.943,0.00733150734842434,0.207140018550636,"01b_smd_to_cor_z",1000
0,25,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00288963596908746,0.00624331917396925,0.197431087491439,0.00441690232857896,0.198178743917595,1.00378692350661,0.0224565890618706,0.197353503312654,0.936,0.0077397674383666,0.776788067634774,"01b_smd_to_cor_z",1000
0.1,25,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00155244340523828,0.00633042985478102,0.20018576909037,0.00447852970308927,0.197869240634817,0.988428106223141,0.0221129836211797,0.200091673701539,0.937,0.00768316341099159,0.775552440020194,"01b_smd_to_cor_z",1000
0.25,25,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00361018341980245,0.00627545056812839,0.198447171390834,0.00443963402396844,0.19635491946157,0.989456882077985,0.0221359992593276,0.198380775221579,0.943,0.00733150734842434,0.76952613906505,"01b_smd_to_cor_z",1000
0.5,25,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00256579406885549,0.0060565916969107,0.19152624619902,0.00428479999562948,0.190958142986788,0.997033810125212,0.0223055092972882,0.191447653365896,0.94,0.00750999334220744,0.74813824390625,"01b_smd_to_cor_z",1000
0.75,25,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00138446229524814,0.00610276336364481,0.19298632250148,0.0043174646306785,0.181201631264251,0.93893509610175,0.0210057325067217,0.192894773614579,0.936,0.0077397674383666,0.709662872618224,"01b_smd_to_cor_z",1000
0,50,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00894890557377307,0.00445723031456384,0.140949998499705,0.00315331483251616,0.140740342209728,0.998512548476702,0.0223385914372442,0.141163444580947,0.944,0.00727076337120113,0.551680742016614,"01b_smd_to_cor_z",1000
0.1,50,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00148631229647526,0.00457041936129615,0.144529350438279,0.00323339162342668,0.140508064813447,0.972176685132558,0.0217494089654871,0.144464713785807,0.942,0.00739161687318817,0.550761823231917,"01b_smd_to_cor_z",1000
0.25,50,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00395801543838233,0.00431311192932104,0.136392574998977,0.00305135675322654,0.139507417483618,1.02283733175845,0.022882782290288,0.136381807681769,0.957,0.00641490451994416,0.546810929630538,"01b_smd_to_cor_z",1000
0.5,50,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00163527248289859,0.00434563483792894,0.137421039672321,0.00307436542966283,0.135407182779877,0.985345352522099,0.0220440166607401,0.137362046135643,0.949,0.00695693898205238,0.530634515088983,"01b_smd_to_cor_z",1000
0.75,50,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00421640006118824,0.00395617186373836,0.125105139044865,0.00279883572027846,0.128280843120394,1.02538428157127,0.0229397623165948,0.12511363854151,0.958,0.00634318531969546,0.50264846987381,"01b_smd_to_cor_z",1000
0,100,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00284749484980308,0.00318477948404068,0.100711570149444,0.00225310600453038,0.0997512545411143,0.990464694305679,0.0221585459019655,0.100701468551974,0.953,0.00669260786241059,0.391015321924988,"01b_smd_to_cor_z",1000
0.1,100,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0027913363590151,0.00316253155060775,0.100008028720645,0.00223736646819597,0.0995914876895723,0.995834924091578,0.0222786879765887,0.0999969787616106,0.946,0.00714730718522718,0.390385366955051,"01b_smd_to_cor_z",1000
0.25,100,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000312897834609079,0.00317872963033442,0.100520256977218,0.00224882597139766,0.0987838349073862,0.982725650311205,0.0219854090273502,0.100470471511575,0.952,0.00675988165576884,0.387206799346558,"01b_smd_to_cor_z",1000
0.5,100,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000782130203982955,0.00304029021711592,0.0961424183401415,0.00215088554106353,0.0958458361724008,0.996915178826775,0.0223028552934787,0.096097518008232,0.952,0.00675988165576884,0.37565353400666,"01b_smd_to_cor_z",1000
0.75,100,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000629340997558257,0.00267516054141474,0.0845960041747977,0.00189257068162755,0.0906009659336918,1.07098398816197,0.0239599129564058,0.084556037682186,0.965,0.00581162627841812,0.355081480179033,"01b_smd_to_cor_z",1000
0,300,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00167207981412684,0.00185682098351987,0.0587178351511676,0.0013136276870255,0.0576855788197608,0.982420054677607,0.021978572282019,0.0587122834812245,0.943,0.00733150734842434,0.226123157573682,"01b_smd_to_cor_z",1000
