"delta","n","r_cov","r_cov_guess","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.8,100,0.3,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00595507082802237,0.00885905694015692,0.280147978520179,0.00626743373799288,0.286480736638403,1.0226050466317,0.0228775856379761,0.280071187107207,0.955,0.00655553201502365,1.13690677152906,"07a_ancova_to_smd_d",1000
0,300,0.3,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.0015390123209803,0.00513006608423505,0.16222693373364,0.00362931962980456,0.161825874212652,0.997527787083454,0.0223165604848435,0.162153103607406,0.953,0.00669260786241059,0.636932092822616,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.000261280655508297,0.00518247278551798,0.163884179140741,0.00366639530613627,0.162290629098061,0.99027636437492,0.0221543326095186,0.163802424939446,0.957,0.00641490451994416,0.638758231272355,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.00968994185536966,0.00535624435695696,0.169379318724079,0.00378933184632307,0.165022852771297,0.974279823619559,0.0217964601031706,0.169571693483854,0.945,0.00720936890441875,0.649493018745835,"07a_ancova_to_smd_d",1000
0,100,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.00548915864265704,0.00918342476136654,0.290405389667065,0.00649691119139464,0.280807368098879,0.966949574940086,0.0216324687435889,0.290312049215903,0.944,0.00727076337120113,1.11449808598271,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00736993823857491,0.00862606780138636,0.272780215034219,0.00610260310209332,0.281558923010843,1.0321823486191,0.0230918477786914,0.272743382427587,0.961,0.00612200947402077,1.11746916208664,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.0144021827223084,0.009216932953384,0.29146501173756,0.006520616917023,0.286656522045469,0.983502343339856,0.0220027851016576,0.291675031638424,0.956,0.00648567652600714,1.13759130601708,"07a_ancova_to_smd_d",1000
0,300,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.0119698656497221,0.00514867394523663,0.162815365965128,0.00364248395831276,0.161827583773794,0.993933114448513,0.0222361409413284,0.163173564754333,0.95,0.00689202437604511,0.636938814141884,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00351355836602818,0.00518399501768529,0.163932316348504,0.00366747222541864,0.162302402531278,0.990057397750906,0.0221494339169987,0.163887997215885,0.948,0.00702111102319284,0.638804355980397,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00721959025455418,0.00540769780027356,0.171006419467468,0.00382573313020201,0.165162000921309,0.965823396780314,0.0216072740338828,0.171073302379501,0.943,0.00733150734842434,0.650039807792984,"07a_ancova_to_smd_d",1000
0,100,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.0032177235289424,0.00917314395244015,0.290080281943101,0.00648963792414347,0.280805513540518,0.968026891243844,0.0216565703222771,0.289953060247561,0.948,0.00702111102319284,1.11449144096512,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,-7.66325864385679e-05,0.00946040725236266,0.299164345102414,0.0066928653906541,0.281652608209118,0.941464492076084,0.021062319820862,0.299014735335449,0.94,0.00750999334220744,1.11783535475087,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00480599440915578,0.00883668674437914,0.279440570816562,0.00625160770586663,0.286461133000853,1.0251236324195,0.0229339311080448,0.279342161457823,0.96,0.00619677335393187,1.13683118132466,"07a_ancova_to_smd_d",1000
0,300,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00260333542813081,0.004876254396863,0.154200703444977,0.00344975786117861,0.161812831002598,1.04936506376145,0.0234762572224515,0.154145568996758,0.955,0.00655553201502365,0.636880823641067,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,-0.00499275801711004,0.00513003762464162,0.162226033762275,0.00362929949576351,0.1622734048418,1.000292006643,0.0223784012413545,0.16222175062804,0.954,0.00662449998113065,0.638690645403159,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.5,0.15,"crude_means_sd","population",1000,1000,0,0.00282494190881878,0.0051321203805312,0.162291896286486,0.00363077296349473,0.165111652718675,1.01737459784937,0.0227605707255845,0.162235326724643,0.957,0.00641490451994416,0.649844315526876,"07a_ancova_to_smd_d",1000
0,100,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00972711312741071,0.00891064880867817,0.28177945665289,0.00630393295225015,0.280764041403659,0.996396418456859,0.0222912496546963,0.281806457092806,0.951,0.00682634602111555,1.11432670093958,"07a_ancova_to_smd_d",1000
0.3,100,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00421412509679332,0.00890236420043914,0.281517474337314,0.00629807191833491,0.281584743727188,1.00023895280402,0.0223772143278451,0.281408235699019,0.954,0.00662449998113065,1.11756641400246,"07a_ancova_to_smd_d",1000
0.8,100,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00299656216540825,0.00940716587085713,0.297480704789099,0.00665519921095132,0.286442797646198,0.962895384590653,0.0215417689301885,0.297347026783367,0.941,0.00745110730026082,1.1367403063781,"07a_ancova_to_smd_d",1000
0,300,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00587777973038778,0.00531889260297726,0.168198152552298,0.00376290695204291,0.161836189741366,0.96217578662789,0.0215256701791875,0.168216753618786,0.943,0.00733150734842434,0.636972628348457,"07a_ancova_to_smd_d",1000
0.3,300,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00153246754841702,0.0053277618035962,0.168478621302106,0.00376918156203397,0.162294557510522,0.963294667633257,0.0215507016379147,0.168401333862917,0.947,0.00708456067798138,0.638773572776225,"07a_ancova_to_smd_d",1000
0.8,300,0,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.0086010935905909,0.00507841626875408,0.160593623157167,0.00359277942035639,0.165155859517844,1.02840857732074,0.0230074214634284,0.160743585557563,0.957,0.00641490451994416,0.650017444645083,"07a_ancova_to_smd_d",1000
0,100,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.0127271827702855,0.00908260083750706,0.287217057246752,0.00642558223773035,0.280792161885982,0.977630522983702,0.0218714215087522,0.287355399317254,0.95,0.00689202437604511,1.11443836655806,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00233006283366003,0.00913976301339072,0.289024683964787,0.00646602222497622,0.281612585916982,0.97435479231003,0.021798137292856,0.288889532288404,0.947,0.00708456067798138,1.11767861087197,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00206542560749891,0.00923539863464777,0.292048947850962,0.0065336806589686,0.286485521031271,0.980950361709469,0.0219456925041899,0.291910193956726,0.952,0.00675988165576884,1.13691169550513,"07a_ancova_to_smd_d",1000
0,300,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00808029097832729,0.00513899660369126,0.16250934155534,0.00363563762045703,0.161826670019257,0.995799185883409,0.0222778884460949,0.162628927036219,0.947,0.00708456067798138,0.636935247770126,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00442330005465744,0.00517893967751924,0.163772452455787,0.00366389577143175,0.162277718177418,0.990873103162616,0.02216768277121,0.163750298780104,0.951,0.00682634602111555,0.638707520926449,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00647177440601281,0.0050356655805193,0.15924172769355,0.00356253499280896,0.165136326523615,1.03701667217156,0.023200000629528,0.159293608707161,0.958,0.00634318531969546,0.6499415794416,"07a_ancova_to_smd_d",1000
0,100,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.0143260853152811,0.0087379188077728,0.27631725442185,0.00618173328217797,0.280737908202566,1.01599847172036,0.0227297842127772,0.276550376218509,0.955,0.00655553201502365,1.11422386145295,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00211046248346964,0.00908723198587437,0.287363507016981,0.00642885859273281,0.281602915900438,0.979953644161915,0.0219233940702773,0.287227542954758,0.958,0.00634318531969546,1.11763982028227,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.0161287440748912,0.00918769251316878,0.290540347828899,0.00649993045764515,0.286676384768017,0.986700769480878,0.0220743398707143,0.290842597306953,0.943,0.00733150734842434,1.13767740835585,"07a_ancova_to_smd_d",1000
0,300,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.000910296017938252,0.00520822392342114,0.164698501621892,0.00368461322160698,0.161830023014287,0.982583456562404,0.0219822278874995,0.164618648636478,0.946,0.00714730718522718,0.636948408136521,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00639300807017309,0.00503597364505236,0.159251469549458,0.00356275293632835,0.162303660128791,1.01916585503398,0.0228006444957812,0.159300157172846,0.959,0.00627048642451286,0.638809577446842,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.0052820435581614,0.00541866253666331,0.171353154876817,0.00383349024918674,0.165061522277188,0.963282656778908,0.0215504329326606,0.171348889015081,0.941,0.00745110730026082,0.649644349907159,"07a_ancova_to_smd_d",1000
0,100,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.0126145176403483,0.00873256439977518,0.276147933173908,0.00617794524948353,0.280736665392806,1.01661693486588,0.0227436203889452,0.276297935878145,0.96,0.00619677335393187,1.11421985686625,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.000703489223032451,0.00895072086018832,0.283046646185766,0.00633228234985329,0.281573546225031,0.994795557620673,0.0222554354065709,0.282905962132615,0.951,0.00682634602111555,1.1175241505139,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,0.00735731409823891,0.00913442196060829,0.28885578504583,0.00646224364057032,0.286543666561676,0.991995595712968,0.0221927950269467,0.288805050095438,0.951,0.00682634602111555,1.13714783339625,"07a_ancova_to_smd_d",1000
0,300,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00265567153112846,0.00532487532541334,0.168387342847364,0.00376713949244695,0.161836375728332,0.961095845992592,0.0215015098892991,0.1683240788635,0.937,0.00768316341099159,0.636973326840438,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00240533018710082,0.00517095714329878,0.163520022559418,0.00365824844298292,0.162283441116076,0.992437736834994,0.0222026865499903,0.163455940832274,0.948,0.00702111102319284,0.638729988429429,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.7,0.15,"crude_means_sd","population",1000,1000,0,-0.00342943643986741,0.00528584848324483,0.167153205736,0.00373952953927174,0.165069235103174,0.987532571549252,0.0220929488372119,0.167104802528021,0.944,0.00727076337120113,0.649675992965734,"07a_ancova_to_smd_d",1000
0,100,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00244300885444826,0.00901959713035298,0.285224705090341,0.00638100959726722,0.280780628403721,0.984419033108607,0.0220232931646259,0.285092524549033,0.945,0.00720936890441875,1.11439202616628,"07a_ancova_to_smd_d",1000
0.3,100,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00424749070382572,0.00893648778350612,0.28259655678149,0.00632221300888437,0.281545067526051,0.996279185891667,0.022288626943163,0.282487157704786,0.955,0.00655553201502365,1.11741002136315,"07a_ancova_to_smd_d",1000
0.8,100,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00276284623830754,0.00901655380728303,0.285128466764773,0.00637885656610226,0.286460465347503,1.00467157347649,0.0224763803346716,0.284999259010277,0.961,0.00612200947402077,1.13682442398722,"07a_ancova_to_smd_d",1000
0,300,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00497406976522598,0.00529124405743745,0.167323828773332,0.0037433466954272,0.161834630191778,0.967194161036143,0.0216379405915685,0.16731409917195,0.94,0.00750999334220744,0.636966566143503,"07a_ancova_to_smd_d",1000
0.3,300,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00609200594319662,0.00502672036477339,0.158958855134363,0.00355620660511056,0.162302235944827,1.02103299503282,0.0228424159063196,0.158996107639193,0.955,0.00655553201502365,0.638804242176007,"07a_ancova_to_smd_d",1000
0.8,300,0,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.0031207938906037,0.005216672747499,0.164965676898253,0.00369059043175809,0.165068053843525,1.0006205954305,0.0223857523865014,0.164912704890957,0.951,0.00682634602111555,0.649671232411374,"07a_ancova_to_smd_d",1000
0,100,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00922089567631303,0.00872649698746204,0.275956064749779,0.00617365279432824,0.280735063116842,1.01731796824758,0.0227593038155797,0.275972141419356,0.957,0.00641490451994416,1.11421238778049,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,1.08461013536936e-05,0.00859666599679418,0.271850448335914,0.00608180248377653,0.281514740121868,1.03555003070663,0.0231671891195275,0.271714489329912,0.961,0.00612200947402077,1.11729368607175,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00680882657567544,0.00942253005273826,0.297966562880394,0.00666606876428289,0.286582538555357,0.961794289214905,0.0215171353692284,0.297895365256827,0.944,0.00727076337120113,1.13730061313766,"07a_ancova_to_smd_d",1000
0,300,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00189436881780927,0.00488930450947252,0.154613384240655,0.00345899030167493,0.161813470245449,1.0465683229182,0.0234136889040579,0.154547668765918,0.96,0.00619677335393187,0.636883409113339,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00375757047658021,0.00515002872608102,0.162858207897114,0.00364344241238175,0.162278209463139,0.996438629397533,0.0222921939923106,0.162820122894766,0.953,0.00669260786241059,0.638709465531945,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00127170135839835,0.00519633882658778,0.164322661859841,0.00367620498387063,0.165102421668416,1.00474529684311,0.0224780296641355,0.164245403247238,0.953,0.00669260786241059,0.649806912169875,"07a_ancova_to_smd_d",1000
0,100,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00305945393802055,0.00898512858325724,0.284134713925747,0.00635662445825899,0.280775138439858,0.988176117449814,0.0221073461614776,0.284009090312982,0.951,0.00682634602111555,1.11437080272126,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00344996296567128,0.00913099134089774,0.288747299325118,0.00645981661229165,0.281617187132572,0.975306739806015,0.0218194341370619,0.288623509280076,0.952,0.00675988165576884,1.11769534358609,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.012976458380282,0.00930004956450166,0.294093389762823,0.00657941864459122,0.286649696168204,0.974689354287692,0.0218056220694277,0.294232594136646,0.944,0.00727076337120113,1.13756855033928,"07a_ancova_to_smd_d",1000
0,300,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00196603855062612,0.00510438488590385,0.161414822935949,0.00361115119382538,0.161824529791942,1.00253822324704,0.0224286533038588,0.16134607409529,0.956,0.00648567652600714,0.636926845652362,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.000195482416025774,0.00524444856114717,0.165844025248179,0.0037102407255461,0.162294146510985,0.978595076115154,0.0218930003645772,0.165761197761066,0.945,0.00720936890441875,0.638771900038673,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00362229995227842,0.00529787546652001,0.167533532341304,0.00374803815607535,0.165068326095143,0.985285296551032,0.0220426730964524,0.167488919129715,0.939,0.00756828910652864,0.649672449646537,"07a_ancova_to_smd_d",1000
0,100,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.0034227685986522,0.00903239544859779,0.285629423449073,0.00639006390317121,0.280782734587805,0.983031549051413,0.0219922525537426,0.285507090484965,0.95,0.00689202437604511,1.11440095977898,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.01179933798543,0.00891752033943658,0.281996753534974,0.00630879428952316,0.281628620560902,0.998694548893002,0.0223426631266259,0.282102589871407,0.945,0.00720936890441875,1.11773905855786,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,-0.00609756367610785,0.00862130713273506,0.272629669472984,0.00609923511659304,0.286276162105276,1.05005505328408,0.0234916935773232,0.272561534379038,0.962,0.00604615580348373,1.1361032853665,"07a_ancova_to_smd_d",1000
0,300,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00320681733229622,0.0050852428883321,0.160809499823027,0.00359760898473878,0.161823559414873,1.00630596819816,0.0225129447984736,0.160761062498049,0.951,0.00682634602111555,0.63692299618535,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00451651627281947,0.00513900013136096,0.162509453110051,0.00363564011614435,0.162303151188933,0.99873052356543,0.022343467947267,0.162490959585512,0.951,0.00682634602111555,0.638807331031601,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.9,0.15,"crude_means_sd","population",1000,1000,0,0.00184518427023058,0.00515650885279118,0.16306312749642,0.00364802684671196,0.165104982780183,1.01252186999668,0.0226520061361633,0.162992020265889,0.952,0.00675988165576884,0.649817287640187,"07a_ancova_to_smd_d",1000
0,50,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.0128398181305603,0.00995705879670414,0.314869845938005,0.00704422679018664,0.304801332155537,0.968023251790041,0.0216564889008952,0.314974185911747,0.947,0.00708456067798138,1.22565633845446,"07a_ancova_to_smd_d",1000
0.3,50,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.00796315967369147,0.0102451862302299,0.323981235401206,0.00724806559717466,0.306445372870201,0.945873832756734,0.0211609650107726,0.323917101992452,0.951,0.00682634602111555,1.23218061627732,"07a_ancova_to_smd_d",1000
0.8,50,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.0245180215642159,0.0104900976615034,0.331726014879567,0.00742133078528129,0.315926234195126,0.952370993001024,0.0213063186254277,0.332465396966894,0.952,0.00675988165576884,1.26986415807588,"07a_ancova_to_smd_d",1000
0,100,0,0,0.33,"crude_means_sd","population",1000,1000,0,-0.0100264853833166,0.00688324035243139,0.217667171960633,0.00486962134942304,0.213226555998924,0.979599055191877,0.0219154612524655,0.217789231048581,0.953,0.00669260786241059,0.846276784171353,"07a_ancova_to_smd_d",1000
0.3,100,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.00828327407828931,0.00640062026986606,0.202405384906184,0.00452818665625701,0.214262061929397,1.05857886156887,0.0236823870954505,0.202473663790226,0.975,0.00493710441453288,0.850369690877936,"07a_ancova_to_smd_d",1000
0.8,100,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.0244808352852335,0.00693377812612786,0.219265316688183,0.00490537483312315,0.221059703892949,1.00818363447475,0.0225549517015137,0.220518736436452,0.957,0.00641490451994416,0.877212863521759,"07a_ancova_to_smd_d",1000
0,300,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.00358514461184383,0.00375518407293241,0.118749347036543,0.00265664477720957,0.12288057106223,1.03478944624778,0.0231501734240255,0.118744091541733,0.958,0.00634318531969546,0.483646936693967,"07a_ancova_to_smd_d",1000
0.3,300,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.00304285124663166,0.00393288210959078,0.124368652352348,0.00278235913683621,0.123510915518222,0.993103271460272,0.022217575803114,0.124343689304928,0.955,0.00655553201502365,0.486123646973309,"07a_ancova_to_smd_d",1000
0.8,300,0,0,0.33,"crude_means_sd","population",1000,1000,0,0.0053337826501084,0.00404290090862596,0.127847752256223,0.00286019310240888,0.127217477125187,0.995070111754699,0.0222615776955554,0.127895081791952,0.948,0.00702111102319284,0.500688373851932,"07a_ancova_to_smd_d",1000
0,50,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,0.0147086206617987,0.00962654086156013,0.304417951112097,0.00681039837349102,0.304696085186212,1.00091365858386,0.0223923087568327,0.304621014035638,0.95,0.00689202437604511,1.22523024685476,"07a_ancova_to_smd_d",1000
0.3,50,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,-0.00395169759225984,0.0102031501874234,0.322651939010319,0.00721832675311073,0.306313911493097,0.949363305959556,0.0212390310464253,0.32251478320727,0.943,0.00733150734842434,1.23167656273235,"07a_ancova_to_smd_d",1000
0.8,50,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,0.011272967034552,0.00977025412624006,0.308962563575769,0.00691206984594417,0.315352226969383,1.02068102788786,0.0228345417436336,0.309013733693798,0.959,0.00627048642451286,1.26767782356254,"07a_ancova_to_smd_d",1000
0,100,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,0.00457691359078297,0.00699054883769021,0.221060564217438,0.0049455378747854,0.213243060155411,0.96463636972202,0.0215807180206203,0.22099740590581,0.941,0.00745110730026082,0.846341734972065,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,-0.0129106297588205,0.00679597449097499,0.214907583118844,0.00480788419072077,0.214175629776008,0.996594101835713,0.022295672201254,0.21518775144852,0.955,0.00655553201502365,0.850023254445389,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,0.00212904807103185,0.00701798594029066,0.221928201583569,0.00496494854385238,0.220661443978808,0.994292038615541,0.0222441707455972,0.221827427017373,0.952,0.00675988165576884,0.875640754960286,"07a_ancova_to_smd_d",1000
0,300,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,-0.00589949862042952,0.00378405544650504,0.119662340033214,0.00267707013647903,0.122882194588301,1.02690783544927,0.0229738470636167,0.119747904493459,0.964,0.00589101010014412,0.483653370646239,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,0.00662164464150754,0.00385458295241711,0.121892615596945,0.0027269655681255,0.123521526277553,1.01336348943396,0.0226708347355472,0.122011467104883,0.954,0.00662449998113065,0.486165698234912,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0,0.33,"crude_means_sd","population",1000,1000,0,-0.000791748415093834,0.00388463392305977,0.122842910728242,0.00274822544584584,0.12714486362157,1.03501995245656,0.0231553302786184,0.122784026652588,0.965,0.00581162627841812,0.50040506872933,"07a_ancova_to_smd_d",1000
0,50,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.000134789298405071,0.0100722383200384,0.318512142273494,0.00712571176486822,0.304836431936002,0.957063770819294,0.0214113048337112,0.318352874903039,0.944,0.00727076337120113,1.22578846497594,"07a_ancova_to_smd_d",1000
0.3,50,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,-0.00937706046685637,0.00948112395734029,0.299819464835844,0.00670752164318684,0.306030063610654,1.02071446154508,0.0228352897170168,0.299816192101022,0.96,0.00619677335393187,1.23054618401956,"07a_ancova_to_smd_d",1000
0.8,50,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.0177966572992856,0.0098885720570657,0.312704105070241,0.0069957751202725,0.315557505325869,1.00912492100155,0.0225760100399189,0.313053980139977,0.966,0.00573096850453743,1.26848176744914,"07a_ancova_to_smd_d",1000
0,100,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,-0.00140476089877044,0.0069378466120271,0.219393973508882,0.00490825312659838,0.213234240246745,0.971923872093563,0.0217437530654219,0.219288748570433,0.953,0.00669260786241059,0.846307175811528,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.000452917009096826,0.00687180750468572,0.217305633570451,0.0048615330600976,0.214279340575032,0.986073564013526,0.0220603081124717,0.217197425806317,0.958,0.00634318531969546,0.85043511894669,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.000837741790571772,0.00714406566671748,0.225915192606366,0.00505414498275351,0.220658201895194,0.976730247087315,0.0218512806547781,0.225803760791154,0.954,0.00662449998113065,0.875612487407555,"07a_ancova_to_smd_d",1000
0,300,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,-0.000802443028582911,0.00368329545776716,0.116476029418968,0.00260578641439423,0.122876865398864,1.0549541052509,0.0236012945237344,0.11642054233937,0.962,0.00604615580348373,0.483632407509613,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.00529582895880018,0.0039771981341653,0.125770048097343,0.00281371097816969,0.123522525054777,0.98212990233711,0.0219720810320103,0.125818650039533,0.941,0.00745110730026082,0.48616941169793,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0,0.33,"crude_means_sd","population",1000,1000,0,0.00640567062366353,0.00384055259724588,0.121448936809723,0.00271703964463836,0.127218354856874,1.04750488722837,0.0234346415976534,0.121557093680701,0.956,0.00648567652600714,0.500694268852251,"07a_ancova_to_smd_d",1000
0,50,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,0.00593005881865411,0.00934935012604611,0.29565241040688,0.00661429684943999,0.304606870796071,1.03028712120719,0.023049448000241,0.295564042179037,0.958,0.00634318531969546,1.22487517400747,"07a_ancova_to_smd_d",1000
0.3,50,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,0.000280072190421829,0.0101550726232831,0.321131592939955,0.00718431377073921,0.306339141587018,0.953936480626173,0.0213413415087271,0.320971109174332,0.95,0.00689202437604511,1.23175774837748,"07a_ancova_to_smd_d",1000
0.8,50,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,-0.007272456049157,0.0100403666326876,0.317504271024479,0.00710316380181313,0.314965102553969,0.992002726570207,0.0221929545575472,0.317428797958934,0.953,0.00669260786241059,1.26611869645439,"07a_ancova_to_smd_d",1000
0,100,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,0.00215269085954456,0.00682311867652337,0.215765957634475,0.00482708763251435,0.21321577937708,0.988180812741019,0.022107451203915,0.215668791445088,0.945,0.00720936890441875,0.846233914362567,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,0.00715278105928999,0.00696547810709497,0.220267758104583,0.00492780132067697,0.214341933435333,0.973097176271995,0.0217700020722206,0.220273760698003,0.955,0.00655553201502365,0.850679505659576,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0,0.33,"crude_means_sd","population",1000,1000,0,0.0174652223330173,0.00727422775846512,0.23003127935571,0.00514622953427378,0.220984066759215,0.96066964187725,0.0214919749068735,0.23057863969519,0.945,0.00720936890441875,0.876900314515603,"07a_ancova_to_smd_d",1000
