d	n	r_cov	p	r_cov_guess	method	bias_ci	bias_es	bias_var
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0222298666254434	0.951915772499605
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0117328310434106	0.940705274856789
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.020088877015003	0.953692556038503
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00378908679259402	0.926586260715577
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00157607593253005	0.916446476873587
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0160860328761788	0.946090614147663
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0942292090945188	0.954784011807005
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.102205573332117	0.969606395599921
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0867130846288999	0.939859689812666
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0818024267976288	0.93055402493557
d=0.8	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0983534910563557	0.96108337697443
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.122217542758235	0.947941130041159
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	0.9999	0.11283899984229	0.95916427842138
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	0.9998	0.138131383267729	0.926660923786058
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	0.9998	0.145456712031095	0.91768451697865
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.123291302251525	0.945172850462597
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.078768593640971	0.950588151391148
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0698583218625935	0.960989722592821
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.0937838313910452	0.931016821638223
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.100722340476513	0.922179479528212
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0801834177747647	0.947842458550193
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0180258410773962	0.972480695188029
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.025984539546418	0.983780948579885
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00474529038364275	0.951661585727233
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00162434292754191	0.941174517124389
d=0.8	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0169483367183545	0.967698788457001
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.128397238973196	0.945344345499522
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	0.9999	0.117341553280049	0.957033175584393
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.140271920972896	0.929923944952607
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	0.9998	0.147377549037972	0.920786155628827
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.123155359328842	0.947176554894017
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	0.9998	0.0831440063120162	0.933535960806916
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	0.9998	0.0729891599155206	0.946045312113537
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	0.9998	0.0940097002045662	0.917719183287232
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	0.9998	0.100776773765555	0.907130341201549
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	0.9998	0.0785131768579272	0.938401204777741
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0130918291518156	0.957237792572138
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0224809653025047	0.968919630452456
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00303668435212752	0.941864601735835
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00304150715493108	0.933867518242243
d=0.8	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0174541315869069	0.958646925051557
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	0.9998	0.131020216534424	0.962116982533556
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	0.9998	0.120420095268504	0.975066723791748
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	0.9998	0.141045744867341	0.947422151246796
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	0.9998	0.147516517331518	0.938331249404761
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.125833262230587	0.966394365946191
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0846223510130768	0.935122803109438
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0746769510105028	0.948320808625377
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0941440012534448	0.921613587345123
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.100404188239412	0.912107223863868
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0796117413018045	0.940670505260398
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.011033189763753	0.938215848781354
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0199778162718186	0.949738956068333
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00246681490279813	0.925005239320872
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00315673605759132	0.916600043714776
d=0.8	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0155389155453064	0.942475527109286
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.014262128402144	0.967733261536915
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.019715825125424	0.978262086918777
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.00387656989978056	0.9466485544579
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.000444686449067408	0.937578289056452
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0129891205389343	0.96528951347285
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0480803478906891	0.987002229689703
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0532869799856641	0.997647264693117
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0384703658301754	0.968092459420516
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.0342937175915507	0.958702456101137
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0472324049267163	0.985615755182914
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.120881678564712	0.970402241767178
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.125619161417832	0.98131646549104
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.112047740600797	0.948988006299752
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.108175225347852	0.939627890446479
d=0.8	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.12002786053452	0.966862546220668
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.0103587869582781	0.967074767099555
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.0168005866559295	0.977822141520739
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.00365482136961856	0.954419334320486
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000526082658321738	0.945798642074042
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0143366392683705	0.972723631654037
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0444390678438692	0.972643079087208
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0507058472032355	0.984697658271792
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0379160133518245	0.958633531057659
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0338446403930414	0.949215801105697
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0483116593738378	0.979639449138404
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.117375183133858	0.933258280157228
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.123056242450718	0.944911170143653
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.111464202365283	0.919745378063346
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.107826017748005	0.911924815525308
d=0.8	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.120893098339438	0.939486507466339
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00898852701148917	0.98445495807973
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.0152260449867693	0.996464199731684
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.00338740998710332	0.972869730672796
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.000416919212438272	0.965213262517236
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0132253694260756	0.991924043860576
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0431679158158041	0.95045294562724
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0490833880034536	0.963538135636234
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0379001626653962	0.93932005203898
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.0342704513621929	0.931221723541939
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0471233354430536	0.958777685103875
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.116277496297219	0.96774217631817
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.121586030976257	0.978991135208892
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.111527747794835	0.957198677539239
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.108288912815296	0.950076880132669
d=0.8	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.119807149705247	0.974720733318591
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0237751375709991	0.984367206048731
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0176235773125716	0.99338380975826
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0351624963652259	0.96620843372631
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.03998739514921	0.957928772167096
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0248192304043653	0.981929556855979
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0145629836033714	0.97180249556965
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0203191473567346	0.98186554282432
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00380422037432363	0.952927504510126
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.000840447796483092	0.943852932031776
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0133386899018964	0.969453430377748
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0954620001610621	0.960075966039822
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.100773774018052	0.970270759259961
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0855822846409727	0.940463901498258
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0813801238046558	0.931525376386136
d=0.8	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0945275030196284	0.958928147093128
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0273927793167581	0.963619395333056
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0201747390865793	0.97422217216158
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0349039846841984	0.95080311652641
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0396140755901266	0.942044181842019
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0229909416949614	0.969270542191581
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0106684405250798	0.958913254849265
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.017645831902144	0.969300724420934
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.00340917894256799	0.946341705289242
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.00107480012767157	0.93761137797053
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0149953242571543	0.964466070257925
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0927522756929693	0.958670839931497
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0991118265230796	0.968875600102631
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0861348997744774	0.946237767864465
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0820960250058424	0.938440578729287
d=0.8	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.09664760240487	0.963359674748914
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0293688256283148	0.963349692699919
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0224162950233301	0.975237119450015
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0356682687431464	0.951770075852958
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0399574823042594	0.944540399119282
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0247939833718934	0.969431527549404
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00859319879435205	0.960084592895798
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0152547504985189	0.970767183451855
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00272004322597965	0.949773607208895
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00143721230611332	0.941918609039057
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0131932309957684	0.96605138778697
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.090436976546668	0.992407164136711
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0963026177619797	1.0034172286815
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0851164826731477	0.982028823001754
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0814693789667604	0.974721905795253
d=0.8	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.094386002899032	0.998588428405889
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.125334566314139	0.967563885801299
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.118297839159429	0.976116334938942
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.138445040267246	0.951118822417267
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.144153851401075	0.9429360846221
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.126641384297296	0.965449899839672
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0817401374867396	1.00493131625731
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0749457709267685	1.01383410310122
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.094402840944171	0.987333847836649
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0997741433557428	0.978559447150406
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0828887255220649	1.00328353770138
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0148052862101631	0.96198255259357
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.021079785571174	0.970855510862263
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00294513991417687	0.943831603105456
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00197990943486734	0.935578757016334
d=0.8	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0134747828748258	0.959017215280422
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.129416731639459	0.961409855630042
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.120838889480159	0.971635765426126
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.138334608767627	0.948419424079158
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.143834068642801	0.940046478282661
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.124141616795453	0.965821301316187
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	0.9999	0.0837943417768558	0.986879386330354
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	0.9999	0.0755563559918596	0.996889168900407
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	0.9999	0.0923674015542837	0.973794561172084
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	0.9999	0.0975965833653839	0.965984971212405
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	0.9999	0.0787336078332324	0.989812079712297
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0110829673945369	0.963826107447806
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0186263788575733	0.97429141073193
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00322647939658939	0.950309222993134
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	0.9999	0.00150800789652874	0.942814480383396
d=0.8	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0155904597151476	0.968406995342481
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.131839776055712	0.974879885839398
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	0.9999	0.123695994659101	0.985059359833408
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.13893561098459	0.965976011048778
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	0.9998	0.143962719238059	0.958739457487743
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.126147704084743	0.982327856607788
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0863824602152238	0.996853971058756
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0786405597355408	1.00705461871122
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0932638044209644	0.986372034744049
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0980831587079291	0.97876838975191
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0811355587163767	1.00169900868747
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00986536786966237	0.955371577941688
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.017064974470089	0.966617552382829
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00346242427500363	0.944719568393336
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00106908893859619	0.937332770396057
d=0.8	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0149365652575343	0.961513074822135
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.0125152452110978	1.00282549848986
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.0172389502564885	1.01228472161473
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.00326898885501036	0.983301657475568
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.00044350971881674	0.975592100424733
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0116703862362086	1.00064570320623
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0468289331247096	0.989771443033141
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0513555965352548	0.99781739940795
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0379832563138344	0.972957850785533
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.0343701710858614	0.964240747470767
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0461320593871738	0.989720054212926
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.119106338491503	1.00262791719324
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.123152335328623	1.01125338343203
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.111224444169534	0.984879423667603
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.108066793226987	0.977934510435553
d=0.8	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.118367523198839	0.99991068863919
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.00914885914539284	0.971065881440037
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.0147632738794224	0.981421082286787
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.00327851518377441	0.958738618281588
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000340049820677105	0.950986182064983
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0130125563864566	0.977339651179605
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0429473770606554	0.965938340636752
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0482836989223535	0.976023977658246
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0373738587354736	0.953999941272038
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0339310878146554	0.947438377863187
