"rho","n","p_exp","p_case","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.5,300,0.5,0.3,"phi (r)","own",1000,1000,999,999,0,0.000216319626541971,0.0014187049118251,0.0448633884903565,0.00100367782809073,0.0549676340378485,1.22522252303042,0.0274105171772157,0.0448414729618759,0.985985985985986,0.00371906612983786,0.21613502182443,"03a_2x2_to_cor_CAT",1000
0,25,0.3,0.5,"phi (r)","own",1000,1000,942,942,0,-0.00823660920418805,0.00648023468818919,0.204923013871089,0.00458451072040963,0.190090436040641,0.927618779607745,0.0207525653621327,0.204986072462446,0.975583864118896,0.005028579487926,0.740860962452476,"03a_2x2_to_cor_CAT",1000
0.1,25,0.3,0.5,"phi (r)","own",1000,999,952,952,0.001,0.000216811104355404,0.00630064034157194,0.199144095180173,0.00445745702939498,0.18958243626293,0.951986229325089,0.0213083782672699,0.199044516587298,0.973739495798319,0.00518268064791486,0.739650629328903,"03a_2x2_to_cor_CAT",1000
0.25,25,0.3,0.5,"phi (r)","own",1000,999,909,909,0.001,-0.00696453856822672,0.00601313289571191,0.190056858477328,0.00425405673734904,0.186767349651167,0.982691975167243,0.0219956672502704,0.190089338166342,0.971397139713971,0.00552867678229896,0.732989551488206,"03a_2x2_to_cor_CAT",1000
0.5,25,0.3,0.5,"phi (r)","own",1000,1000,593,593,0,-8.7592191568264e-05,0.00510834499138312,0.161540052466839,0.00361395281242367,0.176153793855494,1.09046512716501,0.024395742436551,0.161459285997523,0.967959527824621,0.00723187159798279,0.708182167823531,"03a_2x2_to_cor_CAT",1000
0,50,0.3,0.5,"phi (r)","own",1000,1000,980,980,0,-0.00683380681862739,0.00452773846273465,0.143179661917909,0.00320319656932338,0.137750625003345,0.962082345761671,0.0215235797324153,0.143271127890354,0.954081632653061,0.00668610124697696,0.537734747239902,"03a_2x2_to_cor_CAT",1000
0.1,50,0.3,0.5,"phi (r)","own",1000,1000,990,990,0,-0.00770465437819124,0.00456646831323288,0.144404407328031,0.00323059641259335,0.137456222710503,0.951883846579942,0.0212954202497515,0.144537683397762,0.952525252525253,0.00675852591564767,0.536939042226246,"03a_2x2_to_cor_CAT",1000
0.25,50,0.3,0.5,"phi (r)","own",1000,1000,990,990,0,-0.00408958513596728,0.00415123175165119,0.131273474304282,0.00293683290561005,0.135627931705142,1.03317088561827,0.0231139631984513,0.13127153932763,0.975757575757576,0.004888114745681,0.531810858917705,"03a_2x2_to_cor_CAT",1000
0.5,50,0.3,0.5,"phi (r)","own",1000,1000,837,837,0,0.00365856243962574,0.00348237403739363,0.110122336228002,0.00246364242579128,0.130874822706491,1.1884493844693,0.0265878333567317,0.110128048591181,0.982078853046595,0.00458557025182082,0.523504941867301,"03a_2x2_to_cor_CAT",1000
0,100,0.3,0.5,"phi (r)","own",1000,1000,993,993,0,-5.62696960633109e-05,0.00316286350024845,0.100018525889976,0.00223760130948794,0.0986665912038141,0.986483157253792,0.0220694714785844,0.0999685199548407,0.95166163141994,0.00680632449083945,0.385819460909864,"03a_2x2_to_cor_CAT",1000
0.1,100,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,0.000480459818732422,0.00331701663290245,0.104893275966344,0.00234665857720157,0.0982936711012962,0.937082669940015,0.0209642902722122,0.10484191711928,0.938755020080321,0.00759769254988957,0.384506264298809,"03a_2x2_to_cor_CAT",1000
0.25,100,0.3,0.5,"phi (r)","own",1000,1000,999,999,0,0.00674433259175376,0.0029737919337582,0.0940395579811248,0.00210384062562274,0.0967377681635625,1.02869228907881,0.0230137686255739,0.0942341819560622,0.965965965965966,0.00573660415128958,0.379185994160982,"03a_2x2_to_cor_CAT",1000
0.5,100,0.3,0.5,"phi (r)","own",1000,1000,974,974,0,-0.005624607974985,0.00251558992821386,0.0795499383213528,0.00177968075987594,0.09522894796937,1.19709644003343,0.0267812841467862,0.07970884962861,0.974332648870637,0.00506716067085262,0.37690287441997,"03a_2x2_to_cor_CAT",1000
0,300,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,0.00125559892373326,0.00184616029743443,0.058380714656667,0.00130608567165147,0.0574709026546526,0.984415881042825,0.0220232226470247,0.0583650243265316,0.943775100401606,0.00729909359666498,0.225080199991589,"03a_2x2_to_cor_CAT",1000
0.1,300,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,-0.000176807761086501,0.00181679618740397,0.0574521399650667,0.00128531172075194,0.0572639425136457,0.996724274299697,0.0222985844025015,0.0574236789065576,0.946787148594378,0.00711221330976229,0.224294105138793,"03a_2x2_to_cor_CAT",1000
0.25,300,0.3,0.5,"phi (r)","own",1000,1000,1000,1000,0,-0.00155541528777369,0.0016782826440448,0.053071957127112,0.00118731884626401,0.0562703786947267,1.06026575503809,0.0237201260543295,0.0530682138137902,0.968,0.00556560868189635,0.220540065844983,"03a_2x2_to_cor_CAT",1000
0.5,300,0.3,0.5,"phi (r)","own",1000,1000,1000,1000,0,0.00235637140231116,0.00148371547432471,0.0469192029850316,0.00104967023964066,0.0549886849453012,1.17198676547946,0.0262195338094078,0.0469549005251579,0.981,0.00431729081716764,0.216239885055251,"03a_2x2_to_cor_CAT",1000
0,25,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,-0.011227208332497,0.00641184975903816,0.202760492533624,0.00453613107740398,0.188775114349793,0.9310251321198,0.0208287718326214,0.202969839439476,0.964539007092199,0.0058867659253251,0.735926182908078,"03a_2x2_to_cor_CAT",1000
0.1,25,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,-0.00242500743525769,0.00650000256903503,0.205548129150965,0.00459849571725282,0.187900492916743,0.914143532674721,0.0204510989096459,0.205459640866827,0.968591691995947,0.00555180321504435,0.733512313338508,"03a_2x2_to_cor_CAT",1000
