"rho","n","p_exp","p_case","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.25,100,0.3,0.1,"phi (r)","sample",1000,1000,0,-0.126316782201893,0.00340500206400183,0.107675619598202,0.00240890480307517,0.100767189047176,0.935840345504349,0.0209364971532943,0.165055673085078,0.731041456016178,0.0140998836703218,0.394158790431389,"03b_2x2_to_cor_CONT",1000
0.5,100,0.3,0.1,"phi (r)","sample",1000,1000,0,-0.24166523634054,0.00350698417046409,0.110900576968227,0.00248105312529849,0.10386433867742,0.936553636751384,0.0209524548112802,0.261940725887393,0.289281997918835,0.0146267442674603,0.406863815164598,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.1,"phi (r)","sample",1000,1000,0,0.00307598646477353,0.0019045167489076,0.0602261076848701,0.00134737056182241,0.0578037384949994,0.959778752388489,0.0214720440443765,0.061153164017959,0.939698492462312,0.00754652142742892,0.22637449219002,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.1,"phi (r)","sample",1000,1000,0,-0.0548197872926354,0.00189788992224139,0.0600165490256264,0.00134268234305328,0.0577931435894698,0.962953460799499,0.0215430682034962,0.0830177507067213,0.806613226452906,0.0125020370830754,0.22634258605976,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.1,"phi (r)","sample",1000,1000,0,-0.128340747911581,0.00193771368270752,0.0612758869062858,0.00137085608452545,0.0581788940800638,0.949458212967876,0.0212411542935359,0.142455041097812,0.399399399399399,0.0154957942293255,0.227876750476238,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.1,"phi (r)","sample",1000,1000,0,-0.241441853709807,0.00199922454977653,0.0632210313141849,0.00141437259944635,0.0599307916532187,0.947956564570815,0.0212075596130529,0.248548427010863,0.011,0.00329833291224521,0.234827243725521,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.1,"phi (r)","sample",1000,944,0.056,0.00663340487054391,0.00661405126023688,0.203213966855014,0.00467931960712857,0.192844777598785,0.948974032559353,0.0218516121993673,0.20552771704643,0.965009208103131,0.00788574446122454,0.749605941218862,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.1,"phi (r)","sample",1000,935,0.0649999999999999,-0.0351367917695037,0.00650684717484316,0.198964874403938,0.0046034981837886,0.192892389410015,0.969479612860741,0.0224310831265811,0.210638650311018,0.965183752417795,0.00806214696634603,0.749781464674339,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.1,"phi (r)","sample",1000,923,0.077,-0.120170242615585,0.00632391399153766,0.192126293835835,0.00447410680036962,0.192807072622156,1.00354339207158,0.0233698377525045,0.23437665227374,0.880794701986755,0.0152242541286011,0.749564854558955,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.1,"phi (r)","sample",1000,997,0.003,-0.00439548969029889,0.00462127385562696,0.145918139833796,0.00326937409824183,0.140293796083414,0.96145548622818,0.02154192526623,0.15454526519343,0.945205479452055,0.00803107919016724,0.547348832016526,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.1,"phi (r)","sample",1000,991,0.00900000000000001,-0.0521542229329866,0.00450893266068301,0.141941887668605,0.00318990670479821,0.140400119132007,0.989138029922515,0.0222292241243641,0.15251339264429,0.947109471094711,0.00784953213931631,0.547792937814945,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.1,"phi (r)","sample",1000,991,0.00900000000000001,-0.131743589225057,0.00451717772056547,0.14220144341089,0.00319573978632321,0.140998734999554,0.991542220792653,0.0222832542961635,0.192443811016447,0.839945280437757,0.0135612914930864,0.550444749159433,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.1,"phi (r)","sample",1000,1000,0,-0.0011935174065144,0.00315070328203418,0.0996339860259587,0.00222899843421439,0.100214881634833,1.00583029578605,0.0225023031178173,0.103830367741763,0.949031600407747,0.00702192734543037,0.391750321870433,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.1,"phi (r)","sample",1000,1000,0,-0.0535269767458383,0.00315784578157488,0.0998598516933121,0.0022340514712247,0.10041497593598,1.00555903331774,0.0224962344695455,0.115685122057954,0.912244897959184,0.00903813598866573,0.392540970478128,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.1,"phi (r)","sample",1000,1000,0,-0.136642926195107,0.00286310365022452,0.0905392871185154,0.00202553302614509,0.101603199245963,1.12220012416229,0.0251057136164483,0.167843113201451,0.714876033057851,0.0145109067849109,0.397175163489352,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.1,"phi (r)","sample",1000,1000,0,0.00288635211175034,0.00183396378686239,0.0579950271275273,0.00129745712096472,0.0577165081025791,0.995197536086401,0.0222644284159488,0.060521193274519,0.941767068273092,0.0074203844787617,0.226037568645996,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.1,"phi (r)","sample",1000,1000,0,-0.0519083406594468,0.00180280091661274,0.0570095706433553,0.00127541061808132,0.0578322837071439,1.01443113944736,0.0226947200612587,0.0781377253471748,0.847542627883651,0.0113843282891663,0.226490079080502,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.1,"phi (r)","sample",1000,1000,0,-0.13413793933958,0.00177064380288221,0.0559926734197001,0.00125266072710843,0.058500536350617,1.04478912646515,0.0233738849549619,0.145228170725618,0.363,0.0152062815967613,0.229100470540118,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.3,"phi (r)","sample",1000,1000,0,0.00399384221563899,0.00623792012440806,0.197260354553304,0.00441308271373717,0.190958653070855,0.968053887479221,0.0216571742785052,0.188077869128851,0.965168539325843,0.00614599806044112,0.743865028482139,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0465004318059308,0.00651676540444504,0.206078216550347,0.00461035476284908,0.189863800919628,0.921319119011505,0.0206116301836341,0.199502798949315,0.95947426067908,0.00652599518191382,0.740633550401539,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0922139700714895,0.0065021972799652,0.205617532004416,0.00460004838876423,0.188382050491859,0.91617698479045,0.0204965910329946,0.21016750962656,0.943676939426142,0.00751553639979709,0.737158953734455,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.172330742144684,0.00669910612001787,0.211844336264298,0.00473935363488598,0.182172185065405,0.859934177509123,0.0192383343440247,0.250966714367087,0.808306709265176,0.0128457288941591,0.721699209432966,"03b_2x2_to_cor_CONT",1000
0.75,25,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.220359623135353,0.00611482878043909,0.193367864481372,0.00432600043768259,0.168567668221494,0.871746030156594,0.0195025875582795,0.276586611625729,0.605170387779083,0.0167563303201611,0.68719768030914,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0069361727816872,0.00457898894009781,0.144800344314294,0.00323945426278713,0.138314735968171,0.955209993616824,0.021369832373896,0.130521877712868,0.970588235294118,0.00538071011875922,0.539905439479735,"03b_2x2_to_cor_CONT",1000
0.1,50,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0426366348575795,0.00433098959858866,0.136957916540385,0.00306400449985255,0.138025581412595,1.00779556888115,0.0225462699490816,0.134801082790428,0.956433637284701,0.00649747318628888,0.538845929978277,"03b_2x2_to_cor_CONT",1000
0.25,50,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0897223953501087,0.00460952973618564,0.145766129086217,0.00326106067271079,0.136526149614347,0.936610929234427,0.0209537365511773,0.155545094343659,0.905337361530715,0.00929008954171975,0.533976305088258,"03b_2x2_to_cor_CONT",1000
0.5,50,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.176530579052613,0.00454439691076921,0.143706448298637,0.00321498176496437,0.132312744822824,0.920715433366393,0.020598124607762,0.218225544691928,0.696,0.0145459272650457,0.520588605942987,"03b_2x2_to_cor_CONT",1000
0.75,50,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.221149410964819,0.00444179740915452,0.140461967179631,0.0031423966599961,0.120859743569684,0.860444617119172,0.0192497538318615,0.252366526670352,0.433062880324544,0.0157799080794373,0.484689725270736,"03b_2x2_to_cor_CONT",1000
0,100,0.3,0.3,"phi (r)","sample",1000,1000,0,0.0042215499407131,0.00321659044144767,0.101717520949011,0.00227561100354294,0.0988485207503687,0.971794434509659,0.0217408573048149,0.0906566733043317,0.965725806451613,0.00577636602376606,0.386533315500041,"03b_2x2_to_cor_CONT",1000
0.1,100,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0401361460391183,0.0032141727930209,0.10164106819291,0.00227390061253644,0.0986732399360028,0.970800894661257,0.0217186299619698,0.0997421720287941,0.94662638469285,0.00713309468425989,0.385884985581468,"03b_2x2_to_cor_CONT",1000
0.25,100,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.10300140253641,0.00325343000597357,0.102882490268117,0.00230167354396482,0.0979350983853033,0.951912207121732,0.0212960547280632,0.138935344409105,0.834503510531595,0.0117695781722668,0.383246105634982,"03b_2x2_to_cor_CONT",1000
0.5,100,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.182735654339124,0.00327420965028887,0.103539600318162,0.00231637432359915,0.0947137909224833,0.914759093442911,0.02046487015421,0.204079755876898,0.438,0.0156893594515519,0.371749889338621,"03b_2x2_to_cor_CONT",1000
0.75,100,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.224885521666682,0.00303349652230058,0.0959275828466959,0.0021460792696535,0.0865519084584148,0.902262997669142,0.0201853091427067,0.239799729305736,0.141141141141141,0.0110155191016855,0.342799357416622,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.000370378303771562,0.00179405637239907,0.056733043875203,0.00126922419758551,0.0575064998759868,1.01363325406063,0.022676869874303,0.0526779734717227,0.973,0.00512552436341883,0.22521914158139,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.0395029595380939,0.00186827490568891,0.0590800399731322,0.00132173088567514,0.0574286604123494,0.972048435283154,0.0217465397767202,0.0659415362515919,0.915747241725176,0.0087969534594889,0.22492390599273,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.100471773216295,0.00190016148047055,0.0600883820040448,0.00134428938100094,0.0570475010875793,0.949393196903507,0.021239699762693,0.113544811087234,0.56956956956957,0.0156654230862232,0.223479487657418,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.183497791741131,0.00194691150422536,0.0615667475613668,0.00137736318085482,0.0552790150233827,0.897871289502231,0.0200870584250749,0.191028052457466,0.042,0.00634318531969546,0.216754970878758,"03b_2x2_to_cor_CONT",1000
0.75,300,0.3,0.3,"phi (r)","sample",1000,1000,0,-0.224042375101148,0.00169637484712833,0.0536440828234548,0.00120011836711214,0.05031613648872,0.937962471169704,0.0209839730696352,0.229023485670808,0.001,0.000999499874937461,0.19787391999358,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.3,"phi (r)","sample",1000,998,0.002,0.0080509543279917,0.00657782674557454,0.207801032445477,0.0046535579234327,0.189892601451006,0.913819335815043,0.0204643411090072,0.182265400570289,0.969665271966527,0.0055469215998557,0.740274562757065,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0315690407059589,0.00645404778509981,0.204094911284803,0.00456598451823883,0.189855032468621,0.930229133462758,0.0208109638553342,0.180964774553773,0.969148936170213,0.00563983511249443,0.740257660722135,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0866574269420013,0.00626634525392145,0.19815923607378,0.00443319237291675,0.188881896652259,0.953182402166373,0.0213244713645804,0.201971977693245,0.935939196525516,0.0080684515123708,0.738019205457103,"03b_2x2_to_cor_CONT",1000
0.5,25,0.5,0.3,"phi (r)","sample",1000,999,0.001,-0.176549015260623,0.00577389925708906,0.182495410129632,0.00408480827904375,0.184236217433803,1.00953891006319,0.0225965841821099,0.236702409310018,0.825028968713789,0.0129333871168325,0.7266504359062,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.3,"phi (r)","sample",1000,1000,0,0.00330564640879399,0.00457783307556969,0.144763792668539,0.00323863653417459,0.137796138346051,0.951868805078615,0.0212950837432617,0.123147031372242,0.965341488277268,0.00583997431395574,0.537941189066835,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0470054917241752,0.00449747415757886,0.142222620556962,0.0031817857658404,0.137634982193401,0.967743258100605,0.0216502249188923,0.134325767852102,0.957230142566191,0.00645685955906421,0.537430666480429,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0910312946235976,0.00437431950909888,0.138328128620621,0.00309465870433847,0.13687106013635,0.989466578498529,0.022136216186373,0.152599794788334,0.921985815602837,0.00853670609737248,0.535177556347021,"03b_2x2_to_cor_CONT",1000
0.5,50,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.18512214610868,0.00420775768822428,0.133060981368734,0.00297682277861154,0.134291269175652,1.00924604489057,0.022578719807637,0.215277916808257,0.71501014198783,0.014375810722085,0.528242840022503,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.3,"phi (r)","sample",1000,1000,0,0.00184625473548017,0.00320181934685505,0.101250417924546,0.00226516103610033,0.0986577522169071,0.974393530804276,0.0217990039453554,0.0917296407569662,0.968812877263581,0.005513335407513,0.385787170690497,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.039644519650117,0.00321876137279638,0.101786171826069,0.00227714685193737,0.0985006899555094,0.967721726717715,0.0216497432216255,0.092540694914182,0.974772956609485,0.00498136179779511,0.385232450649193,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0993302876815426,0.00312144882275127,0.0987088787954524,0.0022083020568985,0.097895387473163,0.99175868136467,0.0221874948102992,0.131302360348984,0.859437751004016,0.0110131585751035,0.383106419208419,"03b_2x2_to_cor_CONT",1000
0.5,100,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.190958664348511,0.00285143932822112,0.0901704288695918,0.0020172809779024,0.0959728092160693,1.06434903791873,0.0238114767220125,0.206267787290553,0.43043043043043,0.0156654230862232,0.376634435683296,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.000619660496835743,0.00184218068082597,0.0582548681296975,0.00130327024969803,0.0574728047195053,0.986575140665481,0.0220715293193755,0.0509532885642662,0.965931863727455,0.00574225088741065,0.225087643679893,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0406500959288236,0.00179756018085626,0.0568438440272997,0.00127170300401879,0.0573906120883863,1.00961877350913,0.0225870584432802,0.0668266757276872,0.898898898898899,0.00953785296051173,0.224775104519201,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.0977610885923207,0.00177250589379425,0.0560515579046235,0.00125397808306225,0.057001343757894,1.01694486092406,0.0227509567075988,0.108733438780868,0.598,0.0155047089621186,0.223298487587142,"03b_2x2_to_cor_CONT",1000
0.5,300,0.5,0.3,"phi (r)","sample",1000,1000,0,-0.183788572639958,0.00174931871284726,0.0553183148615141,0.00123757406611804,0.0556521307933248,1.00603445590572,0.0225068705611691,0.189809667861081,0.045,0.00655553201502365,0.218226998813881,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.5,"phi (r)","sample",1000,998,0.002,-0.0116968507180238,0.00653187499213189,0.206349364261226,0.00462104883576594,0.189856104098701,0.920071184994562,0.020604346872901,0.184181535868276,0.971638655462185,0.00538018644379371,0.740116684552329,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0337862648307795,0.00619192295282343,0.195805796271974,0.00438054152713129,0.190001734629518,0.97035807032804,0.0217087231542153,0.180005744858875,0.963350785340314,0.00608027018934253,0.740527767101489,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0998801997927856,0.00654843365788791,0.207079654654337,0.00463275880442957,0.188920056086225,0.91230621570031,0.0204099946958885,0.201414963478497,0.945161290322581,0.00746543472927963,0.738067256252808,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.184303362985565,0.00586275974162843,0.185396741578861,0.00414767152425342,0.185100967728048,0.998404643747811,0.0223361774068381,0.243294880047198,0.799765807962529,0.0136937249674969,0.729338017692148,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.00378458225636354,0.00462955402767251,0.146399352782513,0.00327522706997993,0.13770300370793,0.940598445899535,0.0210429447496791,0.131254496833008,0.966395112016293,0.00575072823576798,0.537587514666138,"03b_2x2_to_cor_CONT",1000
0.1,50,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0404428798302509,0.00458199213713999,0.14489531374345,0.0032415789063684,0.137713956897371,0.950437618301489,0.0212630654208747,0.140873769622221,0.946192893401015,0.00718938175567713,0.537756123249931,"03b_2x2_to_cor_CONT",1000
0.25,50,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0921387501650318,0.00451151697384808,0.142666693398702,0.00319172050506339,0.136811359249882,0.958957945899425,0.0214536810695334,0.155479425356484,0.92020202020202,0.00861231571869763,0.53495914512381,"03b_2x2_to_cor_CONT",1000
0.5,50,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.184569555887508,0.00426038852701219,0.134725314626083,0.00301405702339701,0.134477293004797,0.998159057026706,0.0223306831730065,0.216249727415508,0.698782961460446,0.0146107484342986,0.528826709146313,"03b_2x2_to_cor_CONT",1000
0,100,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.00347956032952129,0.00319504816591766,0.101036294382434,0.0022603706923719,0.0986610432448742,0.976491109931558,0.0218459307097743,0.090749835614646,0.970618034447822,0.00537534105347787,0.385800718867046,"03b_2x2_to_cor_CONT",1000
0.1,100,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0375247988378493,0.00303722278589095,0.0960454176477733,0.00214871545432876,0.0985497328322903,1.02607428075019,0.0229551988874954,0.0991269631596216,0.953488372093023,0.00669638361091489,0.385404917483088,"03b_2x2_to_cor_CONT",1000
0.25,100,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0929516457148913,0.00305290120073642,0.0965412126579001,0.00215980731510182,0.0978912444213036,1.01398399425733,0.0226847165878636,0.126443807791842,0.874623871614845,0.0104874646870916,0.383096054524928,"03b_2x2_to_cor_CONT",1000
0.5,100,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.186982728406512,0.00282118434074811,0.0892136821596459,0.00199587676631286,0.0958528516810312,1.07441873668553,0.0240367546987299,0.202657713615979,0.444,0.0157119063133663,0.37622909901689,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.5,"phi (r)","sample",1000,1000,0,0.00155627288795665,0.00190756997922912,0.060322659305241,0.0013495306019775,0.0574672330676497,0.952664118749433,0.0213128763961271,0.0535465490184773,0.966834170854271,0.00567688223254773,0.225066441779731,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0409133983862134,0.00175861155696288,0.0556121803949765,0.00124414838719144,0.0574014960168072,1.03217488703234,0.0230916808490537,0.0645966649333239,0.923771313941825,0.00840415151983374,0.224816499662638,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.0958933207040353,0.00187085652002506,0.0591616777865559,0.00132355727610227,0.0569817646495043,0.963153290802259,0.0215475387740417,0.10780721373711,0.617,0.0153724103510152,0.22322382368661,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.5,"phi (r)","sample",1000,1000,0,-0.18783431998493,0.00169163127204391,0.0534940778082667,0.00119676247463695,0.0556543736208903,1.04038383127879,0.0232753302703175,0.193582119591725,0.035,0.00581162627841812,0.218231999961918,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.5,"phi (r)","sample",1000,1000,0,0.000602870813589561,0.00630784596264314,0.199471603714497,0.0044625524892079,0.188922684112187,0.947115682604085,0.0211887475122632,0.165529789396205,0.988843813387424,0.00334490107441281,0.736312743301126,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0414896678552108,0.00659456198447832,0.208538360421115,0.00466539277803452,0.187977127417015,0.901403113736108,0.0201660719324255,0.172236772432105,0.976720647773279,0.00479724786007528,0.733520076975416,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0730280332721397,0.00632947433798238,0.200155552996107,0.00447785371260163,0.18633823000082,0.930967076414032,0.0208274730180058,0.185600871526173,0.952332657200811,0.00678525779588707,0.729191498297203,"03b_2x2_to_cor_CONT",1000
0.5,25,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.164124960478301,0.00602121526392631,0.19040754516179,0.00425977256312577,0.179491315313088,0.942669131943137,0.0210892698655661,0.230992767735741,0.83828045035824,0.0117795486124133,0.710113801172837,"03b_2x2_to_cor_CONT",1000
0.75,25,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.199431857428619,0.00552114105336352,0.1745938101169,0.00390598976209483,0.16217960827464,0.928896666875257,0.0207811540880484,0.250350891410572,0.657458563535912,0.0157748944106651,0.663407703113777,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.00683403197504706,0.00441821510838406,0.139716229350613,0.00312571311134452,0.137303889950242,0.982734007268992,0.0219855959881109,0.122356780873455,0.976313079299691,0.00488021821784709,0.535942833488133,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0359023534781829,0.0045750851430117,0.144676895411142,0.00323669248015846,0.136958189874757,0.946648664844168,0.0211782994523478,0.12681020064158,0.965163934426229,0.00586935236997584,0.534786641892944,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.079960851593664,0.00451317005434432,0.142718968393939,0.00319288999438305,0.135426755668732,0.948905090842033,0.0212287799180681,0.143810725379413,0.93502538071066,0.00785353993303285,0.529539746652014,"03b_2x2_to_cor_CONT",1000
0.5,50,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.170009667643882,0.00425116386518533,0.134433605205906,0.00300753093860652,0.130065649652185,0.967508454846311,0.0216449719313622,0.205674118072407,0.735470941883767,0.0139622105045267,0.511581084958773,"03b_2x2_to_cor_CONT",1000
0.75,50,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.203829921812562,0.00379852206138962,0.120119814563891,0.00268730469652471,0.116106564801516,0.966589610740357,0.0216244156718453,0.227897992130029,0.442442442442442,0.015714135726461,0.465841602277338,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.5,"phi (r)","sample",1000,1000,0,0.0016975183776295,0.00325878638153694,0.103051873735952,0.00230546296863451,0.098485218180819,0.95568585616566,0.0213804783082661,0.0838424976641763,0.980749746707194,0.00437359687049251,0.385115400895277,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0300913048232751,0.00321400440576872,0.101635743320452,0.00227378148518998,0.0982388767203637,0.966578031614549,0.0216241566251652,0.0903932686328389,0.963599595551062,0.00595529477858063,0.384209788395898,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0902952677920259,0.00307890772169435,0.0973636110603396,0.00217820590402167,0.0973423216366617,0.999781341063195,0.022366976698152,0.125872468479197,0.871614844533601,0.0105942968004657,0.380929467833782,"03b_2x2_to_cor_CONT",1000
0.5,100,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.165493003870062,0.00292215534069646,0.0924066655342614,0.00206730977051522,0.09296553349061,1.00604791822232,0.0225071717383458,0.18249437796858,0.524,0.0157931630777371,0.364922900817961,"03b_2x2_to_cor_CONT",1000
0.75,100,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.206966895353817,0.00263236759522635,0.0832427723973545,0.00186229635824291,0.0830001599174934,0.997085482944957,0.0223066653148169,0.219159070279357,0.143,0.0110702755159933,0.328812992213258,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.5,"phi (r)","sample",1000,1000,0,0.0013405006569225,0.00190878841757765,0.0603611897089395,0.00135039259910257,0.0574387074520567,0.951583421881264,0.0212886991878964,0.0482189875260304,0.982948846539619,0.00410010294486946,0.224954516646665,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0359128541445136,0.00181145536838774,0.0572832484384463,0.00128153330172642,0.0573331070310897,1.00087038696307,0.0223913406898224,0.0609692667235038,0.924849699398798,0.00834517926438136,0.224549522499739,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.0871952603066237,0.00180471015059608,0.057069945923091,0.00127676132590065,0.0566951131023428,0.993432045279082,0.0222249310877569,0.0997528938908368,0.673,0.0148347901906296,0.222101969312452,"03b_2x2_to_cor_CONT",1000
0.5,300,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.166415413451991,0.00171672470873105,0.0542876019507926,0.00121451509241077,0.0542039866365912,0.998459771454315,0.0223374107166391,0.172746876450849,0.069,0.00801492358042171,0.212554286576315,"03b_2x2_to_cor_CONT",1000
0.75,300,0.5,0.5,"phi (r)","sample",1000,1000,0,-0.20919292282955,0.00153775079812385,0.0486279499581315,0.00108789810223482,0.0483448937642345,0.994179146064338,0.0222416451282863,0.213530119079845,0.001,0.000999499874937461,0.190144813011286,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.1,"phi (z)","sample",1000,920,0.08,0.00926914061703848,0.0072206407106003,0.21901287653892,0.0051085411468969,0.208474467057278,0.951882237938785,0.0222029391894976,0.217998602400347,0.958429561200924,0.00959242597403135,0.815775153857265,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.1,"phi (z)","sample",1000,911,0.089,-0.0439302859538565,0.00746684266628815,0.225370043697527,0.00528275530611626,0.209542980869472,0.929772996586463,0.0217942151965543,0.219547714562651,0.98471615720524,0.00573243414163447,0.820116496876806,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.1,"phi (z)","sample",1000,916,0.084,-0.121016990085287,0.00779460019424882,0.235907409049348,0.00551462564282776,0.212409510659122,0.90039355489123,0.0210478060288533,0.249962199519725,0.956175298804781,0.00913642689104423,0.830662167397829,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.1,"phi (z)","sample",1000,945,0.055,-0.218373204018459,0.00791449620252569,0.243298358773965,0.0055993573415908,0.220508485704632,0.906329524028947,0.0208585988818229,0.317746151682674,0.814,0.0174013792556797,0.860783233390159,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.1,"phi (z)","sample",1000,996,0.004,-0.0109089837983035,0.00459520661273538,0.145022274559711,0.00325093416172264,0.145251691639864,1.00158194374519,0.0224522540869759,0.159851639216156,0.951020408163265,0.00796083879457773,0.569000417692652,"03b_2x2_to_cor_CONT",1000
