"q","r_true","r_guess","delta","n","imb_std","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
1.4,0.2,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,-0.123118976399669,0.0115834525775744,0.366300933136835,0.00819483631017781,0.218488665576595,0.596473134003667,0.0133442185219682,0.386264779125668,0.741,0.0138534833164804,0.876142805901158,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.148345786812562,0.0104785448311501,0.331360682306187,0.00741315761298826,0.265141099050677,0.800158598193852,0.0179010429436456,0.362900226428259,0.874,0.010493998284734,1.06359795391402,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.093608730404512,0.00952939409828739,0.301345900719546,0.00674167086606159,0.224883908178047,0.74626503178266,0.016695343162514,0.315406304528839,0.846,0.0114142016803629,0.902083060634211,"08b_pre_post_to_smd_g",1000
1,0.5,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.00300373941829923,0.00875406404206388,0.276827811559019,0.00619315539931608,0.203373129138158,0.734655698041377,0.0164356206745985,0.276705666848,0.869,0.0106695360723885,0.816583766327442,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0933308114109557,0.0094658588654348,0.299336740244713,0.00669672219210888,0.216072849705206,0.721838720928687,0.0161488809479745,0.313406320827927,0.829,0.0119062588582644,0.86690677760675,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.143532639663033,0.00844876512950977,0.267173412250583,0.0059771684474724,0.262174578091192,0.981289926578836,0.021953289204797,0.303169703681032,0.917,0.00872416185085994,1.05277244899818,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.0706070337360186,0.00682956547249253,0.215969823223204,0.00483164848665853,0.220806522408418,1.02239525463803,0.0228728921990799,0.227115994134095,0.957,0.00641490451994416,0.886692494833961,"08b_pre_post_to_smd_g",1000
1,0.8,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,0.0105985184312793,0.00594477433289383,0.187990270676526,0.00420569361619578,0.198688863884657,1.05691035589039,0.0236450595058081,0.188194925861731,0.967,0.00564898220921256,0.798418871643748,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.8,0.5,25,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0962110672906776,0.00635503815670311,0.200963951924599,0.00449593910713115,0.212315633323288,1.05648615729326,0.0236355693905724,0.222716620242834,0.936,0.0077397674383666,0.852830887843461,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0081629072639299,0.00827785435229971,0.26176873892405,0.00585625580648717,0.262729095608525,1.00366872182073,0.0224539446692967,0.261765129190672,0.953,0.00669260786241059,1.0427329171767,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.011170771014947,0.00815681975226544,0.257941288806092,0.0057706285957306,0.258527454260048,1.00227247625484,0.0224227080470931,0.258054182077224,0.945,0.00720936890441875,1.026065269257,"08b_pre_post_to_smd_g",1000
1,0.2,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00520188433449812,0.00787940651766493,0.249168712061969,0.00557436966234235,0.256521623249008,1.02950976920895,0.0230320571835526,0.249098417546518,0.956,0.00648567652600714,1.01811354732967,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00254590631213382,0.00805885437320893,0.254843351509488,0.00570132194988764,0.25824162285445,1.01333474593248,0.0226701916897117,0.254728620915927,0.949,0.00695693898205238,1.0249326541468,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0046085437060326,0.00679868429285283,0.214993274578262,0.00480980126878305,0.262529474907903,1.22110552259316,0.0273184121847895,0.214935163900327,0.978,0.00463853425124791,1.04194694592583,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0100637362896257,0.00668499063018001,0.211397965282532,0.00472936748197651,0.258120816710612,1.22101845382303,0.0273164642937131,0.211531769278225,0.986,0.00371537346709587,1.02445642838701,"08b_pre_post_to_smd_g",1000
1,0.5,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.010307268787857,0.00642279967450979,0.20310675926439,0.00454387771117309,0.256215903616484,1.26148388435936,0.0282217515847564,0.203266679741391,0.991,0.00298646948753876,1.01690235735519,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00259662687847271,0.00648916265375769,0.205205340931769,0.00459082690428717,0.257945954657853,1.25701384518846,0.0281217484562034,0.205119148755358,0.987,0.00358203852575597,1.02376316385866,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.000482404823969061,0.00528273996862268,0.167054905872541,0.00373733038765216,0.262235803148138,1.56975816889938,0.0351184233426166,0.166972054395104,0.998,0.00141279864099595,1.04078939314275,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00450959689214385,0.00449247856371321,0.142064646008156,0.00317825158000703,0.257784236671095,1.81455586533679,0.0405950052181637,0.142065188367548,1,0,1.02312551708543,"08b_pre_post_to_smd_g",1000
1,0.8,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-7.78313895883811e-05,0.0039109905294116,0.123676379802884,0.00276687170638851,0.255837097977321,2.06860112161332,0.0462784722864434,0.123614550648179,1,0,1.01540042213821,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.2,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0101361761943773,0.00448216505168933,0.141738504121446,0.00317095517660289,0.257639705306217,1.81771147440263,0.0406656020892445,0.142029770875257,1,0,1.02255215009908,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00227966283198104,0.00806392499153956,0.25500369854019,0.00570490921257402,0.222710738256197,0.873362776819085,0.0195387572020221,0.254886359473265,0.917,0.00872416185085994,0.883757363892539,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00465240342372606,0.00852379111568015,0.26954594225057,0.00603024637666133,0.209866428055386,0.778592422141876,0.0174185672888091,0.269451303256045,0.885,0.0100883596287999,0.83283877297923,"08b_pre_post_to_smd_g",1000
1,0.2,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.016049034988994,0.0079665428029434,0.251924203345231,0.00563601515100403,0.204060108268606,0.810005968298991,0.0181213470127789,0.252309155503672,0.885,0.0100883596287999,0.80988190381075,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00422042464395037,0.00794350821676271,0.251195785772327,0.00561971908884473,0.209171908568409,0.832704688596941,0.0186291597985648,0.251105626084248,0.898,0.00957057991973318,0.830102260556441,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0104105022961371,0.0067920692804869,0.214784089519996,0.00480512140816589,0.222523575787203,1.03603379693768,0.0231780118740366,0.21492894515137,0.963,0.00596917079668525,0.883039250814273,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00913213314370202,0.00681195342065295,0.215412881242384,0.00481918865389752,0.209341115548914,0.971813358335625,0.021741280666161,0.21549872981411,0.948,0.00702111102319284,0.830783902439582,"08b_pre_post_to_smd_g",1000
1,0.5,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00488946395098755,0.00647709714875792,0.204823796162575,0.00458229103488117,0.203461378460758,0.993348342686044,0.0222230585043518,0.204779739097161,0.958,0.00634318531969546,0.807514704947817,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00445455986689671,0.00660046757628732,0.208725111631591,0.00466957075155885,0.208743629918898,1.00008872093617,0.022373853360252,0.208668275396626,0.954,0.00662449998113065,0.828418457315318,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.000952470672582781,0.00548230444202223,0.173365688632488,0.00387851438973477,0.222073702219009,1.28095532611286,0.0286573641193101,0.173281601831827,0.991,0.00298646948753876,0.881329971050086,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00369685920509066,0.00442966504750438,0.140078308217518,0.00313381349214412,0.208570659940394,1.48895758804081,0.0333107633723487,0.140057050049725,0.994,0.00244213021765835,0.827767559669946,"08b_pre_post_to_smd_g",1000
1,0.8,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00121190020498425,0.00404795644781186,0.1280076224425,0.00286376969719448,0.202671766252278,1.58327888906238,0.0354209071162251,0.127949342140103,0.999,0.000999499874937461,0.804388920428901,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.5,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00273139551287562,0.00465001639011633,0.147046429498817,0.0032897033851911,0.208089776355533,1.41512974551489,0.0316590965871933,0.146998266307361,0.994,0.00244213021765835,0.825862014015493,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00616855812162781,0.00823027605856508,0.26026418117019,0.00582259603825643,0.173619624659287,0.667089969425161,0.0149240490784078,0.260207143763366,0.804,0.0125532465920175,0.688191634097893,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.000757135927720004,0.00805808637315874,0.254819065215471,0.00570077862011136,0.146091887147558,0.573316156795509,0.0128261536728446,0.254692749202058,0.746,0.0137653187394989,0.57908273229263,"08b_pre_post_to_smd_g",1000
1,0.2,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00504237522124172,0.00800072203253197,0.253005045486928,0.00566019560927505,0.132155241001812,0.522342314349774,0.0116857735723453,0.252928778585341,0.703,0.0144496020706454,0.524384459322594,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00687837806450388,0.00764511831959188,0.241759868713894,0.00540861999316925,0.143935589803614,0.595365933019891,0.0133194483671482,0.241736837017524,0.761,0.0134862522592453,0.570640780889448,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0098503089970382,0.00696943552087665,0.220392902516522,0.00493060103500526,0.172469525010773,0.782554805719499,0.0175072132131825,0.220502805051352,0.878,0.0103496859855746,0.683780406721505,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00830902095189515,0.00655808625396783,0.207384896543798,0.00463958763584347,0.144609283958749,0.697299014387042,0.0155998818600211,0.207447647970148,0.828,0.0119338174948337,0.573426173811822,"08b_pre_post_to_smd_g",1000
1,0.5,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00195477438163164,0.00637956535787348,0.201739570127874,0.00451329113558657,0.131039256374772,0.649546622369187,0.0145315716248966,0.201648150113278,0.8,0.0126491106406735,0.520009732208027,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00509686756388241,0.00651157261640089,0.205914006174087,0.00460668106990388,0.1437687297788,0.698197914993957,0.0156199919462,0.205874125182566,0.838,0.0116514376795312,0.570055345715216,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00669469986211498,0.00540782773377593,0.171010528325586,0.00382582505303555,0.172664373500695,1.00967101377501,0.0225882271556393,0.171056058658095,0.954,0.00662449998113065,0.684919608129633,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00208976215912201,0.00456804063131986,0.144454128391643,0.0032317087656905,0.143595519725338,0.994056184645851,0.0222388942516004,0.144397005924851,0.952,0.00675988165576884,0.569647677413983,"08b_pre_post_to_smd_g",1000
1,0.8,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00434314429339983,0.00394192583265182,0.124654639986355,0.00278875721457888,0.129283704244149,1.03713511392998,0.0232026503929731,0.124667972604077,0.961,0.00612200947402077,0.513099058535611,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.8,0,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00201976055508544,0.004466090215978,0.141230173182838,0.00315958286368623,0.142177942106645,1.00671081046244,0.0225220018763761,0.1411739894178,0.955,0.00655553201502365,0.564020255182616,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.139572010915698,0.00838093955297389,0.265028579195909,0.00592918452440346,0.268209048873083,1.01200047816286,0.0226403416266164,0.29941652237955,0.928,0.00817410545564467,1.06440676713498,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.092903767868102,0.00814465729529706,0.257556678146453,0.00576202413662672,0.26239305784971,1.01877792390421,0.0227919657515562,0.273679040299889,0.936,0.0077397674383666,1.04135991684301,"08b_pre_post_to_smd_g",1000
1,0.2,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00288985554639079,0.00844653918667384,0.267103021757555,0.0059755936806182,0.259193033177477,0.970386001146562,0.0217093480188146,0.266985077247519,0.94,0.00750999334220744,1.02868661030913,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0898442232121812,0.00826882864390143,0.261483320963699,0.00584987047340862,0.26016280173699,0.994949891175306,0.0222588881365614,0.276364140328775,0.936,0.0077397674383666,1.03253094064583,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.128213742256507,0.00724566355303782,0.229127999868678,0.0051260214843647,0.267907414943478,1.16924782260146,0.0261582585394927,0.262461243590201,0.963,0.00596917079668525,1.06323139190106,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0734156061074682,0.00649685625572946,0.205448633988184,0.00459626982455399,0.261903995519054,1.27479063956257,0.0285194485624192,0.218075178061444,0.988,0.00344325427466518,1.03944367253383,"08b_pre_post_to_smd_g",1000
1,0.5,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00097695028541721,0.00634032713760295,0.200498748654011,0.00448553164073248,0.258863151385878,1.29109609473216,0.0288842320614222,0.200400855525801,0.988,0.00344325427466518,1.02738968524993,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.085383341450733,0.00651589930033695,0.206050827933623,0.00460974202831714,0.25980443432592,1.26087546908384,0.0282081401982147,0.222945737222607,0.982,0.00420428352992517,1.03112365309441,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.139697883216366,0.00580586123077278,0.183597452681105,0.00410741806962645,0.267737977615294,1.45828808464099,0.0326246292751088,0.230629172442458,0.979,0.00453420334788814,1.06258674593035,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0852611150706677,0.00489152201608484,0.154683507956869,0.00346055910023331,0.261710787824948,1.69191138267902,0.0378512189790186,0.176557408197171,0.996,0.00199599599197994,1.03869164535975,"08b_pre_post_to_smd_g",1000
1,0.8,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00649532560869366,0.0043669844769965,0.138096174539081,0.00308946945812657,0.258531147434224,1.87210940706442,0.0418825854858141,0.138179854261281,1,0,1.02608352065275,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.2,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0844967259527201,0.00450899224684373,0.142586854520663,0.00318993436018215,0.259552744998931,1.82031328113292,0.0407238093672955,0.165681552285533,0.999,0.000999499874937461,1.03013724909783,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.127324650765377,0.00823177826906432,0.260311685237216,0.00582365879299749,0.229330630708417,0.880984772156629,0.0197092754794756,0.289665286132277,0.889,0.00993373041711924,0.909921956333625,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0919941805367109,0.00795465864314636,0.25154839321487,0.00562760757618396,0.215402411083766,0.856306050421762,0.019157166361899,0.267724199106982,0.896,0.00965318600255895,0.854729128334232,"08b_pre_post_to_smd_g",1000
1,0.2,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00204065973085526,0.00816908751646344,0.258329229572727,0.00577930755555032,0.207961648989932,0.80502562305434,0.0180099273838454,0.25820809660606,0.895,0.00969407035254026,0.825289150395455,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0870721001690472,0.00823245454318948,0.260333070902798,0.00582413723029582,0.21227643631813,0.815403266215798,0.0182420946520675,0.27438492146203,0.88,0.0102761860629321,0.842360754242224,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.136527401887812,0.00708541709402897,0.22406056189423,0.0050126534283323,0.229438748102228,1.02400327019861,0.0229088665117586,0.262283555960334,0.923,0.00843036179532053,0.910401219282281,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0720934035495539,0.00637978407082111,0.201746486438557,0.00451344586637971,0.214749689858629,1.06445318404111,0.023813806665368,0.214145749387821,0.957,0.00641490451994416,0.852180138170425,"08b_pre_post_to_smd_g",1000
1,0.5,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00774057712203943,0.00655180272917079,0.20718619404287,0.00463514228962067,0.207575593559051,1.00187946652517,0.0224139156850988,0.207227192755077,0.958,0.00634318531969546,0.823789558650006,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0884460090823221,0.00689454182141191,0.218024555789475,0.00487761669344847,0.211489578638418,0.970026416852939,0.0217013034462805,0.235180502471742,0.931,0.00801492358042171,0.839284859216758,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.143805627242063,0.00593360335265104,0.187637013263886,0.00419779058781104,0.229011060668192,1.22050045822313,0.0273048757642648,0.236331334199103,0.946,0.00714730718522718,0.908798195757075,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0842425178103286,0.00491179874755622,0.155324714506401,0.00347490408884535,0.214260179023999,1.37943391497539,0.0308605141601106,0.176630809816923,0.981,0.00431729081716764,0.850308365865708,"08b_pre_post_to_smd_g",1000
1,0.8,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0056190259251458,0.00419754718943666,0.132738097046581,0.00296959925301333,0.206634382735734,1.55670743617201,0.034826454066118,0.132790648983607,0.998,0.00141279864099595,0.82009059801032,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.5,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0917951013911549,0.0045849944650313,0.144990255687641,0.00324370293505967,0.210673776634362,1.45302024356882,0.0325067778273256,0.171544433630286,0.991,0.00298646948753876,0.836104072876713,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.13743092324866,0.00836904466675553,0.264652429866323,0.00592076936106293,0.183964505350044,0.695117386388498,0.0155510747653062,0.298090802257457,0.786,0.0129693484801666,0.729104889128226,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0774194692944143,0.00840307905369931,0.265728691681422,0.00594484734886955,0.15568940946456,0.585896120134492,0.0131075909584889,0.276649417261208,0.732,0.0140062843038402,0.616932259006124,"08b_pre_post_to_smd_g",1000
1,0.2,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00284563194984334,0.00802543148871809,0.253786427099851,0.00567767657597325,0.140214781164447,0.55249125324295,0.012360261668893,0.253675463241366,0.722,0.0141674274305535,0.555961285607429,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.07806793943356,0.00824179463167144,0.260628430434303,0.00583074497489698,0.149470349035474,0.573499785830739,0.0128302617974749,0.271944580271973,0.724,0.0141359117144951,0.592339868886788,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.129957311156103,0.00726550457990008,0.229755428228691,0.00514005822913257,0.183442501947517,0.798425105172813,0.0178622614657209,0.263862979530423,0.83,0.0118785521003193,0.727236426183367,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.072842120147523,0.00654755803291838,0.207051964961538,0.00463213933426327,0.154295241166039,0.745200564480037,0.0166715290399895,0.219393755940833,0.84,0.0115931013969516,0.611716240505184,"08b_pre_post_to_smd_g",1000
1,0.5,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0119237453939713,0.00648954742308768,0.205217508406335,0.00459109911342821,0.138944219268496,0.677058309242232,0.0151470594660298,0.205461157484737,0.819,0.0121753439376471,0.551086086686204,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0963660195781894,0.00667687723551552,0.211141397215575,0.00472362757491943,0.148356925710454,0.702642530867512,0.0157194263080879,0.231996807430342,0.79,0.0128802173894698,0.58824078443564,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.121509350039527,0.00564083377315799,0.178378826255808,0.00399066764545187,0.182649329497924,1.02394063988285,0.02290746535457,0.215758450119044,0.916,0.00877177291087725,0.724462906111277,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.0671371921823339,0.00480358509494283,0.151902698344555,0.00339834719324325,0.15316228768258,1.00829208007331,0.0225573778321848,0.166008306746139,0.943,0.00733150734842434,0.607485793289417,"08b_pre_post_to_smd_g",1000
1,0.8,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,0.00316491277770512,0.00430288138576273,0.136069056805518,0.00304411904674283,0.137255497863646,1.00871940385259,0.0225669378635848,0.136037826006644,0.956,0.00648567652600714,0.544592405517495,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.8,0.5,50,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0845191127536149,0.00457338867390806,0.144623248347665,0.00323549229510857,0.147437903381797,1.01946198184794,0.0228072694059244,0.16744685276029,0.922,0.00848033018225116,0.584858068324854,"08b_pre_post_to_smd_g",1000
0.5,0.2,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00299167205089308,0.00419056855271509,0.132517413176551,0.00296466214249136,0.130058652149271,0.981445751404731,0.0219567752973121,0.132484920016845,0.936,0.0077397674383666,0.511373302509889,"08b_pre_post_to_smd_g",1000
0.7,0.2,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,-0.0022378830230386,0.00397906635291707,0.125829126361573,0.00281503266932868,0.127873517264331,1.01624735831736,0.0227353522709985,0.125786104925388,0.955,0.00655553201502365,0.502782872819061,"08b_pre_post_to_smd_g",1000
1,0.2,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00622728583680412,0.00410633498730823,0.129853713955326,0.00290507021377157,0.126927838502244,0.977467910897881,0.0218677835725505,0.129938078059732,0.95,0.00689202437604511,0.499065482493905,"08b_pre_post_to_smd_g",1000
1.4,0.2,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00192333023861109,0.0039981229883281,0.126431750085956,0.00282851448804985,0.127772929001878,1.0106079281115,0.0226091876799777,0.126383154105184,0.956,0.00648567652600714,0.502387463692469,"08b_pre_post_to_smd_g",1000
0.5,0.5,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00416300500834373,0.0034438752536329,0.1089048977897,0.00243640605313406,0.130034236305943,1.19401642116266,0.0267123783696098,0.108930010082263,0.984,0.00396787096564392,0.511278006361219,"08b_pre_post_to_smd_g",1000
0.7,0.5,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,-0.00270291799509596,0.00322124351757067,0.101864664135759,0.00227890287156859,0.127846161066616,1.255058976057,0.0280780143810456,0.101849590845421,0.989,0.00329833291224522,0.502675574575239,"08b_pre_post_to_smd_g",1000
1,0.5,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00150725455463092,0.00324901146351147,0.102742763686933,0.00229854759926362,0.12688963107023,1.23502256039048,0.0276297623244,0.102702440237958,0.981,0.00431729081716764,0.49891533655331,"08b_pre_post_to_smd_g",1000
1.4,0.5,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00400289244472942,0.00324003414509982,0.102458875952319,0.00229219650019405,0.127744810641491,1.24679106084415,0.0278930456690755,0.102485836036378,0.991,0.00298646948753876,0.502277142973318,"08b_pre_post_to_smd_g",1000
0.5,0.8,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.000775101324825596,0.00266443891116317,0.0842569564565467,0.00188498555065719,0.130000089208834,1.54290036901438,0.0345175641751984,0.0842183843271339,0.998,0.00141279864099595,0.511144549223926,"08b_pre_post_to_smd_g",1000
0.7,0.8,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00235597882461127,0.00216584630185008,0.0684900737569881,0.00153225092413526,0.127802645979478,1.86600245800492,0.0417459616244752,0.0684963498973226,1,0,0.502504911623563,"08b_pre_post_to_smd_g",1000
1,0.8,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.00112407194065845,0.00202003995981463,0.0638792723756922,0.00142909868192039,0.126843400536218,1.98567384722568,0.0444232342081881,0.0638572189774688,1,0,0.498733609423803,"08b_pre_post_to_smd_g",1000
1.4,0.8,0.2,0,200,0,"morris_dav","population",1000,1000,1000,1000,0,0.0021084111940936,0.00229153182791372,0.0724645990697637,0.00162116848181095,0.127693728725061,1.76215324950776,0.0394226607874068,0.0724590394497929,1,0,0.502076669961472,"08b_pre_post_to_smd_g",1000
