"rho","n","p_exp","p_case","dgm","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.75,25,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0469801579627509,0.00570763222325998,0.180491178720722,0.00403792491703765,0.223944434490076,1.24075002488953,0.027757896407052,0.186417874069534,0.971,0.00530650544143696,0.894186583430202,"09a_or_to_cor_CONT",1000
0,50,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,0.000356487335167901,0.00748584264288535,0.236723129571321,0.00529593872736688,0.221075500530808,0.933899027657968,0.0208930662457045,0.236605006957137,0.95,0.00689202437604511,0.820427191168416,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00718424712159372,0.00703486178293775,0.222461862585563,0.00497688753761637,0.221759321645241,0.99684197132867,0.0223012175049574,0.222466636670394,0.958,0.00634318531969546,0.823016074978833,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00738294447820182,0.00714761939566625,0.226027571383016,0.00505665910596771,0.214215520005842,0.947740661438343,0.021202729456563,0.226035135391486,0.957,0.00641490451994416,0.799165785727463,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00893494648931408,0.00639771506060111,0.202313514122617,0.00452613133516741,0.192972780545513,0.953830402197242,0.0213389683360636,0.20240963541149,0.951,0.00682634602111555,0.734103207314046,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0174190599836975,0.00459260113409418,0.1452307996841,0.00324908435371862,0.152717163149909,1.0515480427161,0.0235250945405788,0.146199578803846,0.962,0.00604615580348373,0.625818923531971,"09a_or_to_cor_CONT",1000
0,100,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00474287552280742,0.00499790918074893,0.158047765498328,0.00353582382757497,0.157095385407998,0.993974099619017,0.0222370578561737,0.158039906197961,0.955,0.00655553201502365,0.598676110285335,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00181761143022926,0.00509940690003081,0.161257405200759,0.00360762946495303,0.156132689520098,0.968220276927558,0.0216608967213643,0.161187004726377,0.946,0.00714730718522718,0.595264156747819,"09a_or_to_cor_CONT",1000
0.25,100,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00639721624382695,0.00485312574054027,0.153469311112986,0.00343339524810019,0.152235996719608,0.991963771880944,0.0221920830683613,0.153525896837346,0.952,0.00675988165576884,0.581307089289515,"09a_or_to_cor_CONT",1000
0.5,100,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0176123198314512,0.00430950975640211,0.136278664289481,0.00304880835781214,0.137091962698169,1.00596790710365,0.0225053817401198,0.137344443921222,0.95,0.00689202437604511,0.527802030200772,"09a_or_to_cor_CONT",1000
0.75,100,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00410773262244703,0.00332941749984358,0.10528542581129,0.00235543170196781,0.103053824112198,0.978804267714204,0.0218976803715239,0.105312911528805,0.964,0.00589101010014412,0.416533523063876,"09a_or_to_cor_CONT",1000
0,300,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00194705734143196,0.00296931748849594,0.0938980635981799,0.002100675131893,0.0908910919899916,0.967976212789051,0.0216554365505504,0.0938712977082514,0.955,0.00655553201502365,0.352894149414009,"09a_or_to_cor_CONT",1000
0.1,300,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00183162855664278,0.00284989246098088,0.0901215126324211,0.00201618663027655,0.0904723516204737,1.00389295494277,0.0224589611832181,0.0900950609927425,0.953,0.00669260786241059,0.351302603089978,"09a_or_to_cor_CONT",1000
0.25,300,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0114576284031945,0.00276592200728929,0.0874661337341902,0.00195678084272871,0.088109751897953,1.00735848420737,0.0225364915482333,0.0881700145995367,0.947,0.00708456067798138,0.342298738873134,"09a_or_to_cor_CONT",1000
0.5,300,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0147021281156968,0.00250846378768139,0.0793245899712621,0.00177463929621941,0.0786800039496793,0.991874070552191,0.0221900762820295,0.0806365348627104,0.946,0.00714730718522718,0.306455030049651,"09a_or_to_cor_CONT",1000
0.75,300,0.3,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00386457647364941,0.00194079177707726,0.0613732247968991,0.00137303371501501,0.0595668373734481,0.970567174375652,0.0217134012024728,0.0614641440237267,0.95,0.00689202437604511,0.234927007452959,"09a_or_to_cor_CONT",1000
0,25,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00223636838331876,0.00962205460510736,0.304276083226513,0.00680722452380935,0.297294037193401,0.97705358252586,0.0218585142726929,0.304132129562778,0.962,0.00604615580348373,1.06007973714016,"09a_or_to_cor_CONT",1000
0.1,25,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.0152866031441301,0.00966815901506056,0.305734032682815,0.0068398415773358,0.294712185678661,0.963949558027815,0.0215653527597084,0.305963242363266,0.965,0.00581162627841812,1.05346023277234,"09a_or_to_cor_CONT",1000
0.25,25,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00251612038856633,0.00914688214782567,0.289249810762621,0.00647105873209478,0.286161123752031,0.989321731957419,0.0221329756986016,0.289116098540008,0.964,0.00589101010014412,1.02865420086012,"09a_or_to_cor_CONT",1000
0.5,25,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0086250894426573,0.0082658068556406,0.261387763628589,0.00584773267727266,0.251576699695994,0.962465481182447,0.0215321511876693,0.261399371804284,0.958,0.00634318531969546,0.928559134875558,"09a_or_to_cor_CONT",1000
0.75,25,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.017650744068679,0.00587863747030848,0.185898839445853,0.00415890439171146,0.186515766440535,1.00331861670854,0.0224461121637631,0.186642355576074,0.96,0.00619677335393187,0.744499809050141,"09a_or_to_cor_CONT",1000
0,50,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00805757142473225,0.00690794609343045,0.218448436089025,0.00488709968777277,0.214414147610765,0.981532078917624,0.0219587066050791,0.218487811943312,0.955,0.00655553201502365,0.798475554959076,"09a_or_to_cor_CONT",1000
0.1,50,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.0010740264294612,0.00679997492814145,0.215034088049668,0.00481071434239868,0.213155682444393,0.991264614730102,0.0221764416165168,0.214929227647382,0.954,0.00662449998113065,0.794121989128719,"09a_or_to_cor_CONT",1000
0.25,50,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00936551818029096,0.00677949537263887,0.214386467641108,0.00479622586377584,0.206277269722698,0.962174861092515,0.0215256494732318,0.214483819624953,0.947,0.00708456067798138,0.770758690982394,"09a_or_to_cor_CONT",1000
0.5,50,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0105172407660662,0.00556692618169819,0.176041663001906,0.00393838093645587,0.180161412013286,1.02340212504886,0.0228954177715148,0.17626766237372,0.957,0.00641490451994416,0.682568866801703,"09a_or_to_cor_CONT",1000
0.75,50,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.0054506855471319,0.00392229862973114,0.124033973333078,0.00277487174182501,0.126922945398324,1.02329178036962,0.0228929491548604,0.124091708374024,0.954,0.00662449998113065,0.50058351882844,"09a_or_to_cor_CONT",1000
0,100,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.000206035213358752,0.00485034722576393,0.15338144676093,0.00343142955836951,0.153746461147775,1.00237978187423,0.0224251086743001,0.153304875306608,0.954,0.00662449998113065,0.586674821795597,"09a_or_to_cor_CONT",1000
0.1,100,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.00335706084404721,0.00509622259175627,0.161156708531562,0.00360537669231066,0.152383325547476,0.945559926955393,0.0211539423514614,0.161111089244449,0.94,0.00750999334220744,0.581689585369249,"09a_or_to_cor_CONT",1000
0.25,100,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00680922691464487,0.00484604889707763,0.153245521673122,0.00342838866017826,0.147450955893511,0.962187699083495,0.0215259366830779,0.153320159451161,0.944,0.00727076337120113,0.563682288854537,"09a_or_to_cor_CONT",1000
0.5,100,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00829801756196194,0.00388164025577014,0.122748242656322,0.00274610754418903,0.12784669823911,1.04153587434293,0.023301103626263,0.12296715431203,0.958,0.00634318531969546,0.492121806238444,"09a_or_to_cor_CONT",1000
0.75,100,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00577762427909933,0.00291086801844197,0.0920497290641764,0.00205932443474108,0.0891304194964206,0.968285516997877,0.0216623562636389,0.0921849250717162,0.941,0.00745110730026082,0.349112135261794,"09a_or_to_cor_CONT",1000
0,300,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,0.000514463599185378,0.0027882078882426,0.0881708751689483,0.00197254722543865,0.0898026072648477,1.01850647498704,0.0227858929320747,0.0881282803510037,0.96,0.00619677335393187,0.348762685806831,"09a_or_to_cor_CONT",1000
0.1,300,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00438495196883362,0.00293829997538619,0.0929172037103706,0.00207873146345901,0.089183552720925,0.959817441331062,0.0214729095883125,0.092974195034849,0.949,0.00695693898205238,0.346393112618066,"09a_or_to_cor_CONT",1000
0.25,300,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00571981741906395,0.0026648922835746,0.0842712933510306,0.00188530629377538,0.0861052097020081,1.0217620529845,0.0228587262949487,0.0844231339354316,0.947,0.00708456067798138,0.334617592805787,"09a_or_to_cor_CONT",1000
0.5,300,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00520702903024075,0.00227358872254732,0.0718971882572216,0.00160847444172323,0.0739915691123712,1.02913021921882,0.0230235659410815,0.0720496330659417,0.956,0.00648567652600714,0.288227936875547,"09a_or_to_cor_CONT",1000
0.75,300,0.5,0.5,"CONT","bonett (r)","population",1000,1000,0,-0.00181914772216509,0.00161284126633114,0.0510025190591664,0.00114102164992427,0.0507666509202102,0.995375362956433,0.0222684067353022,0.0510094598272253,0.94,0.00750999334220744,0.199015087148129,"09a_or_to_cor_CONT",1000
0,25,0.3,0.1,"CONT","bonett (z)","population",1000,922,0.078,0.0622973314256747,0.0119137364431194,0.36175408910653,0.00842885603142748,0.469797619776659,1.29866567904451,0.0302588591843083,0.366885597117166,0.994577006507592,0.00241865145777037,1.86849554822862,"09a_or_to_cor_CONT",1000
0.1,25,0.3,0.1,"CONT","bonett (z)","population",1000,914,0.086,0.0448413823612699,0.0125993087819896,0.380907757535211,0.00891393434422512,0.467658190262122,1.22774656333664,0.0287315026812474,0.383331092843756,0.9945295404814,0.00243976305286154,1.85723467044474,"09a_or_to_cor_CONT",1000
0.25,25,0.3,0.1,"CONT","bonett (z)","population",1000,930,0.07,0.032760708574649,0.0125371298944696,0.38233107664882,0.00886985958932018,0.465057653823448,1.21637419039994,0.028219176875414,0.383527230547934,0.998924731182796,0.00107469056020245,1.84271320084229,"09a_or_to_cor_CONT",1000
0.5,25,0.3,0.1,"CONT","bonett (z)","population",1000,923,0.077,0.00712104193487808,0.0129204836467142,0.392536116229836,0.00914111479460088,0.480030577955004,1.22289531614446,0.0284779565611003,0.392388038662465,0.994582881906826,0.00241603816991865,1.89504232541953,"09a_or_to_cor_CONT",1000
0.75,25,0.3,0.1,"CONT","bonett (z)","population",1000,917,0.083,0.0664344766355477,0.0112134463858998,0.339565671589377,0.00793343091285834,0.518609893206244,1.5272742111381,0.0356824186094594,0.345821693402733,0.995637949836423,0.00217626301260938,2.03871566300612,"09a_or_to_cor_CONT",1000
0,50,0.3,0.1,"CONT","bonett (z)","population",1000,993,0.00700000000000001,-0.0195571632687813,0.0102536702088282,0.323112656022867,0.00725409327170755,0.379203646294772,1.17359576985414,0.0263480028377498,0.323541548127164,0.983887210473313,0.00399561284339658,1.47910001139697,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.1,"CONT","bonett (z)","population",1000,995,0.005,-0.00605437653298469,0.0105522382142435,0.332855798617795,0.00746531155386854,0.366851423753254,1.10213319184051,0.024718715086579,0.33274357757493,0.98894472361809,0.00331481481114557,1.42878939075613,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.1,"CONT","bonett (z)","population",1000,994,0.00600000000000001,-0.0118151328167436,0.0108848249892186,0.343174210213474,0.00770060808194018,0.358243603579334,1.0439117885825,0.023424707675412,0.343204977388256,0.990945674044266,0.00300441411296694,1.39535963907069,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.1,"CONT","bonett (z)","population",1000,996,0.004,0.0688852105043746,0.0104530204422624,0.329891760765392,0.00739511497802001,0.377533982190478,1.14441773663747,0.0256541743439848,0.336844890729778,0.98995983935743,0.00315899871928996,1.4619009136202,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.170102256811017,0.00961834233755088,0.304158691018889,0.00680459824077662,0.450858212965105,1.4823124450424,0.0331620991069771,0.34836012197897,0.993,0.00263647491928143,1.74585106901708,"09a_or_to_cor_CONT",1000
0,100,0.3,0.1,"CONT","bonett (z)","population",1000,999,0.001,-0.0356489647553319,0.00805379377577889,0.254555947855461,0.00569774463117294,0.264817018269165,1.0403096863387,0.023285328746116,0.256913829294057,0.982982982982983,0.00409196558284533,1.01451467736463,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.0205324537317066,0.00822112218034845,0.259974710124307,0.00581612003008131,0.253041580397686,0.973331522426526,0.0217752448335749,0.260654646439609,0.978,0.00463853425124791,0.974314418941662,"09a_or_to_cor_CONT",1000
0.25,100,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.00844922379803371,0.00819657243337225,0.25919837896005,0.00579875205135657,0.243564110208687,0.939682227897831,0.0210224472410211,0.259206491505617,0.976,0.00483983470792134,0.941179429688866,"09a_or_to_cor_CONT",1000
0.5,100,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.0615859120256805,0.00810117347634062,0.256181599053805,0.0057312610479791,0.259132838346413,1.01152010645381,0.022629594813907,0.263355666812214,0.983,0.00408790900094413,0.995292059343194,"09a_or_to_cor_CONT",1000
0.75,100,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.25794175209897,0.00877205865689706,0.277396851243922,0.00620588588032208,0.372595615554956,1.343186174912,0.0300495844857317,0.378689861948864,0.997,0.00172945077987204,1.40933963406988,"09a_or_to_cor_CONT",1000
0,300,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.0119885359255647,0.00442958060921735,0.140075638044431,0.00313375375538292,0.139135939597152,0.993291492650699,0.0222217866628364,0.140517928332364,0.959,0.00627048642451286,0.542217354791422,"09a_or_to_cor_CONT",1000
0.1,300,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.00967492521692299,0.00433476192658769,0.137077208025967,0.00306667327328201,0.131464407966627,0.95905373227126,0.0214558239896489,0.137349827000936,0.949,0.00695693898205238,0.513963008330355,"09a_or_to_cor_CONT",1000
0.25,300,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.0028015804278237,0.00391848286840022,0.123913308364945,0.00277217224102452,0.126646888738343,1.02206042603064,0.0228654014575031,0.123883018750956,0.957,0.00641490451994416,0.49622147387217,"09a_or_to_cor_CONT",1000
0.5,300,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.0421774872338402,0.00431325997002667,0.136397256457139,0.00305146148619296,0.136220595967243,0.998704809066661,0.0223428926658819,0.142704407033652,0.954,0.00662449998113065,0.532365426642871,"09a_or_to_cor_CONT",1000
0.75,300,0.3,0.1,"CONT","bonett (z)","population",1000,1000,0,0.25995989815992,0.00670944130470483,0.212171163500791,0.00474666537084535,0.216800424643557,1.02181852173681,0.0228599896064501,0.335485818880581,0.859,0.0110054077616415,0.811615193377005,"09a_or_to_cor_CONT",1000
0,25,0.5,0.1,"CONT","bonett (z)","population",1000,916,0.084,-0.00713652945669295,0.0120030370376313,0.363277820247951,0.00849206555691881,0.433663526891419,1.1937517313758,0.0279054139738272,0.363149599805179,1,0,1.71816058226836,"09a_or_to_cor_CONT",1000
0.1,25,0.5,0.1,"CONT","bonett (z)","population",1000,930,0.07,-0.0148609327793181,0.012130491451806,0.369930270810561,0.00858216807456317,0.435798570132004,1.1780559865434,0.0273302167341104,0.370029868743301,0.995698924731183,0.00214590783865205,1.72593475248485,"09a_or_to_cor_CONT",1000
0.25,25,0.5,0.1,"CONT","bonett (z)","population",1000,925,0.075,-0.0515748312848112,0.0116339109484929,0.353831587991595,0.0082308676441599,0.441681197027169,1.24828085455633,0.0290376406326843,0.357381320159228,0.991351351351351,0.00304450759790983,1.7502435553411,"09a_or_to_cor_CONT",1000
0.5,25,0.5,0.1,"CONT","bonett (z)","population",1000,925,0.075,-0.0929649580752335,0.00961482079690067,0.292423358394597,0.00680238294344665,0.460385752405439,1.57438090764347,0.0366234143928766,0.306694406838058,0.988108108108108,0.00356415712322737,1.82437205579734,"09a_or_to_cor_CONT",1000
0.75,25,0.5,0.1,"CONT","bonett (z)","population",1000,931,0.069,-0.181107628142052,0.00819705179351304,0.250110842820245,0.00579930630335528,0.48892367171022,1.95482797225872,0.0453264882628174,0.308687892553932,0.992481203007519,0.00283113438307399,1.93899580017093,"09a_or_to_cor_CONT",1000
0,50,0.5,0.1,"CONT","bonett (z)","population",1000,994,0.00600000000000001,-0.00186924177313124,0.0101370675294787,0.31959908834136,0.00717159754263364,0.335710975247798,1.0504128062131,0.023570586320768,0.319443752788089,0.993963782696177,0.00245682668674373,1.30515237532544,"09a_or_to_cor_CONT",1000
0.1,50,0.5,0.1,"CONT","bonett (z)","population",1000,995,0.005,0.0167742610702447,0.0100713181385618,0.317685838215813,0.00712507869287914,0.338148981598738,1.06441314317896,0.0238727273758199,0.317968923305861,0.991959798994975,0.0028311895635133,1.31509320880155,"09a_or_to_cor_CONT",1000
0.25,50,0.5,0.1,"CONT","bonett (z)","population",1000,994,0.00600000000000001,-0.011940712211983,0.00997328411024895,0.314435363100402,0.00705572687654045,0.349847907557538,1.11262265194335,0.0249665351611793,0.314503913775755,0.981891348088531,0.00422942750018177,1.35930885301075,"09a_or_to_cor_CONT",1000
0.5,50,0.5,0.1,"CONT","bonett (z)","population",1000,996,0.004,0.00433393828512735,0.00873035577525593,0.275525380890208,0.00617639514948323,0.395152684717614,1.4341788892221,0.0321496898262609,0.275421131040796,0.980923694779116,0.00433446075077434,1.53827974754552,"09a_or_to_cor_CONT",1000
0.75,50,0.5,0.1,"CONT","bonett (z)","population",1000,989,0.011,-0.0358263345720557,0.00725229057207146,0.228072720064889,0.00513073840079055,0.456372995528541,2.00099773177036,0.0450145721038801,0.230755490006466,0.993933265925177,0.00246920954273093,1.79589721348744,"09a_or_to_cor_CONT",1000
0,100,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.00432156380717101,0.00787531568400252,0.249039348542948,0.00557147555870519,0.226711873195392,0.910345592059297,0.0203661318815998,0.248952309568144,0.966,0.00573096850453743,0.875133336314957,"09a_or_to_cor_CONT",1000
0.1,100,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.000705587242022142,0.00747622316420736,0.236418934946063,0.00528913332521002,0.229174999771857,0.969359750411452,0.0216863888723134,0.236301749340934,0.97,0.00539444158370447,0.884479038342747,"09a_or_to_cor_CONT",1000
0.25,100,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.00897515586948342,0.00735097688024124,0.232458299688011,0.00520052651401217,0.239705563998884,1.03117662101375,0.0230693477729504,0.232515327786426,0.978,0.00463853425124791,0.922724788176501,"09a_or_to_cor_CONT",1000
0.5,100,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.0816223692210762,0.0083134743037389,0.262895140690974,0.005881455518703,0.324045585386795,1.23260393682096,0.0275756531959345,0.275148963838117,0.973,0.00512552436341883,1.22857049989618,"09a_or_to_cor_CONT",1000
0.75,100,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.149563784061574,0.0061712582450353,0.19515232083405,0.00436592206056143,0.434027928264918,2.22404697218025,0.0497560864153063,0.245795991426643,0.998,0.00141279864099595,1.68932588796505,"09a_or_to_cor_CONT",1000
0,300,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.000299789996180699,0.00364724773230546,0.115336100249693,0.00258028406891178,0.118406390876789,1.02662037835897,0.0229674161113913,0.115278807587641,0.962,0.00604615580348373,0.463877400118156,"09a_or_to_cor_CONT",1000
0.1,300,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,-0.00569209374293087,0.00366140686929646,0.115783851475632,0.00259030110046239,0.119075977665892,1.02843337951107,0.0230079763347692,0.115865846104221,0.966,0.00573096850453743,0.466421802967437,"09a_or_to_cor_CONT",1000
0.25,300,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.0053013665935901,0.00413283341686724,0.130691667873566,0.00292381680864547,0.128388190083486,0.982374715790539,0.0219775579663992,0.130733837346276,0.959,0.00627048642451286,0.500932822483659,"09a_or_to_cor_CONT",1000
0.5,300,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.0745362540693659,0.00574482648395077,0.181667364517412,0.00406423839102115,0.179539321699569,0.988286047835309,0.0221098055096068,0.196279600239211,0.976,0.00483983470792134,0.678747589014483,"09a_or_to_cor_CONT",1000
0.75,300,0.5,0.1,"CONT","bonett (z)","population",1000,1000,0,0.376679515919899,0.00701485245395411,0.221829112045164,0.00496273172572874,0.376795928662284,1.69858647130846,0.0380005531841098,0.437088554539517,0.998,0.00141279864099595,1.42105762452725,"09a_or_to_cor_CONT",1000
0,25,0.3,0.3,"CONT","bonett (z)","population",1000,999,0.001,-0.0220937131510981,0.0126071036403985,0.398472236344702,0.00891903357368674,0.39973156994447,1.00316040487869,0.0224538136282257,0.398885091519038,0.967967967967968,0.00557108768320019,1.56513248026577,"09a_or_to_cor_CONT",1000
0.1,25,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.00892122597357974,0.0123850896167515,0.391650922142366,0.00876196293086685,0.392511410811899,1.00219708066772,0.0224210213069319,0.39155669148033,0.98,0.00442718872423573,1.54012409912945,"09a_or_to_cor_CONT",1000
0.25,25,0.3,0.3,"CONT","bonett (z)","population",1000,999,0.001,0.0136870161919174,0.0124906766069009,0.394792331607495,0.00883666599345029,0.389736470847892,0.987193619645507,0.0220964278919822,0.394831992759226,0.986986986986987,0.0035856005126579,1.5299651353298,"09a_or_to_cor_CONT",1000
0.5,25,0.3,0.3,"CONT","bonett (z)","population",1000,998,0.002,0.0838210294798504,0.0131563901206326,0.415625335854622,0.00930763698372449,0.41017677443188,0.986890689876887,0.0221007226739528,0.423789209615255,0.978957915831663,0.00454319227573497,1.59623531798241,"09a_or_to_cor_CONT",1000
0.75,25,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.319201096423381,0.0143086688219403,0.452479837623696,0.0101228194294467,0.494457915312889,1.09277336623362,0.024447382057477,0.553554518914261,0.987,0.00358203852575597,1.89631250201176,"09a_or_to_cor_CONT",1000
0,50,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,-0.00621636415170657,0.00867702416237916,0.274391596654328,0.00613865271981323,0.268714753533127,0.979311162621526,0.0219090205577374,0.274324808847949,0.966,0.00573096850453743,1.04794195718676,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.0121382880983916,0.00837258691033268,0.264764445443632,0.00592327535882923,0.261540525474901,0.98782344070659,0.0220994561237527,0.264910266689426,0.968,0.00556560868189635,1.02428074773332,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.00744658637773463,0.0082719818434533,0.261583033888708,0.00585210123785539,0.256447982854783,0.980369326872667,0.0219326936692229,0.261558233637337,0.961,0.00612200947402077,1.00727285873578,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.0449478614827475,0.00913820252222129,0.288975336901147,0.00646491823895726,0.269026353285914,0.930966483752013,0.0208274597590491,0.292307284965098,0.946,0.00714730718522718,1.05335959073561,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.255301112404407,0.0102825091947804,0.325161491171299,0.00727447012406796,0.32375424764087,0.995672170387212,0.0222750468721156,0.413283103139155,0.932,0.00796090447122687,1.24625559747911,"09a_or_to_cor_CONT",1000
0,100,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,-0.00271208770746721,0.00567196783069454,0.179363371601991,0.00401269376447597,0.182079990696787,1.01514589668188,0.0227107105161237,0.179294180812134,0.958,0.00634318531969546,0.713932735057256,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,-0.000519719287502486,0.00571036953442466,0.180577740100172,0.00403986145683649,0.178296731344533,0.987368272776183,0.0220892731666649,0.180488176919164,0.955,0.00655553201502365,0.699942592881557,"09a_or_to_cor_CONT",1000
0.25,100,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.00819722767107131,0.00575824501488473,0.182091695723459,0.00407373147296631,0.177017344210154,0.972132987761223,0.0217484313736415,0.182185133332236,0.955,0.00655553201502365,0.69522213070134,"09a_or_to_cor_CONT",1000
0.5,100,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.0563587627290205,0.00605510299061877,0.191479169172525,0.00428374679458302,0.184675752972697,0.964469157510822,0.0215769771710185,0.199509192999018,0.941,0.00745110730026082,0.724395361574803,"09a_or_to_cor_CONT",1000
0.75,100,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.243970244254,0.00732975404300633,0.231787174647278,0.00518551219284904,0.217790420722604,0.939613768768814,0.0210209156823886,0.33644174699046,0.814,0.01230463327369,0.847874625058008,"09a_or_to_cor_CONT",1000
0,300,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,-0.000776999700666207,0.00321187078762353,0.101568272390493,0.00227227203441689,0.103481559897927,1.01883745250759,0.0227932975176434,0.101520449028596,0.959,0.00627048642451286,0.405827861711437,"09a_or_to_cor_CONT",1000
0.1,300,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,3.52209039813955e-05,0.00330230942104663,0.104428193091393,0.00233625380427827,0.101659747023778,0.973489476494223,0.0217787785612076,0.10437597187731,0.944,0.00727076337120113,0.398786467229795,"09a_or_to_cor_CONT",1000
0.25,300,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.00849769539417208,0.00327079646962471,0.103431666068518,0.0023139596327587,0.100891173506044,0.975437961515661,0.0218223698118953,0.103728599061088,0.944,0.00727076337120113,0.395807272640277,"09a_or_to_cor_CONT",1000
0.5,300,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.0454307053170501,0.0034269005508222,0.108368110554837,0.0024243971196994,0.104941345271255,0.96837847161829,0.0216644358321839,0.11745574793702,0.919,0.00862780389206894,0.411519068988894,"09a_or_to_cor_CONT",1000
0.75,300,0.3,0.3,"CONT","bonett (z)","population",1000,1000,0,0.214408621472597,0.0038426367115915,0.121514842292087,0.00271851407342371,0.120922838606345,0.995128136822015,0.0222628758247315,0.24641864377955,0.563,0.0156853753541316,0.473505354439368,"09a_or_to_cor_CONT",1000
